"country","year","debt_gdp","debt_cat","gdp_growth"
"Canada",2003,39.5047150574403,"30-60%",1.01352403424735
"Canada",2004,36.0766247475675,"30-60%",3.86412636417943
"Canada",2005,32.1843327919742,"30-60%",2.73920744287439
"Canada",2006,28.6955736558667,"0-30%",2.28088854199129
"Canada",2007,27.1732590871763,"0-30%",3.13409178573727
"Canada",2008,23.3247786777171,"0-30%",2.13213029844797
"Canada",2009,30.2371908535509,"30-60%",-1.90667609190309
"Denmark",1946,,,15.6036446469248
"Denmark",1947,,,5.61576354679802
"Denmark",1948,,,2.70522388059702
"Denmark",1949,,,6.90281562216166
"Denmark",1950,46.3390207715134,"30-60%",7.9458545282729
"Denmark",1951,41.0852746682802,"30-60%",0.667700816078765
"Denmark",1952,38.7250769978927,"30-60%",0.978158917325467
"Denmark",1953,36.1387711864407,"30-60%",5.68935774946921
"Denmark",1954,29.3954159898935,"0-30%",1.94293606202329
"Denmark",1955,29.8409405255878,"0-30%",1.07765256481311
"Denmark",1956,28.6074557858321,"0-30%",1.20933349579626
"Denmark",1957,27.085488287192,"0-30%",7.58765989465764
"Denmark",1958,26.1473500291206,"0-30%",2.25200022380125
"Denmark",1959,23.1199453838882,"0-30%",7.43892095975487
"Denmark",1960,19.9259549845535,"0-30%",2.79348102877515
"Denmark",1961,16.4043318133988,"0-30%",6.33933658681596
"Denmark",1962,15.0816354330862,"0-30%",5.51879979499603
"Denmark",1963,13.4740798054604,"0-30%",0.627000772712227
"Denmark",1964,10.7544037776596,"0-30%",9.35518550209526
"Denmark",1965,7.86657101865136,"0-30%",4.56232570270649
"Denmark",1966,6.09621601064841,"0-30%",2.72847631291133
"Denmark",1967,5.81973438902571,"0-30%",3.36203515194531
"Denmark",1968,5.29299981409952,"0-30%",4.10921773071433
"Denmark",1969,4.75241425543094,"0-30%",6.37009008383524
"Denmark",1970,4.80666104484088,"0-30%",2.0250314116476
"Denmark",1971,5.01722684726515,"0-30%",2.66617618834368
"Denmark",1972,5.28447171378354,"0-30%",5.27644062251718
"Denmark",1973,4.9619713171115,"0-30%",3.63135931812129
"Denmark",1974,4.56084465280282,"0-30%",-0.93243088873658
"Denmark",1975,4.33788012409292,"0-30%",-0.660142117931939
"Denmark",1976,,,6.47262808142657
"Denmark",1977,,,1.62301381810253
"Denmark",1978,,,1.47640566961234
"Denmark",1979,,,3.54414990617649
"Denmark",1980,34.973,"30-60%",-0.441574352953189
"Denmark",1981,45.433,"30-60%",-0.886903820235196
"Denmark",1982,58.548,"30-60%",3.71398274413535
"Denmark",1983,70.274,"60-90%",2.65185724255999
"Denmark",1984,72.979,"60-90%",4.16557709897225
"Denmark",1985,70.83,"60-90%",4.02443446486849
"Denmark",1986,67.731,"60-90%",4.94924089258804
"Denmark",1987,64.852,"60-90%",0.289936831175419
"Denmark",1988,62.68,"60-90%",-0.142664109582336
"Denmark",1989,61.198,"60-90%",0.572900402683452
"Denmark",1990,62.5231963913552,"60-90%",1.60744363496155
"Denmark",1991,63.44047037672,"60-90%",1.3004028432706
"Denmark",1992,67.9575775291062,"60-90%",1.97544568041923
"Denmark",1993,79.819348131023,"60-90%",-0.089613444143366
"Denmark",1994,76.8006387258239,"60-90%",5.52541034681611
"Denmark",1995,75.5242560370363,"60-90%",3.06522333127333
"Denmark",1996,73.736079813743,"60-90%",2.83456637237425
"Denmark",1997,69.0540492519811,"60-90%",3.19850784746962
"Denmark",1998,63.998556229697,"60-90%",2.16039085042494
"Denmark",1999,60.8667705011249,"60-90%",2.56044153523098
"Denmark",2000,54.9630591362948,"30-60%",3.52871521610421
"Denmark",2001,52.0211738456585,"30-60%",0.70488823491226
"Denmark",2002,51.6193889593077,"30-60%",0.465817655793743
"Denmark",2003,49.6112630203685,"30-60%",0.383758989577254
"Denmark",2004,46.9587635897366,"30-60%",2.29649081289534
"Denmark",2005,39.291769669829,"30-60%",2.44518019368338
"Denmark",2006,32.8030921694922,"30-60%",3.34395609741576
"Denmark",2007,27.8858219433731,"0-30%",1.64654303249172
"Denmark",2008,32.4331133081601,"30-60%",-1.20182205264322
"Denmark",2009,37.7215008421631,"30-60%",-2.43302295546245
"Finland",1946,70.6218911105576,"60-90%",8.13212396862522
"Finland",1947,52.548021508629,"30-60%",2.32452789269391
"Finland",1948,39.0101447141395,"30-60%",7.92871380455418
"Finland",1949,26.6428356663214,"0-30%",6.06683871051092
"Finland",1950,25.4752672148266,"0-30%",3.84458209726957
"Finland",1951,19.167778218019,"0-30%",8.50390006451234
"Finland",1952,13.1233409815295,"0-30%",3.35117020701583
"Finland",1953,18.3102996468826,"0-30%",0.700800167355253
"Finland",1954,18.9462011473597,"0-30%",8.75616722929109
"Finland",1955,17.0404895494554,"0-30%",5.09526765674992
"Finland",1956,16.5914762117231,"0-30%",3.02162849872774
"Finland",1957,16.8892077962182,"0-30%",4.70162748643761
"Finland",1958,16.0643620533617,"0-30%",0.539197101815581
"Finland",1959,15.0504656076173,"0-30%",5.94125780366197
"Finland",1960,12.7940491025141,"0-30%",9.14771603717619
"Finland",1961,10.1285688416732,"0-30%",7.62011739981159
"Finland",1962,11.5164884891679,"0-30%",3.11774014342951
"Finland",1963,13.4411370892986,"0-30%",3.29447872791981
"Finland",1964,13.6303825037434,"0-30%",5.05436844101657
"Finland",1965,14.2290858039475,"0-30%",5.3166842184444
"Finland",1966,15.183711316308,"0-30%",2.40271984458031
"Finland",1967,15.8295227207774,"0-30%",2.11198839382865
"Finland",1968,15.6878140703518,"0-30%",2.30054644808744
"Finland",1969,12.0849716033202,"0-30%",9.63089578548155
"Finland",1970,10.2244510443546,"0-30%",7.4693042291951
"Finland",1971,8.89012579316487,"0-30%",2.09003944326065
"Finland",1972,7.34116747874272,"0-30%",7.63167243982592
"Finland",1973,4.94365115440681,"0-30%",6.70682648072123
"Finland",1974,3.2791095890411,"0-30%",3.02954141211043
"Finland",1975,3.68255273225358,"0-30%",1.15216453059617
"Finland",1976,4.26087141496753,"0-30%",-0.42482144513496
"Finland",1977,5.68524942656668,"0-30%",0.245919964229824
"Finland",1978,8.35270147379773,"0-30%",2.09262563187631
"Finland",1979,8.97594481919356,"0-30%",6.95743983689519
"Finland",1980,9.21149763217859,"0-30%",5.33392334399891
"Finland",1981,10.0085949515969,"0-30%",1.26938826157093
"Finland",1982,12.2069650490138,"0-30%",3.02402803474937
"Finland",1983,13.7862765915818,"0-30%",2.9471580975488
"Finland",1984,14.3038239004488,"0-30%",3.04416640672835
"Finland",1985,13.9456033229433,"0-30%",3.2804897190394
"Finland",1986,14.4540509109854,"0-30%",2.62592270950934
"Finland",1987,14.9802802519537,"0-30%",3.5583198468357
"Finland",1988,13.0988493152301,"0-30%",5.10096728394431
"Finland",1989,10.7089186194388,"0-30%",5.4151238617258
"Finland",1990,10.3190258131186,"0-30%",0.082051092938995
"Finland",1991,16.9008721725783,"0-30%",-6.24366697986329
"Finland",1992,33.9589110467732,"30-60%",-3.73550795834152
"Finland",1993,51.7915881457805,"30-60%",-0.920614831901034
"Finland",1994,58.8485874837126,"30-60%",3.57348881288888
"Finland",1995,62.6834884720393,"60-90%",3.92361629121289
"Finland",1996,66.6146411366792,"60-90%",3.6998755861805
"Finland",1997,64.8564554761874,"60-90%",6.19993355236443
"Finland",1998,59.6243091883713,"30-60%",5.22533326381285
"Finland",1999,55.4688746841301,"30-60%",3.92114760461486
"Finland",2000,47.8342874320546,"30-60%",5.05662176659911
"Finland",2001,44.1808536376166,"30-60%",2.70503335905232
"Finland",2002,41.2028308840505,"30-60%",1.5732025277299
"Finland",2003,43.4308297846875,"30-60%",1.81060111667029
"Finland",2004,41.9241301275364,"30-60%",3.69639690328829
"Finland",2005,38.227534558948,"30-60%",2.76791417405577
"Finland",2006,35.2645813610087,"30-60%",4.92290829863593
"Finland",2007,31.2081253784266,"30-60%",4.20273515379666
"Finland",2008,29.4389589017366,"0-30%",1.04101081355332
"Finland",2009,33.4194776931447,"30-60%",-6.35594758430433
"France",1946,,,
"France",1947,,,
"France",1948,,,
"France",1949,28.5992531302629,"0-30%",
"France",1950,27.4198898693027,"0-30%",7.49400479616307
"France",1951,22.8435917932321,"0-30%",6.13496932515338
"France",1952,23.4974918001158,"0-30%",2.62743037309512
"France",1953,25.7816589730167,"0-30%",2.91858678955452
"France",1954,24.7686302030791,"0-30%",4.82587064676616
"France",1955,23.7004695609194,"0-30%",5.79022306597059
"France",1956,23.1956885878669,"0-30%",5.02467474203678
"France",1957,24.0700218818381,"0-30%",6.02306706535669
"France",1958,27.2948265826685,"0-30%",2.5382755842063
"France",1959,27.1464564894373,"0-30%",2.82907662082514
"France",1960,22.0902655938048,"0-30%",7.06916316392816
"France",1961,19.3084469359154,"0-30%",5.49607423269094
"France",1962,20.3955550301454,"0-30%",6.63058186738834
"France",1963,19.6609798296139,"0-30%",5.48857868020305
"France",1964,17.4770532840625,"0-30%",6.49624060150376
"France",1965,15.2158415132192,"0-30%",4.6879412595312
"France",1966,14.6689512360498,"0-30%",5.3142702994335
"France",1967,15.1809045226131,"0-30%",4.58504098360657
"France",1968,15.2721568627451,"0-30%",4.35953955424933
"France",1969,14.5286525108761,"0-30%",6.94672612062894
"France",1970,12.3710204439325,"0-30%",5.79328505595786
"France",1971,10.7705515964312,"0-30%",5.37232939224226
"France",1972,8.75790094099953,"0-30%",5.88582677165355
"France",1973,,,5.37274586354342
"France",1974,,,3.22865208186309
"France",1975,,,0.188002050931479
"France",1976,,,5.15182531559193
"France",1977,,,3.0661907852044
"France",1978,,,3.79348339367229
"France",1979,31.1153032426806,"30-60%",3.30603579011224
"France",1980,29.5203655568196,"0-30%",1.07163828537873
"France",1981,30.5132376457416,"30-60%",1.5475053130301
"France",1982,36.4492653782081,"30-60%",0.124993519921213
"France",1983,38.333615198151,"30-60%",3.866893713637
"France",1984,40.3885644612719,"30-60%",5.89410368083774
"France",1985,41.2177426361978,"30-60%",5.35402951350146
"France",1986,43.6684282343627,"30-60%",4.0375523145842
"France",1987,45.1460745231325,"30-60%",1.78001352049946
"France",1988,46.4365186106464,"30-60%",-0.172848825260929
"France",1989,47.9036924505333,"30-60%",0.997558549031363
"France",1990,49.3823807033866,"30-60%",1.9275140029591
"France",1991,49.6437535370046,"30-60%",3.10462896148147
"France",1992,55.1978267031558,"30-60%",3.5231049814781
"France",1993,61.4817898668372,"60-90%",2.78663707893585
"France",1994,64.8607314925023,"60-90%",5.05138434156795
"France",1995,70.2537636323358,"60-90%",4.18634907398121
"France",1996,68.9067657963775,"60-90%",5.09976633590639
"France",1997,67.1295055308351,"60-90%",5.39264034704545
"France",1998,68.97821740503,"60-90%",2.68278349077422
"France",1999,64.856541683126,"60-90%",2.02577059008238
"France",2000,55.7910939483136,"30-60%",3.25356799462169
"France",2001,55.4106019298714,"30-60%",1.99015413560657
"France",2002,59.4461956131592,"30-60%",1.5020556300011
"France",2003,62.9552712648149,"60-90%",1.01352403424735
"France",2004,61.7828621259409,"60-90%",3.86412636417943
"France",2005,58.8676685237341,"30-60%",2.73920744287439
"France",2006,53.246711150831,"30-60%",2.28088854199129
"France",2007,53.0848312114918,"30-60%",3.13409178573727
"France",2008,51.5673070885917,"30-60%",2.13213029844797
"France",2009,60.0015126431759,"60-90%",-1.90667609190309
"Germany",1946,,,-52.5945836928886
"Germany",1947,,,12.295910894749
"Germany",1948,,,18.43600747775
"Germany",1949,,,17.0340071842471
"Germany",1950,,,18.8979200458827
"Germany",1951,6.05570594801258,"0-30%",9.16699955531102
"Germany",1952,6.30451073414595,"0-30%",8.66994155599818
"Germany",1953,7.317731928861,"0-30%",8.37245944967184
"Germany",1954,11.2503461644974,"0-30%",7.45537153744686
"Germany",1955,11.1421697590695,"0-30%",11.0037535735329
"Germany",1956,10.0248557452743,"0-30%",7.16697548916008
"Germany",1957,9.1284086924142,"0-30%",5.72937448118032
"Germany",1958,9.30541820664288,"0-30%",4.45224271316131
"Germany",1959,8.9043369588565,"0-30%",7.31355339192981
"Germany",1960,8.66384165083684,"0-30%",8.06101145270799
"Germany",1961,9.43705601600525,"0-30%",4.11920169316111
"Germany",1962,8.34805536386951,"0-30%",4.265787541252
"Germany",1963,8.37921036160891,"0-30%",2.81877379216615
"Germany",1964,8.15317533566623,"0-30%",6.07829549136805
"Germany",1965,7.64062919514295,"0-30%",5.06976694950496
"Germany",1966,7.82011019537843,"0-30%",2.9641708813209
"Germany",1967,9.37943742371787,"0-30%",0.309899593649932
"Germany",1968,9.49325447456669,"0-30%",5.27487075152242
"Germany",1969,8.41111707489494,"0-30%",6.61144225461736
"Germany",1970,6.76650403022963,"0-30%",4.67997665785127
"Germany",1971,6.37118047730386,"0-30%",2.94317538900941
"Germany",1972,6.39365382879032,"0-30%",4.12735319160704
"Germany",1973,6.00798691904875,"0-30%",4.53847847663982
