"cohort","par_pctile","abs_mob","par_frac0","cohort_mean"
1943,64,0.903,0.083,0.888000011444092
1943,65,0.902,0.083,0.888000011444092
1943,66,0.901,0.083,0.888000011444092
1943,67,0.899,0.083,0.888000011444092
1943,68,0.899,0.083,0.888000011444092
1943,69,0.895,0.083,0.888000011444092
1943,70,0.896,0.083,0.888000011444092
1943,71,0.891,0.083,0.888000011444092
1943,72,0.891,0.083,0.888000011444092
1943,73,0.889,0.083,0.888000011444092
1943,74,0.889,0.083,0.888000011444092
1943,75,0.888,0.083,0.888000011444092
1943,76,0.889,0.083,0.888000011444092
1943,77,0.884,0.083,0.888000011444092
1943,78,0.88,0.083,0.888000011444092
1943,79,0.878,0.083,0.888000011444092
1943,80,0.874,0.083,0.888000011444092
1943,81,0.868,0.083,0.888000011444092
1943,82,0.869,0.083,0.888000011444092
1943,83,0.861,0.083,0.888000011444092
1943,84,0.857,0.083,0.888000011444092
1943,85,0.857,0.083,0.888000011444092
1943,86,0.854,0.083,0.888000011444092
1943,87,0.853,0.083,0.888000011444092
1943,88,0.847,0.083,0.888000011444092
1943,89,0.843,0.083,0.888000011444092
1943,90,0.829,0.083,0.888000011444092
1943,91,0.822,0.083,0.888000011444092
1943,92,0.816,0.083,0.888000011444092
1943,93,0.795,0.083,0.888000011444092
1943,94,0.777,0.083,0.888000011444092
1943,95,0.748,0.083,0.888000011444092
1943,96,0.717,0.083,0.888000011444092
1943,97,0.667,0.083,0.888000011444092
1943,98,0.599,0.083,0.888000011444092
1943,99,0.51,0.083,0.888000011444092
1943,100,0.361,0.083,0.888000011444092
1944,1,0.929,0.079,0.898999989032745
1944,2,0.937,0.079,0.898999989032745
1944,3,0.938,0.079,0.898999989032745
1944,4,0.938,0.079,0.898999989032745
1944,5,0.937,0.079,0.898999989032745
1944,6,0.935,0.079,0.898999989032745
1944,7,0.934,0.079,0.898999989032745
1944,8,0.934,0.079,0.898999989032745
1944,9,0.931,0.079,0.898999989032745
1944,10,0.931,0.079,0.898999989032745
1944,11,0.93,0.079,0.898999989032745
1944,12,0.93,0.079,0.898999989032745
1944,13,0.931,0.079,0.898999989032745
1944,14,0.929,0.079,0.898999989032745
1944,15,0.928,0.079,0.898999989032745
1944,16,0.924,0.079,0.898999989032745
1944,17,0.927,0.079,0.898999989032745
1944,18,0.927,0.079,0.898999989032745
1944,19,0.926,0.079,0.898999989032745
1944,20,0.925,0.079,0.898999989032745
1944,21,0.925,0.079,0.898999989032745
1944,22,0.925,0.079,0.898999989032745
1944,23,0.926,0.079,0.898999989032745
1944,24,0.925,0.079,0.898999989032745
1944,25,0.924,0.079,0.898999989032745
1944,26,0.925,0.079,0.898999989032745
1944,27,0.924,0.079,0.898999989032745
1944,28,0.923,0.079,0.898999989032745
1944,29,0.922,0.079,0.898999989032745
1944,30,0.923,0.079,0.898999989032745
1944,31,0.923,0.079,0.898999989032745
1944,32,0.921,0.079,0.898999989032745
1944,33,0.922,0.079,0.898999989032745
1944,34,0.922,0.079,0.898999989032745
1944,35,0.921,0.079,0.898999989032745
1944,36,0.92,0.079,0.898999989032745
1944,37,0.919,0.079,0.898999989032745
1944,38,0.92,0.079,0.898999989032745
1944,39,0.922,0.079,0.898999989032745
1944,40,0.919,0.079,0.898999989032745
1944,41,0.919,0.079,0.898999989032745
1944,42,0.917,0.079,0.898999989032745
1944,43,0.917,0.079,0.898999989032745
1944,44,0.915,0.079,0.898999989032745
1944,45,0.918,0.079,0.898999989032745
1944,46,0.918,0.079,0.898999989032745
1944,47,0.915,0.079,0.898999989032745
1944,48,0.917,0.079,0.898999989032745
1944,49,0.915,0.079,0.898999989032745
1944,50,0.913,0.079,0.898999989032745
1944,51,0.917,0.079,0.898999989032745
1944,52,0.917,0.079,0.898999989032745
1944,53,0.92,0.079,0.898999989032745
1944,54,0.919,0.079,0.898999989032745
1944,55,0.919,0.079,0.898999989032745
1944,56,0.917,0.079,0.898999989032745
1944,57,0.915,0.079,0.898999989032745
1944,58,0.916,0.079,0.898999989032745
1944,59,0.916,0.079,0.898999989032745
1944,60,0.915,0.079,0.898999989032745
1944,61,0.916,0.079,0.898999989032745
1944,62,0.915,0.079,0.898999989032745
1944,63,0.915,0.079,0.898999989032745
1944,64,0.913,0.079,0.898999989032745
1944,65,0.911,0.079,0.898999989032745
1944,66,0.91,0.079,0.898999989032745
1944,67,0.907,0.079,0.898999989032745
1944,68,0.909,0.079,0.898999989032745
1944,69,0.907,0.079,0.898999989032745
1944,70,0.908,0.079,0.898999989032745
1944,71,0.904,0.079,0.898999989032745
1944,72,0.906,0.079,0.898999989032745
1944,73,0.903,0.079,0.898999989032745
1944,74,0.899,0.079,0.898999989032745
1944,75,0.897,0.079,0.898999989032745
1944,76,0.897,0.079,0.898999989032745
1944,77,0.895,0.079,0.898999989032745
1944,78,0.89,0.079,0.898999989032745
1944,79,0.889,0.079,0.898999989032745
1944,80,0.882,0.079,0.898999989032745
1944,81,0.875,0.079,0.898999989032745
1944,82,0.874,0.079,0.898999989032745
1944,83,0.873,0.079,0.898999989032745
1944,84,0.874,0.079,0.898999989032745
1944,85,0.871,0.079,0.898999989032745
1944,86,0.869,0.079,0.898999989032745
1944,87,0.865,0.079,0.898999989032745
1944,88,0.855,0.079,0.898999989032745
1944,89,0.846,0.079,0.898999989032745
1944,90,0.835,0.079,0.898999989032745
1944,91,0.831,0.079,0.898999989032745
1944,92,0.822,0.079,0.898999989032745
1944,93,0.806,0.079,0.898999989032745
1944,94,0.787,0.079,0.898999989032745
1944,95,0.766,0.079,0.898999989032745
1944,96,0.739,0.079,0.898999989032745
1944,97,0.695,0.079,0.898999989032745
1944,98,0.629,0.079,0.898999989032745
1944,99,0.515,0.079,0.898999989032745
1944,100,0.352,0.079,0.898999989032745
1945,1,0.921,0.076,0.864000022411346
1945,2,0.925,0.076,0.864000022411346
1945,3,0.912,0.076,0.864000022411346
1945,4,0.911,0.076,0.864000022411346
1945,5,0.908,0.076,0.864000022411346
1945,6,0.905,0.076,0.864000022411346
1945,7,0.904,0.076,0.864000022411346
1945,8,0.903,0.076,0.864000022411346
1945,9,0.899,0.076,0.864000022411346
1945,10,0.899,0.076,0.864000022411346
1945,11,0.898,0.076,0.864000022411346
1945,12,0.899,0.076,0.864000022411346
1945,13,0.901,0.076,0.864000022411346
1945,14,0.898,0.076,0.864000022411346
1945,15,0.898,0.076,0.864000022411346
1945,16,0.894,0.076,0.864000022411346
1945,17,0.899,0.076,0.864000022411346
1945,18,0.898,0.076,0.864000022411346
1945,19,0.893,0.076,0.864000022411346
1945,20,0.891,0.076,0.864000022411346
1945,21,0.891,0.076,0.864000022411346
1945,22,0.89,0.076,0.864000022411346
1945,23,0.89,0.076,0.864000022411346
1945,24,0.887,0.076,0.864000022411346
1945,25,0.888,0.076,0.864000022411346
1945,26,0.887,0.076,0.864000022411346
1945,27,0.887,0.076,0.864000022411346
1945,28,0.887,0.076,0.864000022411346
1945,29,0.886,0.076,0.864000022411346
1945,30,0.886,0.076,0.864000022411346
1945,31,0.887,0.076,0.864000022411346
1945,32,0.887,0.076,0.864000022411346
1945,33,0.888,0.076,0.864000022411346
1945,34,0.887,0.076,0.864000022411346
1945,35,0.887,0.076,0.864000022411346
1945,36,0.888,0.076,0.864000022411346
1945,37,0.888,0.076,0.864000022411346
1945,38,0.889,0.076,0.864000022411346
1945,39,0.89,0.076,0.864000022411346
1945,40,0.889,0.076,0.864000022411346
1945,41,0.889,0.076,0.864000022411346
1945,42,0.887,0.076,0.864000022411346
