"byr","race","interval","year","type","vmn1","vsd1","vnu1","vnms1","vfin1","ctr1","ltax","xltax"
1947,1,63,1981,"TOTAL",14041.78,14368.5,259,6,0.263000011444092,22,0.127000004053116,0
1947,1,64,1981,"TOTAL",13787.62,15146.45,230,6,0.273999989032745,22,0.108999997377396,0
1947,1,65,1981,"TOTAL",14502.42,16677.45,257,8,0.307000011205673,22,0.140000000596046,0
1947,1,66,1981,"TOTAL",14059.27,13716.54,211,9,0.284000009298325,22,0.118000000715256,0
1947,1,67,1981,"TOTAL",15194.35,14128.66,262,3,0.279000014066696,22,0.13400000333786,0
1947,1,68,1981,"TOTAL",16547.86,18009.32,244,8,0.275000005960464,22,0.193000003695488,0
1947,1,69,1981,"TOTAL",15127.14,17464.55,219,3,0.259999990463257,22,0.136999994516373,0
1947,1,70,1981,"TOTAL",14618.36,15339.81,240,11,0.287000000476837,22,0.12899999320507,0
1947,1,71,1981,"TOTAL",15318.51,19982.93,255,8,0.321999996900558,22,0.133000001311302,0
1947,1,72,1981,"TOTAL",13657.8,14440.97,238,4,0.335999995470047,22,0.155000001192093,0
1947,1,73,1981,"TOTAL",15058.15,17984.32,286,9,0.303999990224838,22,0.164000004529953,0
1947,1,1,1982,"TOTAL",15954.78,15555.6,236,4,0.254000008106232,24,0.157000005245209,0
1947,1,2,1982,"TOTAL",14304.64,15395.38,222,4,0.333000004291534,24,0.122000001370907,0
1947,1,3,1982,"TOTAL",17622.81,21641.92,214,5,0.261999994516373,24,0.140000000596046,0
1947,1,4,1982,"TOTAL",14582.8,15467.11,250,4,0.319999992847443,24,0.123999997973442,0
1947,1,5,1982,"TOTAL",14862.66,16699.29,221,6,0.34400001168251,24,0.136000007390976,0
1947,1,6,1982,"TOTAL",14819.01,15223.63,219,5,0.319999992847443,24,0.114000000059605,0
1947,1,7,1982,"TOTAL",13604.8,14127.61,233,6,0.32600000500679,24,0.0989999994635582,0
1947,1,8,1982,"TOTAL",14421.71,17657.7,206,7,0.349999994039536,24,0.116999998688698,0
1947,1,9,1982,"TOTAL",15913.24,18211.08,243,5,0.308999985456467,24,0.115000002086163,0
1947,1,10,1982,"TOTAL",16749.48,20440.7,250,10,0.296000003814697,24,0.136000007390976,0
1947,1,11,1982,"TOTAL",15033.01,16683.01,214,4,0.29899999499321,24,0.130999997258186,0
1947,1,12,1982,"TOTAL",14281.95,17670.78,221,9,0.330000013113022,24,0.112999998033047,0
1947,1,13,1982,"TOTAL",16269.92,16450.08,233,8,0.287999987602234,24,0.136999994516373,0
1947,1,14,1982,"TOTAL",15415.21,15406.98,233,8,0.270000010728836,24,0.0989999994635582,0
1947,1,15,1982,"TOTAL",14751.74,15579.15,235,6,0.335999995470047,24,0.0979999974370003,0
1947,1,16,1982,"TOTAL",15938.32,15564.88,234,10,0.282000005245209,24,0.136999994516373,0
1947,1,17,1982,"TOTAL",14396.05,15333.18,248,4,0.273999989032745,24,0.141000002622604,0
1947,1,18,1982,"TOTAL",14806.27,19735.78,209,6,0.34400001168251,24,0.115000002086163,0
1947,1,19,1982,"TOTAL",15017.91,17530.32,236,10,0.308999985456467,24,0.101999998092651,0
1947,1,20,1982,"TOTAL",16276.66,14945.22,225,8,0.244000002741814,24,0.150999993085861,0
1947,1,21,1982,"TOTAL",14871.67,15962.75,246,9,0.280000001192093,24,0.114000000059605,0.00400000018998981
1947,1,22,1982,"TOTAL",15926.57,23024.67,237,11,0.312000006437302,24,0.118000000715256,0
1947,1,23,1982,"TOTAL",14289.14,14164.8,217,5,0.303999990224838,24,0.13400000333786,0
1947,1,24,1982,"TOTAL",15724.7,35687.81,226,8,0.326999992132187,24,0.101999998092651,0
1947,1,25,1982,"TOTAL",15343.73,16575.92,214,1.5,0.280000001192093,24,0.112000003457069,0
1947,1,26,1982,"TOTAL",15627.48,15620.06,252,6,0.298000007867813,24,0.0989999994635582,0
1947,1,27,1982,"TOTAL",15332.59,20241.06,219,6,0.319999992847443,24,0.136999994516373,0
1947,1,28,1982,"TOTAL",16138.03,16053.41,230,10,0.273999989032745,24,0.151999995112419,0
1947,1,29,1982,"TOTAL",14083.78,19366.99,241,5,0.398000001907349,24,0.108000002801418,0
1947,1,30,1982,"TOTAL",16167.17,24418.98,252,6,0.312999993562698,24,0.111000001430511,0
1947,1,31,1982,"TOTAL",17519.79,18875.9,264,8,0.273000001907349,24,0.155000001192093,0
1947,1,32,1982,"TOTAL",15392.29,19777.97,236,11,0.291999995708466,24,0.127000004053116,0
1947,1,33,1982,"TOTAL",14922.42,14012.45,215,8,0.256000012159348,24,0.101999998092651,0
1947,1,34,1982,"TOTAL",14246.04,13874.25,211,9,0.321999996900558,24,0.0759999975562096,0
1947,1,35,1982,"TOTAL",14663.9,15000.98,212,7,0.291999995708466,24,0.112999998033047,0
1947,1,36,1982,"TOTAL",15359.48,14413.67,245,5,0.298000007867813,24,0.109999999403954,0
1947,1,37,1982,"TOTAL",14486.11,18055.28,206,4,0.319999992847443,24,0.141000002622604,0
1947,1,38,1982,"TOTAL",15260.46,18852.83,228,10,0.363999992609024,24,0.109999999403954,0
1947,1,39,1982,"TOTAL",14476.08,15183.66,226,7,0.326999992132187,24,0.142000004649162,0
1947,1,40,1982,"TOTAL",18050.86,24932.01,224,3,0.25,24,0.14300000667572,0
1947,1,41,1982,"TOTAL",14438,14312.36,248,4,0.305999994277954,24,0.116999998688698,0
1947,1,42,1982,"TOTAL",15683.01,20208.04,234,1.5,0.342000007629395,24,0.123999997973442,0
1947,1,43,1982,"TOTAL",17056.91,17706.23,233,6,0.279000014066696,24,0.145999997854233,0
1947,1,44,1982,"TOTAL",13634.22,14274.44,226,0,0.381000012159348,24,0.0750000029802322,0
1947,1,45,1982,"TOTAL",17925.34,27929.48,236,1.5,0.321999996900558,24,0.157000005245209,0
1947,1,46,1982,"TOTAL",15604.38,16767.7,213,7,0.314999997615814,24,0.122000001370907,0
1947,1,47,1982,"TOTAL",15005.08,18474.17,253,4,0.312000006437302,24,0.103000000119209,0
1947,1,48,1982,"TOTAL",16687.78,18678.67,239,6,0.246999993920326,24,0.116999998688698,0
1947,1,49,1982,"TOTAL",15794.78,18169.87,206,10,0.310999989509583,24,0.120999999344349,0
1947,1,50,1982,"TOTAL",15454.28,15256.81,230,6,0.303999990224838,24,0.129999995231628,0
1947,1,51,1982,"TOTAL",14242.14,16493.9,240,6,0.31700000166893,24,0.133000001311302,0
1947,1,52,1982,"TOTAL",16068.55,16351.76,227,6,0.238000005483627,24,0.123000003397465,0
1947,1,53,1982,"TOTAL",14973.84,13526.64,225,10,0.293000012636185,24,0.101999998092651,0
1947,1,54,1982,"TOTAL",13827.96,14226.06,266,8,0.342000007629395,24,0.0979999974370003,0
1947,1,55,1982,"TOTAL",16330.03,19265.6,252,6,0.298000007867813,24,0.119000002741814,0
1947,1,56,1982,"TOTAL",13921.53,16271.23,231,5,0.337999999523163,24,0.104000002145767,0
1947,1,57,1982,"TOTAL",14348.59,18695.36,190,6,0.342000007629395,24,0.0949999988079071,0
1947,1,58,1982,"TOTAL",15023.1,17624.99,223,8,0.300000011920929,24,0.112000003457069,0
1947,1,59,1982,"TOTAL",14826.73,16087.59,238,8,0.352999985218048,24,0.101000003516674,0
1947,1,60,1982,"TOTAL",15449.83,16944.47,246,4,0.337000012397766,24,0.118000000715256,0
1947,1,61,1982,"TOTAL",12306.74,14757.33,239,8,0.372000008821487,24,0.0879999995231628,0
1947,1,62,1982,"TOTAL",17848.82,21941.73,241,8,0.331999987363815,24,0.158000007271767,0
1947,1,63,1982,"TOTAL",15994.44,15899.59,258,7,0.232999995350838,24,0.123999997973442,0
1947,1,64,1982,"TOTAL",15219.86,15820.21,229,7,0.287999987602234,24,0.0920000001788139,0
1947,1,65,1982,"TOTAL",16033.67,18712.43,257,8,0.310999989509583,24,0.140000000596046,0
1947,1,66,1982,"TOTAL",14655.61,14382.21,211,9,0.289000004529953,24,0.100000001490116,0
1947,1,67,1982,"TOTAL",16213.35,16025.78,262,3,0.28600001335144,24,0.156000003218651,0
1947,1,68,1982,"TOTAL",17394.16,18013.28,244,8,0.257999986410141,24,0.167999997735023,0
1947,1,69,1982,"TOTAL",16052.29,23446.17,219,3,0.291999995708466,24,0.123000003397465,0
1947,1,70,1982,"TOTAL",16115.6,16510.48,240,11,0.296000003814697,24,0.12899999320507,0
1947,1,71,1982,"TOTAL",16301.22,18261.8,254,9,0.294999986886978,24,0.126000002026558,0
1947,1,72,1982,"TOTAL",14773,15964.86,237,5,0.345999985933304,24,0.151999995112419,0
1947,1,73,1982,"TOTAL",16377.08,20408.83,286,9,0.287000000476837,24,0.14300000667572,0
1947,1,1,1983,"TOTAL",17463.55,17382.7,236,4,0.300999999046326,26,0.152999997138977,0
1947,1,2,1983,"TOTAL",15827.29,17090.63,220,6,0.300000011920929,26,0.123000003397465,0
1947,1,3,1983,"TOTAL",18038.53,23001.55,214,5,0.30799999833107,26,0.112000003457069,0
1947,1,4,1983,"TOTAL",16815.58,20473.56,250,4,0.275999993085861,26,0.104000002145767,0
1947,1,5,1983,"TOTAL",16280.17,19761.57,220,7,0.314000010490417,26,0.123000003397465,0
1947,1,6,1983,"TOTAL",16304.1,16172.8,219,5,0.300999999046326,26,0.0869999974966049,0
1947,1,7,1983,"TOTAL",15928.8,16714.94,232,7,0.319000005722046,26,0.090999998152256,0
1947,1,8,1983,"TOTAL",14912.98,16980.12,206,7,0.33500000834465,26,0.0970000028610229,0
1947,1,9,1983,"TOTAL",17119.13,19280.85,243,5,0.296000003814697,26,0.119000002741814,0
1947,1,10,1983,"TOTAL",17141.82,22802.34,250,10,0.328000009059906,26,0.096000000834465,0
1947,1,11,1983,"TOTAL",16035.22,17263.09,214,4,0.29899999499321,26,0.120999999344349,0
1947,1,12,1983,"TOTAL",17131.49,22256.8,221,9,0.28999999165535,26,0.100000001490116,0
1947,1,13,1983,"TOTAL",17177.33,18350.37,233,8,0.296000003814697,26,0.119999997317791,0
1947,1,14,1983,"TOTAL",16754.31,15775.57,232,9,0.263000011444092,26,0.11599999666214,0
1947,1,15,1983,"TOTAL",15797.8,17882.91,235,6,0.301999986171722,26,0.115000002086163,0
1947,1,16,1983,"TOTAL",16814.62,16631.16,234,10,0.29899999499321,26,0.123999997973442,0
1947,1,17,1983,"TOTAL",16439.57,16864.03,247,5,0.270999997854233,26,0.126000002026558,0
1947,1,18,1983,"TOTAL",16961.5,24377.68,209,6,0.291999995708466,26,0.104999996721745,0
1947,1,19,1983,"TOTAL",17193.78,20070.63,236,10,0.275000005960464,26,0.123000003397465,0
1947,1,20,1983,"TOTAL",17590.18,15488.26,225,8,0.257999986410141,26,0.123999997973442,0
1947,1,21,1983,"TOTAL",17509.95,21911.23,245,10,0.248999997973442,26,0.109999999403954,0.00400000018998981
1947,1,22,1983,"TOTAL",18563.54,35315.09,237,11,0.287000000476837,26,0.130999997258186,0.00400000018998981
1947,1,23,1983,"TOTAL",14910.34,16300.6,217,5,0.323000013828278,26,0.105999998748302,0
1947,1,24,1983,"TOTAL",17936.76,46777.73,226,8,0.314000010490417,26,0.0839999988675117,0
1947,1,25,1983,"TOTAL",15780.22,16119.12,214,1.5,0.275999993085861,26,0.0930000022053719,0
1947,1,26,1983,"TOTAL",16116.27,17322.59,252,6,0.324999988079071,26,0.090999998152256,0
1947,1,27,1983,"TOTAL",18537.68,24646.61,218,7,0.280000001192093,26,0.137999996542931,0
1947,1,28,1983,"TOTAL",16255.33,16581.05,230,10,0.287000000476837,26,0.129999995231628,0
1947,1,29,1983,"TOTAL",15373.19,20508.9,241,5,0.35699999332428,26,0.090999998152256,0
1947,1,30,1983,"TOTAL",17427.76,25161,252,6,0.28600001335144,26,0.111000001430511,0
1947,1,31,1983,"TOTAL",19239.34,20541.14,264,8,0.257999986410141,26,0.155000001192093,0
1947,1,32,1983,"TOTAL",16821.19,22612.34,236,11,0.305000007152557,26,0.114000000059605,0
1947,1,33,1983,"TOTAL",16260.47,14754.39,215,8,0.259999990463257,26,0.101999998092651,0
1947,1,34,1983,"TOTAL",16927.3,16224.37,210,10,0.275999993085861,26,0.0949999988079071,0
1947,1,35,1983,"TOTAL",16069.09,16568.42,212,7,0.301999986171722,26,0.104000002145767,0
1947,1,36,1983,"TOTAL",17508.84,16644.6,245,5,0.282000005245209,26,0.118000000715256,0
1947,1,37,1983,"TOTAL",15415.48,15271.17,206,4,0.300999999046326,26,0.116999998688698,0
1947,1,38,1983,"TOTAL",17244.51,23897.1,228,10,0.337999999523163,26,0.0829999968409538,0
1947,1,39,1983,"TOTAL",16258.08,19242.43,226,7,0.344999998807907,26,0.119000002741814,0
1947,1,40,1983,"TOTAL",18644.82,24396.48,223,4,0.273999989032745,26,0.116999998688698,0
1947,1,41,1983,"TOTAL",15184.85,16421.51,248,4,0.323000013828278,26,0.116999998688698,0
1947,1,42,1983,"TOTAL",18410.02,21420.61,234,1.5,0.30799999833107,26,0.141000002622604,0
1947,1,43,1983,"TOTAL",18308.2,19938.85,233,6,0.266000002622604,26,0.136999994516373,0
1947,1,44,1983,"TOTAL",15017.59,16753.35,226,0,0.358000010251999,26,0.101999998092651,0
1947,1,45,1983,"TOTAL",19984.01,38231.13,235,3,0.289000004529953,26,0.140000000596046,0
1947,1,46,1983,"TOTAL",17198.69,18697.82,213,7,0.310000002384186,26,0.136000007390976,0
1947,1,47,1983,"TOTAL",15044.61,17232.76,253,4,0.319999992847443,26,0.103000000119209,0
1947,1,48,1983,"TOTAL",18497.36,22401.27,239,6,0.254999995231628,26,0.116999998688698,0
1947,1,49,1983,"TOTAL",18579.42,22614.17,206,10,0.266999989748001,26,0.120999999344349,0
1947,1,50,1983,"TOTAL",17358.54,20162.35,229,7,0.257999986410141,26,0.127000004053116,0
1947,1,51,1983,"TOTAL",15853.38,17972.41,240,6,0.31700000166893,26,0.120999999344349,0
1947,1,52,1983,"TOTAL",16740.47,17017.8,227,6,0.250999987125397,26,0.0930000022053719,0
1947,1,53,1983,"TOTAL",15687.1,15952.64,224,11,0.294999986886978,26,0.112000003457069,0
1947,1,54,1983,"TOTAL",15596.68,16362.51,266,8,0.28600001335144,26,0.101999998092651,0
1947,1,55,1983,"TOTAL",18400.85,23454.92,252,6,0.270000010728836,26,0.103000000119209,0
1947,1,56,1983,"TOTAL",14660.86,16322.92,231,5,0.319999992847443,26,0.090999998152256,0
1947,1,57,1983,"TOTAL",17530.23,28626.17,190,6,0.316000014543533,26,0.111000001430511,0.00499999988824129
1947,1,58,1983,"TOTAL",16151.87,20225.63,223,8,0.277999997138977,26,0.0900000035762787,0
1947,1,59,1983,"TOTAL",16171.47,17572.11,237,9,0.312000006437302,26,0.0930000022053719,0
1947,1,60,1983,"TOTAL",16521.28,16500.23,246,4,0.321000009775162,26,0.122000001370907,0
1947,1,61,1983,"TOTAL",14030.96,16276.83,239,8,0.351000010967255,26,0.104999996721745,0
1947,1,62,1983,"TOTAL",18481.89,20473.26,240,9,0.303999990224838,26,0.133000001311302,0
1947,1,63,1983,"TOTAL",17749.33,18728.7,258,7,0.247999995946884,26,0.119999997317791,0
1947,1,64,1983,"TOTAL",17097.02,18272.35,229,7,0.248999997973442,26,0.096000000834465,0.00400000018998981
1947,1,65,1983,"TOTAL",17354.53,21976.24,257,8,0.310999989509583,26,0.140000000596046,0
1947,1,66,1983,"TOTAL",16607.49,16621.44,210,10,0.28600001335144,26,0.119000002741814,0
1947,1,67,1983,"TOTAL",17341.45,17073,262,3,0.263000011444092,26,0.126000002026558,0
1947,1,68,1983,"TOTAL",18915.65,20221.21,243,9,0.230000004172325,26,0.156000003218651,0
1947,1,69,1983,"TOTAL",17906.69,40044.31,219,3,0.282999992370605,26,0.128000006079674,0
1947,1,70,1983,"TOTAL",17531.23,16993.48,240,11,0.270999997854233,26,0.116999998688698,0
1947,1,71,1983,"TOTAL",17133.11,20990.79,254,9,0.303000003099442,26,0.122000001370907,0
1947,1,72,1983,"TOTAL",17411.32,26646.03,237,5,0.342000007629395,26,0.148000001907349,0
1947,1,73,1983,"TOTAL",18176.69,22421.36,286,9,0.280000001192093,26,0.153999999165535,0
1947,1,1,1984,"TOTAL",18451.19,20578.84,236,4,0.300999999046326,28,0.148000001907349,0
1947,1,2,1984,"TOTAL",16716,18086.82,220,6,0.305000007152557,28,0.100000001490116,0
1947,1,3,1984,"TOTAL",18826.22,26936.96,214,5,0.303999990224838,28,0.116999998688698,0
1947,1,4,1984,"TOTAL",18592.57,31485.07,250,4,0.319999992847443,28,0.112000003457069,0
1947,1,5,1984,"TOTAL",17632.74,19968.43,220,7,0.305000007152557,28,0.123000003397465,0
1947,1,6,1984,"TOTAL",17033.95,17540.36,219,5,0.324000000953674,28,0.100000001490116,0
1947,1,7,1984,"TOTAL",15106.27,17074.82,231,8,0.345999985933304,28,0.090999998152256,0
1947,1,8,1984,"TOTAL",16636.3,20254.26,204,9,0.363000005483627,28,0.127000004053116,0
1947,1,9,1984,"TOTAL",18122.68,20544.28,241,7,0.314999997615814,28,0.112000003457069,0
1947,1,10,1984,"TOTAL",19395.41,23975.68,250,10,0.300000011920929,28,0.108000002801418,0
1947,1,11,1984,"TOTAL",17047.39,17711.36,214,4,0.303999990224838,28,0.116999998688698,0
1947,1,12,1984,"TOTAL",17648.96,22079.62,220,10,0.335999995470047,28,0.100000001490116,0
1947,1,13,1984,"TOTAL",18528.79,20233.86,233,8,0.300000011920929,28,0.150000005960464,0
1947,1,14,1984,"TOTAL",18439.3,17660.96,231,10,0.26800000667572,28,0.14300000667572,0
1947,1,15,1984,"TOTAL",16065.51,17170.43,234,7,0.316000014543533,28,0.119999997317791,0
1947,1,16,1984,"TOTAL",18246.08,18228.81,233,11,0.308999985456467,28,0.142000004649162,0
1947,1,17,1984,"TOTAL",18976.67,19940.29,247,5,0.279000014066696,28,0.120999999344349,0
1947,1,18,1984,"TOTAL",19266.48,30681.84,209,6,0.310999989509583,28,0.0860000029206276,0
1947,1,19,1984,"TOTAL",19438.07,25276.59,235,11,0.28099998831749,28,0.136000007390976,0
1947,1,20,1984,"TOTAL",19758.68,17830.65,225,8,0.248999997973442,28,0.142000004649162,0
1947,1,21,1984,"TOTAL",19004.06,26417.71,244,11,0.291000008583069,28,0.10700000077486,0
1947,1,22,1984,"TOTAL",20008.59,37315.17,237,11,0.30799999833107,28,0.156000003218651,0
1947,1,23,1984,"TOTAL",16841.73,17963.45,217,5,0.303999990224838,28,0.115000002086163,0
1947,1,24,1984,"TOTAL",20840.74,67525.67,226,8,0.331999987363815,28,0.111000001430511,0
1947,1,25,1984,"TOTAL",17436.63,21647.7,213,3,0.291000008583069,28,0.0890000015497208,0
1947,1,26,1984,"TOTAL",17330.27,18741.87,252,6,0.333000004291534,28,0.119000002741814,0
1947,1,27,1984,"TOTAL",19222.03,27998.03,218,7,0.32600000500679,28,0.146999999880791,0
1947,1,28,1984,"TOTAL",18215.33,18551.55,230,10,0.273999989032745,28,0.138999998569489,0
1947,1,29,1984,"TOTAL",16617.23,22470.79,241,5,0.372999995946884,28,0.0949999988079071,0
1947,1,30,1984,"TOTAL",18986.23,25297.26,252,6,0.28999999165535,28,0.127000004053116,0
1947,1,31,1984,"TOTAL",20917.87,25348.89,263,9,0.284999996423721,28,0.163000002503395,0
1947,1,32,1984,"TOTAL",17839.52,30063.12,236,11,0.291999995708466,28,0.105999998748302,0
1947,1,33,1984,"TOTAL",16876.51,16283.12,215,8,0.279000014066696,28,0.0979999974370003,0
1947,1,34,1984,"TOTAL",17879.23,16728.36,210,10,0.270999997854233,28,0.0949999988079071,0
1947,1,35,1984,"TOTAL",18856.75,19930.65,211,8,0.270000010728836,28,0.123000003397465,0
1947,1,36,1984,"TOTAL",18001.94,17817.38,245,5,0.301999986171722,28,0.0979999974370003,0
1947,1,37,1984,"TOTAL",17548.26,18919.95,206,4,0.305999994277954,28,0.120999999344349,0
1947,1,38,1984,"TOTAL",19245.49,27046.86,228,10,0.363999992609024,28,0.109999999403954,0
1947,1,39,1984,"TOTAL",18116.66,24572.06,226,7,0.291999995708466,28,0.128000006079674,0
1947,1,40,1984,"TOTAL",20958.35,29846.63,223,4,0.256000012159348,28,0.138999998569489,0
1947,1,41,1984,"TOTAL",16225.14,17915.85,248,4,0.354999989271164,28,0.12899999320507,0.00400000018998981
1947,1,42,1984,"TOTAL",20548.59,28024.4,234,1.5,0.316000014543533,28,0.136999994516373,0
1947,1,43,1984,"TOTAL",19686.28,22053.72,232,7,0.289000004529953,28,0.146999999880791,0
1947,1,44,1984,"TOTAL",17452.84,22833.51,225,1.5,0.372999995946884,28,0.10700000077486,0
1947,1,45,1984,"TOTAL",24648.37,96159.07,235,3,0.323000013828278,28,0.149000003933907,0
1947,1,46,1984,"TOTAL",18990.99,25324.02,212,8,0.296999990940094,28,0.131999999284744,0
1947,1,47,1984,"TOTAL",17259.32,19988.38,253,4,0.319999992847443,28,0.115000002086163,0
1947,1,48,1984,"TOTAL",19818.09,24168.01,239,6,0.263999998569489,28,0.120999999344349,0
1947,1,49,1984,"TOTAL",19611.85,20626.63,206,10,0.266999989748001,28,0.141000002622604,0
1947,1,50,1984,"TOTAL",18795.35,22893.38,229,7,0.293000012636185,28,0.108999997377396,0
1947,1,51,1984,"TOTAL",17457.64,19846.46,239,7,0.321999996900558,28,0.120999999344349,0
1947,1,52,1984,"TOTAL",17729.33,17628.74,227,6,0.294999986886978,28,0.0970000028610229,0
1947,1,53,1984,"TOTAL",16668.84,16655.52,224,11,0.294999986886978,28,0.112000003457069,0
1947,1,54,1984,"TOTAL",16796.68,16963.82,266,8,0.323000013828278,28,0.0979999974370003,0
1947,1,55,1984,"TOTAL",18424.54,23175.59,251,7,0.319000005722046,28,0.11599999666214,0
1947,1,56,1984,"TOTAL",16318.23,22646.34,231,5,0.342000007629395,28,0.0869999974966049,0
1947,1,57,1984,"TOTAL",20769.03,42419.77,190,6,0.300000011920929,28,0.120999999344349,0
1947,1,58,1984,"TOTAL",17480.24,23367.24,223,8,0.291000008583069,28,0.0810000002384186,0
1947,1,59,1984,"TOTAL",18995.05,21923.81,237,9,0.291000008583069,28,0.130999997258186,0
1947,1,60,1984,"TOTAL",17853.49,20296.24,246,4,0.354000002145767,28,0.118000000715256,0
1947,1,61,1984,"TOTAL",15577.18,19157.65,239,8,0.342999994754791,28,0.129999995231628,0
1947,1,62,1984,"TOTAL",18880.62,20283.21,240,9,0.349999994039536,28,0.125,0
1947,1,63,1984,"TOTAL",18933,20282.77,258,7,0.259999990463257,28,0.112000003457069,0
1947,1,64,1984,"TOTAL",18101.87,22127.28,229,7,0.287999987602234,28,0.108999997377396,0.00400000018998981
1947,1,65,1984,"TOTAL",19911.16,25925.94,256,9,0.305000007152557,28,0.144999995827675,0
1947,1,66,1984,"TOTAL",17039.31,16311.64,210,10,0.28600001335144,28,0.100000001490116,0
1947,1,67,1984,"TOTAL",20528.21,19416.99,262,3,0.263000011444092,28,0.164000004529953,0
1947,1,68,1984,"TOTAL",19118.49,20559.63,243,9,0.275999993085861,28,0.143999993801117,0
1947,1,69,1984,"TOTAL",20199.65,55364.44,218,4,0.289000004529953,28,0.128000006079674,0
1947,1,70,1984,"TOTAL",19340.54,18516.45,240,11,0.254000008106232,28,0.133000001311302,0
1947,1,71,1984,"TOTAL",17813.14,22920.49,254,9,0.349999994039536,28,0.118000000715256,0
1947,1,72,1984,"TOTAL",18111.46,22272.34,237,5,0.342000007629395,28,0.122000001370907,0
1947,1,73,1984,"TOTAL",19626.59,27149.62,285,10,0.294999986886978,28,0.158000007271767,0
1948,1,1,1978,"TOTAL",38635.68,265608.7,212,3,0.277999997138977,16,0.197999998927116,0
1948,1,2,1978,"TOTAL",10246.9,9587.82,230,8,0.270000010728836,16,0.216999992728233,0
1948,1,3,1978,"TOTAL",10007.09,9644.31,215,4,0.270000010728836,16,0.228000000119209,0
1948,1,4,1978,"TOTAL",9407.69,9265.5,230,5,0.300000011920929,16,0.178000003099442,0
1948,1,5,1978,"TOTAL",8799.42,8560.12,229,6,0.314000010490417,16,0.179000005125999,0
1948,1,6,1978,"TOTAL",9267.53,9667.3,214,6,0.326999992132187,16,0.181999996304512,0
1948,1,7,1978,"TOTAL",10602,10152.66,222,3,0.252000004053116,16,0.221000000834465,0
1948,1,8,1978,"TOTAL",26968.83,171878.3,226,5,0.319000005722046,16,0.225999996066093,0
1948,1,9,1978,"TOTAL",10357.45,9450.11,219,6,0.228000000119209,16,0.195999994874001,0
1948,1,10,1978,"TOTAL",14721.03,71822.37,210,4,0.328999996185303,16,0.194999992847443,0
1948,1,11,1978,"TOTAL",13510.48,48273.41,195,1.5,0.266999989748001,16,0.221000000834465,0
1948,1,12,1978,"TOTAL",15227.68,72085.69,212,5,0.296999990940094,16,0.208000004291534,0.00499999988824129
1948,1,13,1978,"TOTAL",10762.05,36788.74,214,5,0.340999990701675,16,0.167999997735023,0
1948,1,14,1978,"TOTAL",18138.08,110509.1,205,4,0.25900000333786,16,0.215000003576279,0
1948,1,15,1978,"TOTAL",9264.25,9797.36,257,1.5,0.319000005722046,16,0.179000005125999,0
1948,1,16,1978,"TOTAL",10443.41,9989.17,248,3,0.257999986410141,16,0.202000007033348,0
1948,1,17,1978,"TOTAL",9312.46,8927.49,183,1.5,0.284000009298325,16,0.174999997019768,0
1948,1,18,1978,"TOTAL",10706.8,17286.26,255,7,0.298000007867813,16,0.195999994874001,0
1948,1,19,1978,"TOTAL",28102.2,160495.1,223,5,0.323000013828278,16,0.196999996900558,0
1948,1,20,1978,"TOTAL",9870.95,8995.58,240,5,0.270999997854233,16,0.211999997496605,0
1948,1,21,1978,"TOTAL",11199.34,10259.29,211,1.5,0.24600000679493,16,0.24600000679493,0.00499999988824129
1948,1,22,1978,"TOTAL",9803.2,8584.1,214,5,0.243000000715256,16,0.187000006437302,0
1948,1,23,1978,"TOTAL",9910.84,9392.05,194,1.5,0.284000009298325,16,0.216000005602837,0.00499999988824129
1948,1,24,1978,"TOTAL",21117.65,166379.8,226,5,0.264999985694885,16,0.180999994277954,0
1948,1,25,1978,"TOTAL",14767.89,91765.53,247,4,0.331999987363815,16,0.170000001788139,0
1948,1,26,1978,"TOTAL",25589.24,230385.7,191,5,0.319000005722046,16,0.18299999833107,0
1948,1,27,1978,"TOTAL",51579.28,391405.6,227,4,0.321999996900558,16,0.123000003397465,0
1948,1,28,1978,"TOTAL",11122.73,10622.65,233,1.5,0.279000014066696,16,0.312999993562698,0.00400000018998981
1948,1,29,1978,"TOTAL",11488.65,10653.62,271,5,0.250999987125397,16,0.284000009298325,0.00400000018998981
1948,1,30,1978,"TOTAL",32426.03,308644.3,192,7,0.266000002622604,16,0.208000004291534,0
1948,1,31,1978,"TOTAL",11964.21,13591.77,229,5,0.226999998092651,16,0.245000004768372,0
1948,1,32,1978,"TOTAL",9098.13,8948.61,206,5,0.305999994277954,16,0.159999996423721,0
1948,1,33,1978,"TOTAL",9338.31,8663.32,227,6,0.291000008583069,16,0.180999994277954,0
1948,1,34,1978,"TOTAL",15809.24,83857.7,224,4,0.272000014781952,16,0.223000004887581,0
1948,1,35,1978,"TOTAL",13043.66,27774.21,213,1.5,0.254000008106232,16,0.221000000834465,0
1948,1,36,1978,"TOTAL",10398.67,9445.22,226,6,0.264999985694885,16,0.230000004172325,0
1948,1,37,1978,"TOTAL",9686.03,9210.39,225,10,0.275999993085861,16,0.168999999761581,0
1948,1,38,1978,"TOTAL",9937.77,9708.26,217,5,0.244000002741814,16,0.188999995589256,0
1948,1,39,1978,"TOTAL",11036.42,29415.32,215,8,0.321000009775162,16,0.223000004887581,0
1948,1,40,1978,"TOTAL",12725.41,29550.78,236,5,0.257999986410141,16,0.24600000679493,0
1948,1,41,1978,"TOTAL",13248.61,38277.42,225,4,0.226999998092651,16,0.212999999523163,0
