"vouch0","sex_name","match_i","match_ic","match_i7","age","phone","checkid","math","read","match_ic7","readcens1","readcens10","mathcens1","mathcens10"
1,1,1,1,1,11,1,1,53,41,1,41,41,53,53
1,1,1,1,1,11,1,1,48,43,1,43,43,48,48
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,0,11,1,1,50,59,0,59,59,50,50
1,1,1,1,1,11,1,1,50,52,1,52,52,50,50
1,1,1,1,1,11,1,1,42,40,1,40,40,42,42
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,11,0,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,11,1,1,37,51,1,51,51,37,37
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,11,1,1,39,47,1,47,47,39,39
1,1,0,0,0,11,0,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,11,0,1,62,54,1,54,54,62,62
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,11,1,1,35,44,1,44,44,35,35.0000038146973
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,11,1,1,40,50,1,50,50,40,40
1,1,1,1,1,11,1,1,35,50,1,50,50,35,35.0000038146973
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,0,11,1,1,42,55,0,55,55,42,42
1,1,1,1,1,11,1,1,45,43,1,43,43,45,45
1,1,1,1,0,11,1,1,40,51,0,51,51,40,40
1,1,0,0,0,11,0,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,11,1,1,40,47,1,47,47,40,40
1,1,1,1,1,11,1,1,43,47,1,47,47,43,43
1,1,1,1,1,11,1,1,42,38,1,38,40,42,42
1,1,1,1,1,11,1,1,42,43,1,43,43,42,42
1,1,1,1,1,11,1,1,48,43,1,43,43,48,48
1,1,1,1,1,11,1,1,40,44,1,44,44,40,40
1,1,1,1,1,11,1,1,35,52,1,52,52,35,35.0000038146973
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,11,1,1,45,46,1,46,46,45,45
1,1,1,0,1,11,1,1,40,46,0,46,46,40,40
1,1,1,1,1,11,1,1,45,46,1,46,46,45,45
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,11,1,1,45,40,1,40,40,45,45
1,1,1,1,1,11,1,1,37,47,1,47,47,37,37
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,11,1,1,34,40,1,40,40,34,35.0000038146973
1,1,1,1,1,11,1,1,40,54,1,54,54,40,40
1,1,1,1,1,11,1,1,43,46,1,46,46,43,43
1,1,1,0,1,11,0,1,52,48,0,48,48,52,52
1,1,1,1,1,11,1,1,52,51,1,51,51,52,52
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,11,1,1,47,48,1,48,48,47,47
1,1,0,0,0,11,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,11,1,1,35,52,1,52,52,35,35.0000038146973
1,1,1,1,1,11,1,1,43,48,1,48,48,43,43
1,1,1,1,1,11,1,1,39,50,1,50,50,39,39
1,1,1,1,0,11,1,1,47,46,0,46,46,47,47
1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,39,48,1,48,48,39,39
1,0,1,1,1,12,1,1,43,40,1,40,40,43,43
1,0,1,1,1,12,1,1,40,47,1,47,47,40,40
1,0,1,1,0,12,1,1,47,50,0,50,50,47,47
1,0,1,1,1,12,1,1,39,48,1,48,48,39,39
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,38,50,1,50,50,38,38
1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,0,12,1,1,45,47,0,47,47,45,45
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,43,50,1,50,50,43,43
1,0,1,1,1,12,1,1,37,40,1,40,40,37,37
1,0,1,1,1,12,1,1,42,50,1,50,50,42,42
1,0,1,1,1,12,1,1,37,46,1,46,46,37,37
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,40,46,1,46,46,40,40
1,0,1,1,1,12,1,1,40,46,1,46,46,40,40
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,0,1,35,43,1,43,43,35,35.0000038146973
1,0,1,1,1,12,1,1,43,52,1,52,52,43,43
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,0,1,35,0,1,32,40,35,35.0000038146973
1,0,1,1,1,12,1,1,43,54,1,54,54,43,43
1,0,1,1,1,12,1,1,50,46,1,46,46,50,50
1,0,1,1,1,12,1,1,45,47,1,47,47,45,45
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,48,38,1,38,40,48,48
1,0,1,1,1,12,1,1,52,44,1,44,44,52,52
1,0,1,1,1,12,1,1,47,56,1,56,56,47,47
1,0,1,1,0,12,1,1,42,40,0,40,40,42,42
1,0,1,1,1,12,1,1,50,46,1,46,46,50,50
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,42.3732719421387,47.7453689575195,1,47.7453689575195,47.7453689575195,42.3732719421387,42.3732719421387
1,0,1,1,1,12,1,1,42,46,1,46,46,42,42
1,0,1,1,1,12,1,1,34,41,1,41,41,34,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,40,48,1,48,48,40,40
1,0,1,1,1,12,1,1,42,48,1,48,48,42,42
1,0,1,1,1,12,0,1,37,44,1,44,44,37,37
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,39,61,1,61,61,39,39
1,0,1,1,1,12,1,1,48,59,1,59,59,48,48
1,0,1,1,1,12,1,1,47,56,1,56,56,47,47
1,0,1,1,1,12,1,1,35,43,1,43,43,35,35.0000038146973
1,0,1,1,1,12,1,1,48,47,1,47,47,48,48
1,0,1,1,1,12,1,1,47,51,1,51,51,47,47
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,40,56,1,56,56,40,40
1,0,1,0,1,12,1,1,35,47,0,47,47,35,35.0000038146973
1,0,0,0,0,12,0,0,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,48,47,1,47,47,48,48
1,0,1,1,1,12,0,1,43,50,1,50,50,43,43
1,0,1,1,1,12,1,1,37,51,1,51,51,37,37
1,0,1,1,1,12,1,1,42,48,1,48,48,42,42
1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,42,40,1,40,40,42,42
1,0,1,1,1,12,1,1,40,44,1,44,44,40,40
1,0,1,1,1,12,1,1,40,46,1,46,46,40,40
1,0,1,1,1,12,1,1,35,36,1,36,40,35,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,43,55,1,55,55,43,43
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,47,61,1,61,61,47,47
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,42,55,1,55,55,42,42
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,43,58,1,58,58,43,43
1,0,1,1,1,12,1,1,45,40,1,40,40,45,45
1,0,1,1,1,12,1,1,39,48,1,48,48,39,39
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,40,50,1,50,50,40,40
1,0,1,1,1,12,1,1,52,40,1,40,40,52,52
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,40,43,1,43,43,40,40
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,0,1,35,36,1,36,40,35,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,39,55,1,55,55,39,39
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,47,47,1,47,47,47,47
1,0,1,1,1,12,0,1,43,51,1,51,51,43,43
1,0,1,1,1,12,1,1,35,51,1,51,51,35,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,43,32,1,32,40,43,43
1,0,1,1,1,12,1,1,47,51,1,51,51,47,47
1,0,1,1,1,12,1,1,0,0,1,32,40,32,35.0000038146973
1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,48,47,1,47,47,48,48
1,0,1,1,1,12,1,1,42,44,1,44,44,42,42
1,0,1,1,1,12,1,1,40,36,1,36,40,40,40
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,0,1,42,55,1,55,55,42,42
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,45,30,1,32,40,45,45
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,42,55,1,55,55,42,42
1,0,1,1,1,12,1,1,50,52,1,52,52,50,50
1,0,1,1,1,12,1,1,43,46,1,46,46,43,43
1,0,1,1,1,12,0,1,42.3732719421387,47.7453689575195,1,47.7453689575195,47.7453689575195,42.3732719421387,42.3732719421387
1,0,1,1,1,12,1,1,47,50,1,50,50,47,47
1,0,1,1,1,12,1,1,35,54,1,54,54,35,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,39,47,1,47,47,39,39
1,0,1,1,1,12,1,1,37,54,1,54,54,37,37
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,45,54,1,54,54,45,45
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,50,54,1,54,54,50,50
1,0,1,1,1,12,1,1,39,47,1,47,47,39,39
1,0,1,1,1,12,1,1,48,50,1,50,50,48,48
1,0,1,1,1,12,1,1,43,48,1,48,48,43,43
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,42,51,1,51,51,42,42
1,0,1,1,1,12,1,1,35,44,1,44,44,35,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,0,1,45,54,1,54,54,45,45
1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,35,50,1,50,50,35,35.0000038146973
1,0,1,1,1,12,1,1,39,43,1,43,43,39,39
1,0,1,1,1,12,1,1,37,58,1,58,58,37,37
1,0,1,1,1,12,1,1,45,43,1,43,43,45,45
1,0,1,1,1,12,1,1,48,46,1,46,46,48,48
1,0,1,1,1,12,1,1,53,43,1,43,43,53,53
1,0,1,1,1,12,1,1,52,50,1,50,50,52,52
1,0,1,1,1,12,1,1,53,51,1,51,51,53,53
1,0,1,1,1,12,1,1,45,41,1,41,41,45,45
1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,47,55,1,55,55,47,47
1,0,1,1,1,12,1,1,42,43,1,43,43,42,42
1,0,1,1,1,12,1,1,47,34,1,34,40,47,47
1,0,1,1,1,12,0,1,47,43,1,43,43,47,47
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,0,1,12,1,1,43,48,0,48,48,43,43
1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,43,51,1,51,51,43,43
1,0,1,1,1,12,1,1,39,48,1,48,48,39,39
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,37,51,1,51,51,37,37
1,0,1,1,1,12,1,1,40,54,1,54,54,40,40
1,0,1,1,1,12,1,1,40,52,1,52,52,40,40
1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,0,1,12,1,1,39,46,0,46,46,39,39
1,0,1,1,1,12,0,1,43,52,1,52,52,43,43
1,0,1,1,1,12,1,1,43,50,1,50,50,43,43
1,0,1,1,1,12,1,1,48,50,1,50,50,48,48
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,0,1,39,50,1,50,50,39,39
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,35,54,1,54,54,35,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,0,1,48,48,1,48,48,48,48
1,0,1,1,1,12,1,1,45,48,1,48,48,45,45
1,0,1,1,1,12,0,1,47,58,1,58,58,47,47
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,42.3732719421387,47.7453689575195,1,47.7453689575195,47.7453689575195,42.3732719421387,42.3732719421387
1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,39,36,1,36,40,39,39
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,42,41,1,41,41,42,42
1,0,1,1,1,12,1,1,48,52,1,52,52,48,48
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,43,51,1,51,51,43,43
1,0,1,1,1,12,0,1,45,46,1,46,46,45,45
1,0,1,1,1,12,1,1,42,58,1,58,58,42,42
1,0,1,1,1,12,1,1,35,48,1,48,48,35,35.0000038146973
1,0,1,1,1,12,1,1,42,43,1,43,43,42,42
1,0,1,1,1,12,1,1,48,48,1,48,48,48,48
1,0,1,1,1,12,1,1,48,50,1,50,50,48,48
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,34,43,1,43,43,34,35.0000038146973
1,0,1,1,1,12,1,1,39,51,1,51,51,39,39
1,0,1,1,1,12,1,1,43,52,1,52,52,43,43
1,0,1,1,1,12,1,1,45,52,1,52,52,45,45
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,48,54,1,54,54,48,48
1,0,1,1,1,12,1,1,43,54,1,54,54,43,43
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,35,55,1,55,55,35,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,48,38,1,38,40,48,48
1,0,1,1,1,12,1,1,47,46,1,46,46,47,47
1,0,1,1,1,12,1,1,42,47,1,47,47,42,42
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,39,41,1,41,41,39,39
1,0,1,1,1,12,1,1,39,50,1,50,50,39,39
1,0,1,1,1,12,0,1,44,43,1,43,43,44,44
1,0,1,1,1,12,0,1,35,38,1,38,40,35,35.0000038146973
1,0,1,1,1,12,1,1,37,44,1,44,44,37,37
1,0,1,1,1,12,1,1,40,44,1,44,44,40,40
1,0,1,1,1,12,1,1,43,43,1,43,43,43,43
1,0,1,1,1,12,1,1,42.3732719421387,47.7453689575195,1,47.7453689575195,47.7453689575195,42.3732719421387,42.3732719421387
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,39,44,1,44,44,39,39
1,0,0,0,0,12,0,0,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,37,52,1,52,52,37,37
1,0,1,1,1,12,1,1,37,48,1,48,48,37,37
1,0,1,1,1,12,1,1,43,50,1,50,50,43,43
1,0,1,1,1,12,1,1,48,46,1,46,46,48,48
1,0,1,1,1,12,1,1,43,47,1,47,47,43,43
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,43,41,1,41,41,43,43
1,0,1,1,1,12,1,1,0,0,1,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,48,55,1,55,55,48,48
1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,0,0,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,47,54,1,54,54,47,47
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,45,48,1,48,48,45,45
1,0,1,1,1,12,1,1,37,51,1,51,51,37,37
1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
1,0,1,0,1,12,1,1,43,64,0,64,64,43,43
1,0,1,1,1,12,1,1,43,38,1,38,40,43,43
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,47,40,1,40,40,47,47
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,25,50,1,50,50,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,39,50,1,50,50,39,39
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,48,46,1,46,46,48,48
1,0,1,1,1,12,1,1,42.3732719421387,47.7453689575195,1,47.7453689575195,47.7453689575195,42.3732719421387,42.3732719421387
1,0,1,1,1,12,1,1,47,48,1,48,48,47,47
1,0,1,1,1,12,1,1,53,64,1,64,64,53,53
1,0,1,1,1,12,1,1,43,50,1,50,50,43,43
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,52,43,1,43,43,52,52
1,0,1,1,1,12,1,1,29,40,1,40,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,40,44,1,44,44,40,40
1,0,1,1,1,12,1,1,42,44,1,44,44,42,42
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,0,1,45,47,1,47,47,45,45
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,42,46,1,46,46,42,42
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,40,52,1,52,52,40,40
1,0,1,1,1,12,1,1,53,52,1,52,52,53,53
1,0,1,1,1,12,1,1,42,38,1,38,40,42,42
1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,0,1,42,44,1,44,44,42,42
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,45,41,1,41,41,45,45
1,0,1,1,1,12,1,1,45,51,1,51,51,45,45
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,39,50,1,50,50,39,39
1,0,1,1,1,12,0,1,40,48,1,48,48,40,40
1,0,1,1,1,12,1,1,39,43,1,43,43,39,39
1,0,1,1,1,12,1,1,48,46,1,46,46,48,48
1,0,1,1,1,12,1,1,34,47,1,47,47,34,35.0000038146973
1,0,1,1,1,12,0,1,43,50,1,50,50,43,43
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,37,44,1,44,44,37,37
1,0,1,1,1,12,1,1,40,51,1,51,51,40,40
1,0,1,1,1,12,1,1,45,47,1,47,47,45,45
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,45,48,1,48,48,45,45
1,0,1,1,1,12,0,1,40,47,1,47,47,40,40
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,32,38,1,38,40,32,35.0000038146973
1,0,1,1,0,12,1,1,45,38,0,38,40,45,45
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,45,43,1,43,43,45,45
1,0,1,1,1,12,1,1,47,43,1,43,43,47,47
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,47,54,1,54,54,47,47
1,0,1,1,1,12,1,1,48,52,1,52,52,48,48
1,0,1,1,1,12,1,1,37,41,1,41,41,37,37
1,0,1,1,1,12,1,1,40,50,1,50,50,40,40
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,0,12,1,1,37,44,0,44,44,37,37
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,45,36,1,36,40,45,45
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,47,51,1,51,51,47,47
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,35,47,1,47,47,35,35.0000038146973
1,0,1,1,1,12,1,1,55,54,1,54,54,55,55
1,0,1,1,1,12,1,1,40,41,1,41,41,40,40
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,43,51,1,51,51,43,43
1,0,1,1,1,12,1,1,39,55,1,55,55,39,39
1,0,1,1,1,12,1,1,40,50,1,50,50,40,40
1,0,1,1,1,12,1,1,0,0,1,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,48,44,1,44,44,48,48
1,0,1,0,0,12,1,1,56,43,0,43,43,56,56
1,0,1,1,1,12,1,1,40,52,1,52,52,40,40
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,40,47,1,47,47,40,40
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,0,12,1,1,39,50,0,50,50,39,39
1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,0,12,0,1,35,50,0,50,50,35,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,42,43,1,43,43,42,42
1,0,1,1,1,12,1,1,39,36,1,36,40,39,39
1,0,1,1,1,12,1,1,39,54,1,54,54,39,39
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,1,1,43,51,1,51,51,43,43
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,0,1,42,41,1,41,41,42,42
1,0,1,1,1,12,1,1,40,48,1,48,48,40,40
1,0,1,1,1,12,1,1,35,51,1,51,51,35,35.0000038146973
1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,12,0,1,55,50,1,50,50,55,55
