"date","price","dividend","earnings","cpi","gs10","real_price","real_dividend","real_tr_price","real_earnings","real_tr_earnings","cape","tr_cape","ecy","bond_return","real_bond_return","stock_real_return_10y","bond_real_return_10y","excess_return_10y"
1944-12-01,13.1,0.64,0.93,17.8,2.37916666666667,225.296081460674,11.0068314606742,11453.0750497097,15.9943019662921,813.080900475576,11.6386835933551,15.4142059586682,0.0909300412662582,1.00279203489227,13.5167886002512,0.120248931108197,-0.0170398569028019,0.137288788010999
1945-01-01,13.49,0.643333,0.94,17.8,2.37,232.003369382022,11.0641529751404,11840.9155863738,16.1662837078652,825.08974434332,11.960463439807,15.8501973748366,0.0871870888293627,1.0033004196152,13.5545279456545,0.118924049742643,-0.0179680724656905,0.136892122208334
1945-02-01,13.94,0.646667,0.95,17.8,2.355,239.742547752809,11.1214916877809,12283.2066261929,16.3382654494382,837.090838944279,12.3417535481863,16.3608416233425,0.0840017390419674,1.00328887398422,13.5992635755611,0.118892793980524,-0.0184202678058786,0.137313061786403
1945-03-01,13.93,0.65,0.96,17.8,2.34,239.570566011236,11.1788132022472,12322.1240073017,16.5102471910112,849.191604236155,12.3233103113893,16.3390093798183,0.0842730033207119,1.00327732929548,13.6439898397393,0.11805149893228,-0.0187819296560381,0.136833428588318
1945-04-01,14.28,0.65,0.973333,17.8,2.325,245.589926966292,11.1788132022472,12679.639569849,16.7395504470506,864.251514106435,12.6318672365631,16.745879992646,0.0816945395530841,1.00326578555003,13.6887056873482,0.119033703562026,-0.0194798759007871,0.138513579462813
1945-05-01,14.82,0.65,0.986667,17.9,2.31,253.453047486033,11.1163617318436,13133.4346031739,16.8740727398045,874.38100672131,13.0365606287854,17.2763700531244,0.0799618571963016,1.00325424274896,13.656687103326,0.115018692316497,-0.0191105646386834,0.134129256955181
1945-06-01,15.09,0.65,1,18.1,2.295,255.219004143646,10.9935290055249,13272.4148843156,16.9131215469613,879.55035681349,13.1302233614061,17.3919920466751,0.0814532593658243,1.00324270089331,13.5497355846238,0.120508821055559,-0.0182832853283118,0.138792106383871
1945-07-01,14.78,0.653333,0.996667,18.1,2.28,249.975936464088,11.0499004396409,13047.6408798091,16.8567501128453,879.847976505863,12.8670284430092,17.0353258565117,0.0831611146972417,1.00323115998416,13.5936733243081,0.130303739557827,-0.019756951347774,0.150060690905601
1945-08-01,14.83,0.656667,0.993333,18.1,2.265,250.821592541436,11.1062887868784,13140.0886680449,16.8003617656077,880.140505522254,12.9153785622567,17.0921210544762,0.0830201688597082,1.00321962002257,13.6375966575913,0.129171128463144,-0.0204254605184178,0.149596588981562
1945-09-01,15.84,0.66,0.99,18.1,2.25,267.903845303867,11.1626602209945,14083.7295602544,16.7439903314917,880.233097515903,13.7982649517198,18.2496407854947,0.0782159726628807,1.00320808100963,13.6815045368499,0.126238504086306,-0.0208629294456832,0.147101433531989
1945-10-01,16.5,0.66,0.98,18.1,2.235,279.066505524862,11.1626602209945,14719.4534640159,16.5748591160221,874.246326953674,14.3746626753913,18.9988805447087,0.0754599425179666,1.00319654294639,13.7253959117377,0.115864610506313,-0.0201796756715448,0.136044286177858
1945-11-01,17.04,0.66,0.97,18.1,2.22,288.199591160221,11.1626602209945,15250.2458768092,16.4057279005525,868.118456602404,14.8477026618768,19.6089759582729,0.0726460347368093,1.00318500583393,13.7692697292257,0.119537747809637,-0.0203417199180709,0.139879467727708
1945-12-01,17.33,0.66,0.96,18.2,2.205,291.493932692308,11.1013269230769,15473.5205937121,16.1473846153846,857.159825156585,15.02034747474,19.8213512488513,0.0725881746980294,1.00317346967333,13.7372286427981,0.11970545428266,-0.020101999645484,0.139807453928144
