"date","macro_h1","macro_h3","macro_h12","financial_h1","financial_h3","financial_h12","real_h1","real_h3","real_h12"
1970-10-01,0.708697277690361,0.835058085977736,0.916667693883096,1.05350388969305,1.05948886087542,1.02498919067575,0.815290998869041,0.894538861046315,0.916458201340057
1970-11-01,0.712831749664757,0.83992687718928,0.920263943936345,1.02406321301005,1.03737589625348,1.01793063219253,0.814593139490954,0.896686875149567,0.918865399111105
1970-12-01,0.73722574644638,0.859367543458546,0.928160179125577,1.01365108914883,1.02848601668437,1.01400492116731,0.852640072404104,0.924520879186982,0.927925680549593
1971-01-01,0.697350185788263,0.828310507527916,0.916720937644795,0.990158878392738,1.01020354879037,1.00813588332393,0.774896269527002,0.867776367497807,0.90814533163843
1971-02-01,0.661715542449123,0.798596047538907,0.905564195255309,0.940873277057506,0.973327316472439,0.99754271416276,0.712952819879794,0.819233022175834,0.892229993916685
1971-03-01,0.633489102427567,0.774040997998315,0.895848165762533,0.919292649434967,0.95664136966409,0.992277584734348,0.671307966280752,0.785222618376342,0.880385666213548
1971-04-01,0.622426677513546,0.763230582793293,0.891260142100419,0.902255525791366,0.943425779315357,0.988034585125423,0.655899090721367,0.771363442270227,0.875019735160076
1971-05-01,0.622306013190785,0.758433941324275,0.886383337119357,0.900936921742155,0.942137973722292,0.987283962418506,0.65609593208119,0.765693749456542,0.86899855013941
1971-06-01,0.635239740901414,0.7624519222689,0.884463782298976,0.894200306774733,0.936530986962317,0.984881284445909,0.672220083232431,0.769440819735377,0.865290303929069
1971-07-01,0.642622167377976,0.767187001837809,0.8855220279425,0.908148346653849,0.946723206547171,0.987327343025773,0.676812941417282,0.769727605402054,0.863266105412198
1971-08-01,0.639293701834014,0.766938206628217,0.886712455862207,0.90143026297877,0.941614608491196,0.985596119668614,0.670054537240851,0.765254432162728,0.861953511392957
1971-09-01,0.633024932021423,0.7656729064371,0.887946872175782,0.893513839355505,0.935389875370782,0.983370108835306,0.66367155152948,0.76409310949337,0.862956469360499
1971-10-01,0.621178469994196,0.757727162060695,0.884947242248643,0.903964849580129,0.942993381514681,0.985095333752702,0.645118667755795,0.752459863634216,0.858914799992614
1971-11-01,0.621486920463509,0.758832574622379,0.88551666286482,0.90408782898388,0.942532834376085,0.984303498488622,0.640378637527114,0.750630963183385,0.858911635861508
1971-12-01,0.633811091412867,0.771127060174104,0.891549701537026,0.921924692792306,0.95554010841602,0.987829263373383,0.650228623567668,0.760131832212921,0.862791991392856
1972-01-01,0.642360374966557,0.775667094425356,0.891080945831275,0.876764969709933,0.920792720100269,0.97727017889828,0.665038103511784,0.768949477069993,0.865495366622326
1972-02-01,0.616297356394062,0.754067528699188,0.881735869941545,0.835587453918334,0.88905497206229,0.967561424364162,0.631069923062825,0.744903010977186,0.859389125549825
1972-03-01,0.598439982392347,0.73808048345733,0.875284687167577,0.809676247363713,0.868556356042863,0.960836776243558,0.614155669614115,0.731557097979512,0.856243374962491
1972-04-01,0.585385187621602,0.724914973906484,0.868245591698343,0.797319377104074,0.858584748302965,0.957379090482277,0.60579662666218,0.725302254583312,0.854353134063279
1972-05-01,0.58517515367511,0.725399440064344,0.868178049313724,0.799616651472478,0.860361327631771,0.957900074490604,0.611840870560576,0.73181853104392,0.857217425950222
1972-06-01,0.594213405715156,0.73419117378489,0.872221587595326,0.809232838235145,0.868189235239665,0.960755750146602,0.626972111750487,0.745769944531174,0.863073090787359
1972-07-01,0.61657585837113,0.753462322795199,0.880498033781337,0.815383017672202,0.873466250014273,0.963139398123932,0.660880694302533,0.772198247424216,0.872555145612048
1972-08-01,0.628997883314702,0.76695149173684,0.888874103440435,0.824276502020517,0.880854444506224,0.966053644864135,0.677202179579382,0.788216526793796,0.880833325616495
1972-09-01,0.627778529504341,0.768504431986529,0.892447101955785,0.837119719323138,0.891180298768368,0.969680160672623,0.660325576070031,0.774646569292662,0.876739966653316
1972-10-01,0.64119456977053,0.779411296486081,0.897455973358791,0.852929545192738,0.903749534875997,0.97403642430988,0.665722027605458,0.777256567077077,0.877673558211626
1972-11-01,0.641639834132333,0.783934709396578,0.901844296080019,0.88611010669345,0.929762558022199,0.982577530018988,0.651325718408305,0.767646696411707,0.8751668664605
1972-12-01,0.650826939048341,0.794874421712761,0.909807821695699,0.910655794623595,0.949442359911568,0.98950877863372,0.649796046163113,0.766764216899249,0.875005846297748
1973-01-01,0.667198731019266,0.811616059955205,0.920686022279223,0.952844635643986,0.982100816319207,0.999991250093696,0.651916887655423,0.767381131093,0.87507601052682
1973-02-01,0.679456393229301,0.828320685215462,0.933936262226379,0.988338848254264,1.00934774032883,1.00865939621092,0.654593523331688,0.77075949219964,0.877633632045988
1973-03-01,0.681880128463002,0.834980909815883,0.942237588349918,1.00211740623544,1.02101891703284,1.01364087813501,0.647439213971616,0.763852249336898,0.875910962178222
1973-04-01,0.682626935070902,0.840729530665861,0.951151224325958,1.04338778414921,1.05249342356143,1.02361340943747,0.637900981208493,0.756507575973956,0.87511744945421
1973-05-01,0.688144397066858,0.851643546901745,0.96312857365279,1.06842447879036,1.0715398019661,1.02960239146921,0.62167008247752,0.743856772510759,0.87142795189491
1973-06-01,0.710002523519904,0.876242156633098,0.979056647338725,1.08487684296065,1.08534319291437,1.03528763685529,0.625099722410085,0.747580151301393,0.873170839530692
1973-07-01,0.750227554105258,0.919654361135516,1.0034962742817,1.12796340740813,1.11799340200918,1.04569493291908,0.637418847082654,0.75990147898638,0.87865432453417
1973-08-01,0.786909635475852,0.954786759493679,1.02087249791008,1.15045312304633,1.1355399768366,1.05159661525446,0.654358806911375,0.774348475911565,0.885302782789505
1973-09-01,0.795766187066991,0.962468250062904,1.0260954658533,1.19039711714266,1.16543886728615,1.06051209704097,0.668592340009539,0.786686110610376,0.891339748322544
1973-10-01,0.794493169586376,0.954627341489028,1.02291256362658,1.21615207685249,1.18456566632615,1.06634484456587,0.691982536014884,0.801023362873701,0.896777264939421
1973-11-01,0.782054559773311,0.942374341468847,1.01859378548707,1.28327512010002,1.23175362689585,1.07846097763006,0.686577277863603,0.798251547323286,0.897934128927539
1973-12-01,0.781692024784251,0.939467954465592,1.01725226396715,1.20057600196414,1.17391422851684,1.06383574732118,0.697120262605577,0.80615235355759,0.900351279973339
1974-01-01,0.787087844112343,0.939355211946882,1.01496904223509,1.15565546776448,1.1412298544439,1.05498262964564,0.705253622755787,0.808262467818723,0.897326510139636
1974-02-01,0.77840335685851,0.931932040849894,1.01313408608705,1.11064266172556,1.10900262529426,1.04682002919761,0.689159876937283,0.797556471817694,0.894936409664741
1974-03-01,0.77556995825769,0.930482556595182,1.01317993122424,1.10045331326093,1.10187482528827,1.04555471993107,0.684720037034115,0.79687866614335,0.896680428938173
1974-04-01,0.782049230426119,0.936047428785306,1.01519288416645,1.11760603774578,1.11474845660555,1.04961487175323,0.697822720928438,0.807118883305868,0.900524599777705
1974-05-01,0.777208136171907,0.938076160740406,1.01810073741561,1.13938833701969,1.1312917777375,1.05497999805735,0.690878891926209,0.810650957161076,0.905180518562265
1974-06-01,0.774981411307445,0.941461156481689,1.02329676363873,1.15243959237822,1.14204341917185,1.05946564592165,0.683360122381027,0.810263020734477,0.908660750660854
1974-07-01,0.790503117272215,0.955320230519867,1.03034630557559,1.19606632535467,1.1747116492122,1.0695783528393,0.699796509048722,0.823652249923885,0.913974778564373
1974-08-01,0.809154224265135,0.969545758787126,1.03469523684148,1.25177819372456,1.21552943055314,1.08132523137771,0.733657640751526,0.84982363922498,0.922580590842461
1974-09-01,0.817727799514567,0.975886691902485,1.03375868729151,1.28780162612272,1.24196493883503,1.08895267529014,0.762393745759599,0.877419019655483,0.935523836045206
1974-10-01,0.831934943955971,0.986014485937713,1.03519110535251,1.31226804384962,1.25963336102197,1.09376841834412,0.803818455006656,0.911109012049407,0.947652840586108
1974-11-01,0.869239781585189,1.01202986089276,1.03912989217262,1.30102618629522,1.25016821008418,1.08934040192366,0.892077789260443,0.97546644483326,0.967003313761389
1974-12-01,0.888356077034967,1.02303395590682,1.03858578613875,1.31391092246828,1.25731237958933,1.08914909933806,0.931181130217717,0.998782194337763,0.970945610033461
1975-01-01,0.862892917220171,0.99895526753613,1.026406362247,1.36206321872527,1.28849534975739,1.09490422897502,0.884146218539947,0.957698019603803,0.954951902269842
1975-02-01,0.83983991593517,0.974357520697171,1.01204064028197,1.23975695530389,1.20295378438236,1.07317856226254,0.856025969411529,0.93258444629248,0.943906484035733
1975-03-01,0.807898778314794,0.948428183235323,1.00106070498689,1.1628565183318,1.14716717696779,1.05793963547649,0.810358790182081,0.902048690532216,0.935146263969082
1975-04-01,0.782988467650724,0.925365143438348,0.989507059559147,1.10384714781424,1.10333415872175,1.04526266909017,0.784997807571268,0.883360108261,0.930453756841614
1975-05-01,0.768236793484367,0.904903816591713,0.974766606364008,1.07124370476621,1.07810710087692,1.03694526200853,0.765639631329598,0.861377095683752,0.919023299308816
1975-06-01,0.763796092456772,0.892996293659761,0.964238844051883,1.04063412990273,1.05474874253656,1.02961363106899,0.752686818401495,0.844910746397326,0.910134519738518
1975-07-01,0.753935668044451,0.881975805083846,0.956625338611815,1.01833086346445,1.03720376396366,1.02340893005033,0.753603275357001,0.841915657910695,0.906332638643445
1975-08-01,0.722175237042197,0.854351429026932,0.941976012802542,0.995756955004298,1.01892463340158,1.01645579192893,0.724903276619829,0.81995011773224,0.895974415969098
1975-09-01,0.690991469010301,0.825793728652303,0.928242111069264,0.978900107602869,1.00561192310683,1.01189534013322,0.693117558343733,0.794704429610297,0.886404745029211
1975-10-01,0.668931325829526,0.806439656474046,0.920115097410423,0.969494825725715,0.997892050797911,1.00883028653463,0.664370701377293,0.774198086597624,0.880335594838739
1975-11-01,0.65379687224561,0.793239159780161,0.913988570669129,0.969485317559907,0.997013363304549,1.00723113757808,0.648688304973997,0.762308089351007,0.876569919977982
1975-12-01,0.660802984967142,0.795912570027476,0.912027764786891,0.992742531453747,1.0134424510286,1.0105583164912,0.66267588029594,0.770954537580703,0.877987165944184
1976-01-01,0.660183066739543,0.794464019543168,0.910675043425526,1.04816244177728,1.05283925723709,1.01994388873591,0.661848045123949,0.768133013019869,0.875474072419234
1976-02-01,0.640664797877756,0.776747692313239,0.902067690932579,0.958877196780743,0.985785196193649,0.999470003051508,0.639343555006885,0.749209884281145,0.866482097544416
