"date","pdvmil","pdvmily","rgdp","rcons","rcdur","rcnd","rcsv","rinvfx","rnri","rres","rgov","rfed","rdef","kcdur","tothours","milithours","totpop","rwmfg","cpi","BAA","tb3","amtbr"
2002-01-01,296.3,0.0285642671911001,90.818,90.229,82.541,89.94,91.951,85.225,89.315,77.254,94.958,86.376,83.128,78.39703,268.992801678135,2.655,286931,0.11432533978705,178.066665649414,7.95666646957397,1.72333335876465,0.379999995231628
2002-04-01,0,0,91.299,90.688,83.409,90.055,92.436,84.887,87.869,79.149,95.87,88.372,85.041,79.80513,269.612423664806,2.712,287552,0.113893742819253,179.466674804688,8.02333354949951,1.71666669845581,0.379999995231628
2002-07-01,93,0.00877201256378574,91.756,91.303,85.851,90.311,92.761,84.739,87.417,79.61,96.646,89.772,86.482,81.24638,270.297972889328,2.729,288279,0.114317667606013,180.433334350586,7.62666654586792,1.6433333158493,0.379999995231628
2002-10-01,0,0,91.775,91.627,84.719,91.455,93.125,84.054,85.771,80.826,97.293,91.289,88.476,82.651,269.524225864157,2.721,289016,0.114967832533247,181.5,7.59999990463257,1.33333337306976,0.379999995231628
2003-01-01,123.8,0.0114982028253258,92.146,92.1,84.8,92.435,93.503,84.066,85.385,81.607,97.091,91.315,87.785,84.02973,270.733568251548,2.705,289614,0.113713597370392,183.366668701172,7.11999988555908,1.15666663646698,0.358999997377396
2003-04-01,0,0,92.881,92.956,88.116,92.864,93.971,86.215,87.682,83.465,98.534,95.718,95.191,85.43906,270.800720066212,2.716,290237,0.115132223816848,183.066665649414,6.47333335876465,1.03999996185303,0.358999997377396
2003-07-01,41,0.00372453011873075,94.438,94.253,91.652,94.686,94.614,88.992,89.679,87.722,98.824,95.812,94.066,86.88605,270.438942294674,2.724,290953,0.115322779436296,184.433334350586,6.8066668510437,0.930000007152557,0.358999997377396
2003-10-01,78.2,0.00694759099833862,95.288,94.773,92.244,95.066,95.168,90.584,90.845,90.101,98.895,96.511,95.929,88.329,272.327145946062,2.732,291679,0.11520792774506,185.133331298828,6.66333341598511,0.916666686534882,0.358999997377396
2004-01-01,0,0,95.959,95.676,93.265,95.962,96.052,90.404,90.124,90.904,99.366,97.749,97.359,89.78012,273.824791867459,2.75,292230,0.114528074913982,186.699996948242,6.27333354949951,0.916666686534882,0.358000010251999
2004-04-01,25,0.00215569275342324,96.641,96.193,93.919,96.217,96.633,93.189,92.555,94.324,99.73,98.304,97.871,91.23126,272.909567748326,2.737,292850,0.112710275820785,188.166656494141,6.66333341598511,1.07666659355164,0.358000010251999
2004-07-01,0,0,97.351,97.016,95.768,96.921,97.294,95.166,95.095,95.284,100.094,100.01,100.708,92.69827,274.456167769997,2.695,293562,0.112897242194152,189.366668701172,6.44999980926514,1.48666667938232,0.358000010251999
2004-10-01,0,0,98.195,98.132,97.34,97.925,98.359,96.779,97.197,96.032,99.482,98.778,98.201,94.174,276.207110477635,2.668,294300,0.11176873666643,191.399993896484,6.18666648864746,2.00666666030884,0.358000010251999
2005-01-01,100,0.00823390888356429,99.175,98.866,97.992,99.045,98.978,97.968,98.086,97.773,99.577,99.19,99.068,95.64169,277.372261698331,2.683,294928,0.111400129863648,192.433334350586,5.96666669845581,2.53666663169861,0.351000010967255
2005-04-01,0,0,99.598,99.818,100.733,99.65,99.7,99.704,99.516,100.049,99.685,99.286,99.826,97.12654,279.581143238731,2.637,295518,0.110410161230562,193.633331298828,5.97333335876465,2.86333322525024,0.351000010967255
2005-07-01,0,0,100.354,100.528,101.917,100.174,100.384,100.975,100.919,101.073,100.59,101.608,102.492,98.59906,281.306179520578,2.625,296244,0.108949673239866,196.466659545898,5.98000001907349,3.3600001335144,0.351000010967255
2005-10-01,0,0,100.873,100.788,99.359,101.132,100.937,101.352,101.479,101.105,100.147,99.915,98.614,100,281.813320542589,2.596,297001,0.108288246271891,198.633331298828,6.33666658401489,3.82666683197021,0.351000010967255
2006-01-01,0,0,102.196,101.901,103.327,101.793,101.67,103.67,105.759,100.031,101.147,102.763,101.115,101.4153,283.473207777015,2.625,297640,0.108344145765572,199.566665649414,6.30666637420654,4.39333343505859,0.352999985218048
2006-04-01,227.7,0.0172715894868586,102.564,102.45,103.064,102.191,102.421,103.186,107.643,95.502,101.232,101.887,101.384,102.8013,285.369188673429,2.612,298273,0.10580808633007,201.233337402344,6.73666667938232,4.70333337783813,0.352999985218048
2006-07-01,0,0,102.592,103.081,104.216,102.851,102.945,101.88,108.811,89.988,101.386,101.792,100.892,104.1929,286.953875683295,2.612,299029,0.105966384279704,203.033340454102,6.59333324432373,4.90666675567627,0.352999985218048
2006-10-01,0,0,103.341,104.112,105.647,104.383,103.731,100.499,109.44,85.194,101.67,102.066,102.963,105.61,288.887507470408,2.629,299848,0.108312028101929,202.5,6.27999973297119,4.90333318710327,0.352999985218048
2007-01-01,0,0,103.652,105.059,107.074,105.177,104.641,99.838,110.561,81.521,101.671,100.738,100.952,107.0697,287.701048648248,2.585,300535,0.107908060550299,204.426330566406,6.29666662216187,4.98333358764648,0.352999985218048
2007-04-01,0,0,104.475,105.358,107.634,104.961,105.068,100.726,113.579,78.764,102.764,102.558,103.059,108.5081,287.152905593667,2.611,301200,0.10561567903635,206.54167175293,6.49333333969116,4.73666667938232,0.352999985218048
2007-07-01,0,0,105.402,105.858,109.001,105.507,105.403,100.626,116.219,73.932,103.757,104.871,105.546,109.8824,288.377264108399,2.606,301967,0.105817737615752,207.746673583984,6.63000011444092,4.3033332824707,0.352999985218048
2007-10-01,739.3,0.0521371800929485,105.957,106.175,110.464,105.973,105.477,99.564,118.109,67.745,104.169,105.57,105.668,111.137,290.125453573703,2.628,302754,0.104465359232211,210.678665161133,6.51000022888184,3.39000010490417,0.352999985218048
2008-01-01,0,0,105.764,106.016,107.931,105.165,105.953,97.969,118.674,62.355,104.845,107.654,107.76,112.1736,288.390561644778,2.622,303399,0.103108503951355,213.007339477539,6.75,2.04333329200745,0.352999985218048
2008-04-01,0,0,106.147,106.032,106.354,105.738,106.047,97.291,119.083,59.738,105.782,109.698,109.597,113.0573,287.818306389345,2.645,304006,0.0988447906458246,215.358337402344,6.98999977111816,1.62666666507721,0.352999985218048
2008-07-01,0,0,105.43,105.088,103.083,104.219,105.697,95.199,117.21,57.208,107.036,113.152,114.668,113.8264,284.625320886053,2.652,304733,0.0968789732969526,218.620330810547,7.20666646957397,1.49333333969116,0.352999985218048
2008-10-01,-243.6,-0.0167460661180886,103.984,104.267,97.401,102.929,105.837,89.964,111.04,53.549,107.346,114.946,115.732,114.513,280.851140447859,2.669,305510,0.105408581198194,213.90966796875,8.84000015258789,0.29666668176651,0.352999985218048
