"grade","schlcode","c_size","c_boys","c_girls","c_numcl","c_pik","c_status","c_leom","c_tip","c_numrd","c_type","flgrm","mrkgrm","ngrm","flmth","mrkmth","nmth","towncode","townname","popcode","tip_a","classid","classize","cohsize","mathsize","avgmath","passmath","verbsize","avgverb","passverb","studchk","misskov2","missagg","nmiss_k","nmiss_a","classct","math_n","flmath_n","nmath_n","verb_n","flverb_n","nverb_n","impute","nverb_m","nmath_m","tip_s","townid","tipuach"
4,21028,43,27,16,8,1,2,1,"6",2,1,21,59,29,28.1299991607666,62,32,92007,"€™ š‰",11,40,1,32,32,32,61.6300010681152,28.1000003814697,29,59.0299987792969,20.7000007629395,1,0,0,0,0,1,61.6300010681152,28.1000003814697,32,59.0299987792969,20.7000007629395,29,0,,,40,92007,40
4,21029,39,27,12,11,2,2,1,"9",2,1,19,72,26,37.0400009155273,68,27,92007,"€™ š‰",12,44,1,27,27,27,68,37.0400009155273,26,72,19,,1,0,1,0,1,,,,,,,1,,,44,92007,44
4,21030,29,12,17,7,2,2,1,"9",1,1,7,62,28,53.5699996948242,57,28,92007,"€™ š‰",12,65,1,29,29,28,56.8600006103516,53.5999984741211,28,61.6399993896484,7.09999990463257,1,0,0,0,0,1,56.8600006103516,53.5999984741211,28,61.6399993896484,7.09999990463257,28,0,,,65,92007,65
4,21031,72,36,36,13,2,2,1,"6",3,2,14,68,58,24.1399993896484,69,58,92007,"€™ š‰",12,36,1,30,59,30,69.629997253418,30,30,68.9000015258789,13.3000001907349,1,0,0,0,0,2,69.2582778930664,24.1586208343506,58,68.3448257446289,13.7827587127686,58,0,,,36,92007,36
4,21031,72,36,36,13,2,2,1,"6",3,2,14,68,58,24.1399993896484,69,58,92007,"€™ š‰",12,36,2,29,59,28,68.8600006103516,17.8999996185303,28,67.75,14.3000001907349,1,0,0,0,0,2,69.2582778930664,24.1586208343506,58,68.3448257446289,13.7827587127686,58,0,,,36,92007,36
4,21032,48,13,35,11,1,2,1,"4",2,2,19,72,43,25.5799999237061,66,43,7955,"„˜’‰",11,13,1,24,48,20,65.3499984741211,45,20,70.9000015258789,20,1,0,0,0,0,2,65.7458114624023,25.5837211608887,43,71.9055786132812,18.609302520752,43,0,,,13,12195,13
4,21032,48,13,35,11,1,2,1,"4",2,2,19,72,43,25.5799999237061,66,43,7955,"„˜’‰",11,13,2,24,48,23,66.0899963378906,8.69999980926514,23,72.7799987792969,17.3999996185303,1,0,0,0,0,2,65.7458114624023,25.5837211608887,43,71.9055786132812,18.609302520752,43,0,,,13,12195,13
4,21041,27,13,14,5,1,1,1,"0",1,1,8,81,26,32,70,25,4572,"š‰†‚",11,3,1,27,27,25,70.120002746582,32,26,81.5,7.69999980926514,1,0,0,0,0,1,70.120002746582,32,25,81.5,7.69999980926514,26,0,,,3,4572,3
4,21042,15,9,6,9,1,1,1,"1",1,1,36,73,14,64.2900009155273,56,14,2626,"˜‘…‚",11,0,1,15,15,14,55.6399993896484,64.3000030517578,14,73.0699996948242,35.7000007629395,1,0,0,0,0,1,55.6399993896484,64.3000030517578,14,73.0699996948242,35.7000007629395,14,0,,,0,2626,0
4,21043,44,21,23,12,1,1,1,"1",2,2,10,79,41,14.6300001144409,65,41,927,"˜‚‰‚",11,1,1,22,44,20,64.4000015258789,20,20,80.5999984741211,0,1,0,0,0,0,2,65.4141464233398,14.6219511032104,41,79.4885330200195,9.73170757293701,41,0,,,1,927,1
4,21043,44,21,23,12,1,1,1,"1",2,2,10,79,41,14.6300001144409,65,41,927,"˜‚‰‚",11,1,2,22,44,21,66.379997253418,9.5,21,78.4300003051758,19,1,0,0,0,0,2,65.4141464233398,14.6219511032104,41,79.4885330200195,9.73170757293701,41,0,,,1,927,1
4,21048,80,46,34,13,1,2,1,"2",2,2,11,73,74,18.4200000762939,68,76,1461,"„˜…ƒ",11,13,2,40,80,22,64.7699966430664,31.7999992370605,21,73.8600006103516,4.80000019073486,1,0,0,1,0,2,64.7699966430664,31.7999992370605,22,73.8600006103516,4.80000019073486,21,0,,,13,1461,13
4,21048,80,46,34,13,1,2,1,"2",2,2,11,73,74,18.4200000762939,68,76,1461,"„˜…ƒ",11,13,1,40,80,54,69.3159255981445,12.9688892364502,53,72.6592483520508,13.4566040039062,,1,0,1,0,2,64.7699966430664,31.7999992370605,22,73.8600006103516,4.80000019073486,21,1,53,54,13,1461,13
4,21050,47,22,25,16,1,1,1,"1",2,2,8,83,48,8.32999992370605,67,48,620,"'€ „‰‚ƒ",11,3,1,23,47,26,66.379997253418,15.3999996185303,26,81.5400009155273,11.5,1,0,0,1,0,2,66.379997253418,15.3999996185303,26,81.5400009155273,11.5,26,0,,,3,620,3
4,21050,47,22,25,16,1,1,1,"1",2,2,8,83,48,8.32999992370605,67,48,620,"'€ „‰‚ƒ",11,3,2,24,47,22,67.7327270507812,,22,84.725456237793,3.86363625526428,,1,0,1,0,2,66.379997253418,15.3999996185303,26,81.5400009155273,11.5,26,1,22,22,3,620,3
4,21052,19,10,9,6,1,1,1,"1",1,1,6,87,18,27.7800006866455,67,18,3004,"„‰Œƒ",11,0,1,19,19,18,66.7200012207031,27.7999992370605,18,86.3899993896484,5.59999990463257,1,0,0,0,0,1,66.7200012207031,27.7999992370605,18,86.3899993896484,5.59999990463257,18,0,,,0,3004,0
4,21057,56,31,25,12,1,1,1,"1",2,2,4,79,52,35.2900009155273,71,51,2501,"’˜…†„",11,2,1,28,56,25,72.4000015258789,32,25,76.4800033569336,4,1,0,0,0,0,2,71.2937240600586,35.3137245178223,51,79.0761566162109,3.84423065185547,52,0,,,2,2501,2
4,21057,56,31,25,12,1,1,1,"1",2,2,4,79,52,35.2900009155273,71,51,2501,"’˜…†„",11,2,2,28,56,26,70.2300033569336,38.5,27,81.4800033569336,3.70000004768372,1,0,0,0,0,2,71.2937240600586,35.3137245178223,51,79.0761566162109,3.84423065185547,52,0,,,2,2501,2
4,21064,41,26,15,10,1,1,1,"1",2,2,30,69,37,35.9000015258789,60,39,3434,"„‰ƒŽ‡",11,1,1,20,41,20,60,40,19,66.1100006103516,47.4000015258789,1,0,0,0,0,2,59.8441009521484,35.9076919555664,39,69.5689163208008,29.7405414581299,37,0,,,1,3434,1
4,21064,41,26,15,10,1,1,1,"1",2,2,30,69,37,35.9000015258789,60,39,3434,"„‰ƒŽ‡",11,1,2,21,41,19,59.6800003051758,31.6000003814697,18,73.2200012207031,11.1000003814697,1,0,0,0,0,2,59.8441009521484,35.9076919555664,39,69.5689163208008,29.7405414581299,37,0,,,1,3434,1
4,21065,21,11,10,6,1,1,1,"1",1,1,5,75,20,20,65,20,2808,"„š‰‡",11,0,1,21,21,20,65.5999984741211,20,20,74.4000015258789,5,1,0,0,0,0,1,65.5999984741211,20,20,74.4000015258789,5,20,0,,,0,2808,0
4,21067,63,24,39,12,1,2,1,"5",2,2,23,62,57,35.939998626709,62,64,20347,"š‰Œ‰Œ‚„ ˜…–‡",11,38,1,31,63,32,61.5900001525879,37.5,30,60.2299995422363,20,1,0,0,0,0,2,62.2150001525879,35.9500007629395,64,61.8073692321777,22.7947368621826,57,0,,,38,20347,38
4,21067,63,24,39,12,1,2,1,"5",2,2,23,62,57,35.939998626709,62,64,20347,"š‰Œ‰Œ‚„ ˜…–‡",11,38,2,32,63,32,62.8400001525879,34.4000015258789,27,63.560001373291,25.8999996185303,1,0,0,0,0,2,62.2150001525879,35.9500007629395,64,61.8073692321777,22.7947368621826,57,0,,,38,20347,38
4,21068,70,40,30,15,2,2,1,"7",3,2,13,71,60,28.3299999237061,70,60,20347,"š‰Œ‰Œ‚„ ˜…–‡",12,33,1,29,63,27,72.1900024414062,25.8999996185303,27,70.4100036621094,14.8000001907349,1,0,0,0,0,2,70.4850006103516,28.3199996948242,60,71.1689987182617,13.3149995803833,60,0,,,33,20347,33
4,21068,70,40,30,15,2,2,1,"7",3,2,13,71,60,28.3299999237061,70,60,20347,"š‰Œ‰Œ‚„ ˜…–‡",12,33,2,34,63,33,69.0899963378906,30.2999992370605,33,71.7900009155273,12.1000003814697,1,0,0,0,0,2,70.4850006103516,28.3199996948242,60,71.1689987182617,13.3149995803833,60,0,,,33,20347,33
4,21069,127,60,67,31,1,2,1,"3",4,4,13,67,115,27.5900001525879,65,116,67009,"„‰˜ˆ",11,16,1,33,127,28,73.1100006103516,14.3000001907349,27,74.1100006103516,11.1000003814697,1,0,0,0,0,4,65.0603485107422,27.5982761383057,116,66.9312210083008,13.0234785079956,115,0,,,16,67009,16
4,21069,127,60,67,31,1,2,1,"3",4,4,13,67,115,27.5900001525879,65,116,67009,"„‰˜ˆ",11,16,2,32,127,30,64.9000015258789,33.2999992370605,30,64.3000030517578,20,1,0,0,0,0,4,65.0603485107422,27.5982761383057,116,66.9312210083008,13.0234785079956,115,0,,,16,67009,16
4,21069,127,60,67,31,1,2,1,"3",4,4,13,67,115,27.5900001525879,65,116,67009,"„‰˜ˆ",11,16,3,32,127,26,72.379997253418,15.3999996185303,26,69.9599990844727,3.79999995231628,1,0,0,0,0,4,65.0603485107422,27.5982761383057,116,66.9312210083008,13.0234785079956,115,0,,,16,67009,16
4,21069,127,60,67,31,1,2,1,"3",4,4,13,67,115,27.5900001525879,65,116,67009,"„‰˜ˆ",11,16,4,30,127,32,52.2200012207031,43.7999992370605,32,60.8800010681152,15.6000003814697,1,0,0,0,0,4,65.0603485107422,27.5982761383057,116,66.9312210083008,13.0234785079956,115,0,,,16,67009,16
4,21070,94,51,43,25,1,2,1,"2",3,3,9,69,89,32.2200012207031,72,90,67009,"„‰˜ˆ",11,14,1,32,94,31,78.9000015258789,16.1000003814697,31,74.8399963378906,3.20000004768372,1,0,0,0,0,3,71.4893341064453,32.1944427490234,90,69.2713470458984,8.96741580963135,89,0,,,14,67009,14
4,21070,94,51,43,25,1,2,1,"2",3,3,9,69,89,32.2200012207031,72,90,67009,"„‰˜ˆ",11,14,2,30,94,29,59.7599983215332,58.5999984741211,29,61.9700012207031,13.8000001907349,1,0,0,0,0,3,71.4893341064453,32.1944427490234,90,69.2713470458984,8.96741580963135,89,0,,,14,67009,14
4,21070,94,51,43,25,1,2,1,"2",3,3,9,69,89,32.2200012207031,72,90,67009,"„‰˜ˆ",11,14,3,32,94,30,75.1699981689453,23.2999992370605,29,70.620002746582,10.3000001907349,1,0,0,0,0,3,71.4893341064453,32.1944427490234,90,69.2713470458984,8.96741580963135,89,0,,,14,67009,14
4,21073,105,60,45,28,1,2,1,"6",3,3,15,66,103,38.8300018310547,67,103,67009,"„‰˜ˆ",11,16,1,36,105,34,59.6800003051758,55.9000015258789,34,62.6199989318848,17.6000003814697,1,0,0,0,0,3,67.0193176269531,38.8660202026367,103,66.1074752807617,14.5359220504761,103,0,,,16,67009,16
4,21073,105,60,45,28,1,2,1,"6",3,3,15,66,103,38.8300018310547,67,103,67009,"„‰˜ˆ",11,16,2,33,105,34,69.879997253418,32.4000015258789,34,67.7600021362305,14.6999998092651,1,0,0,0,0,3,67.0193176269531,38.8660202026367,103,66.1074752807617,14.5359220504761,103,0,,,16,67009,16
4,21073,105,60,45,28,1,2,1,"6",3,3,15,66,103,38.8300018310547,67,103,67009,"„‰˜ˆ",11,16,3,36,105,35,71.370002746582,28.6000003814697,35,67.8899993896484,11.3999996185303,1,0,0,0,0,3,67.0193176269531,38.8660202026367,103,66.1074752807617,14.5359220504761,103,0,,,16,67009,16
4,21074,28,9,19,12,1,2,1,"8",1,1,31,58,26,70.370002746582,58,27,67009,"„‰˜ˆ",11,52,1,28,28,27,58.2599983215332,70.4000015258789,26,58,30.7999992370605,1,0,0,0,0,1,58.2599983215332,70.4000015258789,27,58,30.7999992370605,26,0,,,52,67009,52
4,21077,22,10,12,8,2,2,1,"9",1,1,23,57,22,68.1800003051758,53,22,67009,"„‰˜ˆ",12,48,1,22,22,22,52.7299995422363,68.1999969482422,22,56.8199996948242,22.7000007629395,1,0,0,0,0,1,52.7299995422363,68.1999969482422,22,56.8199996948242,22.7000007629395,22,0,,,48,67009,48
4,21078,82,44,38,21,2,2,1,"5",3,3,16,69,74,44.1599998474121,60,77,67009,"„‰˜ˆ",12,36,2,28,82,27,57.2999992370605,33.2999992370605,26,68.4599990844727,7.69999980926514,1,0,0,1,0,3,60.8899993896484,37,54,70.9256591796875,11.3169813156128,53,0,,,36,67009,36
4,21078,82,44,38,21,2,2,1,"5",3,3,16,69,74,44.1599998474121,60,77,67009,"„‰˜ˆ",12,36,3,30,82,27,64.4800033569336,40.7000007629395,27,73.3000030517578,14.8000001907349,1,0,0,1,0,3,60.8899993896484,37,54,70.9256591796875,11.3169813156128,53,0,,,36,67009,36
4,21078,82,44,38,21,2,2,1,"5",3,3,16,69,74,44.1599998474121,60,77,67009,"„‰˜ˆ",12,36,1,24,82,23,57.9104347229004,60.9704360961914,21,64.1399993896484,27.8190479278564,,1,0,1,0,3,60.8899993896484,37,54,70.9256591796875,11.3169813156128,53,1,21,23,36,67009,36
4,21079,38,22,16,8,2,2,1,"9",1,1,36,52,36,60,52,35,67009,"„‰˜ˆ",12,60,1,38,38,35,52.2299995422363,60,36,52.3600006103516,36.0999984741211,1,0,0,0,0,1,52.2299995422363,60,35,52.3600006103516,36.0999984741211,36,0,,,60,67009,60
4,21080,34,19,15,9,1,1,1,"3",1,1,13,70,31,21.8799991607666,60,32,463,"Œ€‰",11,14,1,34,34,32,59.9099998474121,21.8999996185303,31,69.9400024414062,12.8999996185303,1,0,0,0,0,1,59.9099998474121,21.8999996185303,32,69.9400024414062,12.8999996185303,31,0,,,14,463,14
4,21081,14,7,7,6,2,1,1,"8",1,1,8,65,13,63.6399993896484,52,11,463,"Œ€‰",12,49,1,14,14,11,52.5499992370605,63.5999984741211,13,64.8499984741211,7.69999980926514,1,0,0,0,0,1,52.5499992370605,63.5999984741211,11,64.8499984741211,7.69999980926514,13,0,,,49,463,49
4,21088,53,26,27,9,1,2,1,"5",2,2,2,82,46,8.69999980926514,75,46,2402,"š‰Œ’ ’—‰",11,7,1,28,53,24,74.629997253418,4.19999980926514,24,83.0400009155273,0,1,0,0,1,0,2,74.629997253418,4.19999980926514,24,83.0400009155273,0,24,0,,,7,2402,7
4,21088,53,26,27,9,1,2,1,"5",2,2,2,82,46,8.69999980926514,75,46,2402,"š‰Œ’ ’—‰",11,7,2,25,53,22,75.4036331176758,13.6090908050537,22,80.8654556274414,4.18181800842285,,1,0,1,0,2,74.629997253418,4.19999980926514,24,83.0400009155273,0,24,1,22,22,7,2402,7
4,21089,68,37,31,15,1,2,1,"3",3,2,10,75,60,18.0300006866455,73,61,2402,"š‰Œ’ ’—‰",11,14,1,32,60,31,71.3199996948242,16.1000003814697,31,76.0999984741211,3.20000004768372,1,0,0,0,0,2,72.8691787719727,18.0180320739746,61,74.8675003051758,9.96666622161865,60,0,,,14,2402,14
4,21089,68,37,31,15,1,2,1,"3",3,2,10,75,60,18.0300006866455,73,61,2402,"š‰Œ’ ’—‰",11,14,2,28,60,30,74.4700012207031,20,29,73.5500030517578,17.2000007629395,1,0,0,0,0,2,72.8691787719727,18.0180320739746,61,74.8675003051758,9.96666622161865,60,0,,,14,2402,14
4,21090,23,9,14,7,2,2,1,"6",1,1,14,71,21,13.039999961853,74,23,2402,"š‰Œ’ ’—‰",12,42,1,23,23,23,73.6500015258789,13,21,70.8600006103516,14.3000001907349,1,0,0,0,0,1,73.6500015258789,13,23,70.8600006103516,14.3000001907349,21,0,,,42,2402,42
4,21091,16,6,10,6,1,1,1,"1",1,1,0,84,18,27.7800006866455,73,18,6239,"…€˜‰",11,0,1,16,16,18,72.7799987792969,27.7999992370605,18,84.2200012207031,0,1,0,0,0,0,1,72.7799987792969,27.7999992370605,18,84.2200012207031,0,18,0,,,0,6239,0
4,21093,35,18,17,10,1,1,1,"1",1,1,0,80,30,33.3300018310547,70,30,5769,"‰˜‹",11,0,1,35,35,30,70.1699981689453,33.2999992370605,30,79.5699996948242,0,1,0,0,0,0,1,70.1699981689453,33.2999992370605,30,79.5699996948242,0,30,0,,,1,5769,0
4,21094,97,45,52,18,1,1,1,"1",4,3,14,74,79,27.5,62,80,3715,"‰˜…ƒ‹",11,3,1,27,83,28,62.4300003051758,25,28,76.25,7.09999990463257,1,0,0,1,0,3,59.7987289428711,36.3400001525879,55,73.2214813232422,11.0962963104248,54,0,,,3,3715,3
4,21094,97,45,52,18,1,1,1,"1",4,3,14,74,79,27.5,62,80,3715,"‰˜…ƒ‹",11,3,3,28,83,27,57.0699996948242,48.0999984741211,26,69.9599990844727,15.3999996185303,1,0,0,1,0,3,59.7987289428711,36.3400001525879,55,73.2214813232422,11.0962963104248,54,0,,,3,3715,3
4,21094,97,45,52,18,1,1,1,"1",4,3,14,74,79,27.5,62,80,3715,"‰˜…ƒ‹",11,3,2,28,83,25,66.8427963256836,8.05200004577637,25,75.6816024780273,20.2719993591309,,1,0,1,0,3,59.7987289428711,36.3400001525879,55,73.2214813232422,11.0962963104248,54,1,25,25,3,3715,3
4,21095,44,21,23,9,1,1,1,"0",2,1,12,72,17,29.4099998474121,54,17,570,"(„–…—) š˜‹",11,2,1,20,20,20,51.8499984741211,40,20,72,10,1,0,0,0,0,1,51.8499984741211,40,20,72,10,20,0,,,2,570,2
4,21096,69,38,31,16,1,1,1,"1",3,2,5,81,56,31.0300006866455,67,58,3574,"…Œ ˜”‹",11,3,1,28,57,29,63.9700012207031,27.6000003814697,28,80.4599990844727,7.09999990463257,1,0,0,1,0,2,63.9700012207031,27.6000003814697,29,80.4599990844727,7.09999990463257,28,0,,,3,3574,3
4,21096,69,38,31,16,1,1,1,"1",3,2,5,81,56,31.0300006866455,67,58,3574,"…Œ ˜”‹",11,3,2,29,57,29,70.0299987792969,34.4599990844727,28,81.5400009155273,2.90000009536743,,1,0,1,0,2,63.9700012207031,27.6000003814697,29,80.4599990844727,7.09999990463257,28,1,28,29,3,3574,3
4,21097,73,37,36,11,1,1,1,"1",2,2,10,80,63,29.5100002288818,69,61,760,"‰ƒ’Œ‚ ˜”‹",11,0,1,37,73,20,75,10,20,78,10,1,0,0,0,0,2,71.7126312255859,18.4315795898438,38,81,10,40,0,,,0,760,0
4,21097,73,37,36,11,1,1,1,"1",2,2,10,80,63,29.5100002288818,69,61,760,"‰ƒ’Œ‚ ˜”‹",11,0,2,36,73,18,68.0599975585938,27.7999992370605,20,84,10,1,0,0,0,0,2,71.7126312255859,18.4315795898438,38,81,10,40,0,,,0,760,0
4,21102,49,23,26,12,1,1,1,"1",2,2,16,77,44,30.4300003051758,74,46,1404,"’™…„‰ ˜”‹",11,8,1,24,49,21,77.0500030517578,33.2999992370605,20,77.6999969482422,25,1,0,0,0,0,2,73.7402191162109,30.4195652008057,46,76.5709075927734,15.8909091949463,44,0,,,8,1404,8
4,21102,49,23,26,12,1,1,1,"1",2,2,16,77,44,30.4300003051758,74,46,1404,"’™…„‰ ˜”‹",11,8,2,25,49,25,70.9599990844727,28,24,75.629997253418,8.30000019073486,1,0,0,0,0,2,73.7402191162109,30.4195652008057,46,76.5709075927734,15.8909091949463,44,0,,,8,1404,8
4,21105,16,10,6,6,1,1,1,"0",1,1,13,80,15,26.6700000762939,74,15,2972,"—‰˜‘Ž ˜”‹",11,0,1,16,16,15,73.8000030517578,26.7000007629395,15,79.5999984741211,13.3000001907349,1,0,0,0,0,1,73.8000030517578,26.7000007629395,15,79.5999984741211,13.3000001907349,15,0,,,0,2972,0
4,21111,22,14,8,7,2,2,1,"9",1,1,0,70,22,36.3600006103516,72,22,6643,"„˜Ž†  ˜‹",12,49,1,22,22,22,72,36.3600006103516,22,70,0,,1,0,1,0,1,,,,,,,1,,,49,6643,49
4,21112,90,46,44,25,2,1,1,"2",3,3,18,73,85,57.6500015258789,66,85,5850,"€‰Œ",12,7,1,32,90,29,67.1699981689453,48.2999992370605,29,73.620002746582,17.2000007629395,1,0,0,0,0,3,65.6217651367188,57.6552925109863,85,72.7997665405273,17.6282348632812,85,0,,,7,5850,7
4,21112,90,46,44,25,2,1,1,"2",3,3,18,73,85,57.6500015258789,66,85,5850,"€‰Œ",12,7,2,30,90,28,65.4300003051758,71.4000015258789,28,74.9300003051758,10.6999998092651,1,0,0,0,0,3,65.6217651367188,57.6552925109863,85,72.7997665405273,17.6282348632812,85,0,,,7,5850,7
4,21112,90,46,44,25,2,1,1,"2",3,3,18,73,85,57.6500015258789,66,85,5850,"€‰Œ",12,7,3,28,90,28,64.2099990844727,53.5999984741211,28,69.8199996948242,25,1,0,0,0,0,3,65.6217651367188,57.6552925109863,85,72.7997665405273,17.6282348632812,85,0,,,7,5850,7
4,21114,22,9,13,6,1,1,1,"0",1,1,0,84,25,36,75,25,5959,"š…€ˆ‰‚„ ‰Ž‡…Œ",11,1,1,22,22,25,75.4400024414062,36,25,84.3600006103516,0,1,0,0,0,0,1,75.4400024414062,36,25,84.3600006103516,0,25,0,,,1,5959,1
4,21116,19,6,13,8,1,1,1,"4",1,1,5,74,19,47.3699989318848,66,19,653,"Œƒ‚Ž",11,25,1,19,19,19,65.6800003051758,47.4000015258789,19,74.370002746582,5.30000019073486,1,0,0,0,0,1,65.6800003051758,47.4000015258789,19,74.370002746582,5.30000019073486,19,0,,,25,653,25
4,21117,70,33,37,16,1,2,1,"4",2,2,22,64,60,28.3299999237061,67,60,8748,"—Ž’„ Œƒ‚Ž",11,21,1,35,70,31,61.2599983215332,32.2999992370605,31,60.5200004577637,29,1,0,0,0,0,2,67.1518325805664,28.3366661071777,60,63.9371681213379,21.6533336639404,60,0,,,21,8748,21
4,21117,70,33,37,16,1,2,1,"4",2,2,22,64,60,28.3299999237061,67,60,8748,"—Ž’„ Œƒ‚Ž",11,21,2,35,70,29,73.4499969482422,24.1000003814697,29,67.5899963378906,13.8000001907349,1,0,0,0,0,2,67.1518325805664,28.3366661071777,60,63.9371681213379,21.6533336639404,60,0,,,21,8748,21
4,21118,55,25,30,14,1,2,1,"4",2,2,22,67,54,32.0800018310547,71,53,8748,"—Ž’„ Œƒ‚Ž",11,24,1,30,55,23,69.1699981689453,30.3999996185303,24,65.5800018310547,20.7999992370605,1,0,0,0,0,2,70.585090637207,32.0415077209473,53,66.924446105957,22.1888885498047,54,0,,,24,8748,24
4,21118,55,25,30,14,1,2,1,"4",2,2,22,67,54,32.0800018310547,71,53,8748,"—Ž’„ Œƒ‚Ž",11,24,2,25,55,30,71.6699981689453,33.2999992370605,30,68,23.2999992370605,1,0,0,0,0,2,70.585090637207,32.0415077209473,53,66.924446105957,22.1888885498047,54,0,,,24,8748,24
4,21119,23,13,10,9,2,2,1,"9",1,1,14,66,22,72.7300033569336,47,22,8748,"—Ž’„ Œƒ‚Ž",12,63,1,23,23,22,46.7299995422363,72.6999969482422,22,65.5899963378906,13.6000003814697,1,0,0,0,0,1,46.7299995422363,72.6999969482422,22,65.5899963378906,13.6000003814697,22,0,,,63,8748,63
4,21123,27,13,14,6,1,1,1,"1",1,1,0,79,25,28,73,25,2691,"šƒŒ…Ž",11,0,1,27,27,27,71.2200012207031,33.2999992370605,27,76.7399978637695,7.40000009536743,1,0,0,0,0,1,71.2200012207031,33.2999992370605,27,76.7399978637695,7.40000009536743,27,0,,,0,2691,0
4,21126,28,12,16,8,1,1,1,"1",1,1,18,76,28,18.5200004577637,74,27,430,"„Œ…ˆŽ",11,3,1,28,28,27,73.8899993896484,18.5,28,75.6100006103516,17.8999996185303,1,0,0,0,0,1,73.8899993896484,18.5,27,75.6100006103516,17.8999996185303,28,0,,,3,430,3
4,21127,48,24,24,12,2,2,1,"6",2,2,33,60,40,47.5,57,40,6072,"…˜‰Ž",12,43,1,26,48,19,57.5800018310547,47.4000015258789,19,62.1599998474121,21.1000003814697,1,0,0,0,0,2,57.0234985351562,47.5050010681152,40,60.327751159668,32.5449981689453,40,0,,,43,6072,43
4,21127,48,24,24,12,2,2,1,"6",2,2,33,60,40,47.5,57,40,6072,"…˜‰Ž",12,43,2,22,48,21,56.5200004577637,47.5999984741211,21,58.6699981689453,42.9000015258789,1,0,0,0,0,2,57.0234985351562,47.5050010681152,40,60.327751159668,32.5449981689453,40,0,,,43,6072,43
4,21130,26,10,16,8,1,2,1,"4",1,1,12,75,25,8.69999980926514,75,23,489,"„‰Ž‡Ž",11,22,1,26,26,23,75.3000030517578,8.69999980926514,25,75.0400009155273,12,1,0,0,0,0,1,75.3000030517578,8.69999980926514,23,75.0400009155273,12,25,0,,,22,489,22
4,21132,45,18,27,14,1,1,1,"0",2,2,15,83,39,23.0799999237061,71,39,2980,"š…Œ‘Ž",11,0,1,22,45,19,70.2600021362305,26.2999992370605,19,83.4199981689453,10.5,1,0,0,0,0,2,71.1779479980469,23.0692310333252,39,82.8456420898438,15.3717947006226,39,0,,,0,2980,0
4,21132,45,18,27,14,1,1,1,"0",2,2,15,83,39,23.0799999237061,71,39,2980,"š…Œ‘Ž",11,0,2,23,45,20,72.0500030517578,20,20,82.3000030517578,20,1,0,0,0,0,2,71.1779479980469,23.0692310333252,39,82.8456420898438,15.3717947006226,39,0,,,0,2980,0
4,21134,14,5,9,7,1,1,1,"",1,1,0,71,13,38.4599990844727,49,13,2725,"‰‰‡ †…’Ž",11,10,1,14,14,13,48.6199989318848,38.5,13,70.379997253418,0,1,0,0,0,0,1,48.6199989318848,38.5,13,70.379997253418,0,13,0,,,10,2725,10
4,21137,115,51,64,20,1,2,1,"3",4,3,10,71,79,36.7099990844727,69,79,10637,"€‡‰™˜š-š…Œ’Ž",11,18,2,35,81,24,68.0400009155273,41.7000007629395,24,68.9599990844727,8.30000019073486,1,0,0,0,0,3,69.4544296264648,36.713924407959,79,71.0415191650391,10.0962028503418,79,0,,,18,10637,18
4,21137,115,51,64,20,1,2,1,"3",4,3,10,71,79,36.7099990844727,69,79,10637,"€‡‰™˜š-š…Œ’Ž",11,18,3,34,81,28,69.8899993896484,39.2999992370605,28,73.2900009155273,7.09999990463257,1,0,0,0,0,3,69.4544296264648,36.713924407959,79,71.0415191650391,10.0962028503418,79,0,,,18,10637,18
4,21137,115,51,64,20,1,2,1,"3",4,3,10,71,79,36.7099990844727,69,79,10637,"€‡‰™˜š-š…Œ’Ž",11,18,4,12,81,27,70.2600021362305,29.6000003814697,27,70.5599975585938,14.8000001907349,1,0,0,0,0,3,69.4544296264648,36.713924407959,79,71.0415191650391,10.0962028503418,79,0,,,18,10637,18
4,21138,26,14,12,7,2,2,1,"8",1,1,28,61,25,65.379997253418,54,26,10637,"€‡‰™˜š-š…Œ’Ž",12,48,1,26,26,26,53.4599990844727,65.4000015258789,25,61.1199989318848,28,1,0,0,0,0,1,53.4599990844727,65.4000015258789,26,61.1199989318848,28,25,0,,,48,10637,48
4,21141,37,13,24,6,1,1,1,"0",1,1,6,79,36,36.1100006103516,69,36,661,"(•…—) „‰‡˜Ž",11,0,1,37,37,18,63.6100006103516,50,18,77.4400024414062,11.1000003814697,1,0,0,0,0,1,63.6100006103516,50,18,77.4400024414062,11.1000003814697,18,0,,,0,661,0
4,21144,51,29,22,12,1,1,1,"1",2,2,11,85,35,2.85999989509583,84,35,4085,"‰‹ƒ˜Ž š…€",11,1,2,26,51,19,85.5299987792969,5.30000019073486,18,85.1100006103516,16.7000007629395,1,0,0,1,0,2,85.5299987792969,5.30000019073486,19,85.1100006103516,16.7000007629395,18,0,,,1,4085,1
4,21144,51,29,22,12,1,1,1,"1",2,2,11,85,35,2.85999989509583,84,35,4085,"‰‹ƒ˜Ž š…€",11,1,1,25,51,16,82.1831283569336,,17,84.8835296630859,4.96470594406128,,1,0,1,0,2,85.5299987792969,5.30000019073486,19,85.1100006103516,16.7000007629395,18,1,17,16,1,4085,1
