"date","mu_bus","mu_bus_ws","mu_bus_ws_oh","mu_nfb","mu_nfcb","lmu_cd","lmu_cd_ws","lmu_cd_ws1","lmu_cd_ws_oh","lmu_cd_nfb","lmu_cd_nfcb","lmu_ces_yl","lmu_ces_yl_zsvar","lmu_ces_yk","lmu_ces_yk_ums","lmu_ces_yk_ujf","lmu_ces_oh_yl","lmu_ces_oh_yl_zsvar","lmu_ces_oh_yk","lmu_ces_oh_yk_ums","lmu_ces_oh_yk_ujf","lmu_cd_marg"
1977-07-01,1.63645334379017,2.05068165268011,2.50087656422482,1.62900243624353,1.59905686697469,0.492531304800274,0.718172251382447,0.718172251382447,0.916641296109259,0.487967825164233,0.469413997306168,3.96568632853397,0.50282312167057,0.11865857246784,0.120633674426604,0.120932603658545,4.38979631984296,0.926933112979555,0.542768563776825,0.544743665735589,0.54504259496753,0.434057307843202
1977-10-01,1.62493074792244,2.02996866376488,2.47643618388692,1.60848377319435,1.5851353977586,0.48546519821047,0.708020356365527,0.708020356365527,0.906820504043399,0.475291979485879,0.460669828134156,3.94748504672371,0.490660505631787,0.116034533568469,0.116591114527897,0.119377021922022,4.36884035255664,0.912015811464717,0.537389839401398,0.537946420360827,0.540732327754952,0.427633523330011
1978-01-01,1.60052652599722,2.00780941599562,2.44936638605178,1.58612420756248,1.56134603627471,0.470332653859463,0.69704428497224,0.69704428497224,0.895829373171201,0.461293435128846,0.445548292991593,3.92841525551902,0.469236330958477,0.104378778023469,0.103869352278611,0.10305551834188,4.35391197483076,0.894733050270215,0.529875497335207,0.529366071590349,0.528552237653618,0.413519528993513
1978-04-01,1.6365636159173,2.05338139838139,2.50465870356857,1.6189044015131,1.58532057201206,0.49259868735803,0.719487896905973,0.719487896905973,0.918152479174076,0.481749625091139,0.460786640514103,3.97020967152327,0.510161949660474,0.109443222088825,0.114283398756966,0.116759397209068,4.39576346333931,0.93571574147652,0.53499701390487,0.539837190573012,0.542313189025113,0.432909862698876
1978-07-01,1.63678001678529,2.04905557467965,2.50148456618674,1.6197777886371,1.57011278753107,0.492730907431806,0.717378991719424,0.717378991719424,0.916884382103679,0.482288972328007,0.451147455971673,3.97315960037866,0.503764678122186,0.109098748147087,0.114287315667787,0.116344676436931,4.39731307505053,0.927918152794058,0.533252222818959,0.538440790339659,0.540498151108803,0.433355102334044
1978-10-01,1.63673870631625,2.05224869992147,2.506118377735,1.62254730653401,1.57071512096936,0.492705668248815,0.718936118756682,0.718936118756682,0.918735093081676,0.483997325740559,0.45153100671894,3.97700385302562,0.50512389391917,0.106937853219592,0.113083368272122,0.115562139316178,4.40303327785848,0.931153318752031,0.532967278052453,0.539112793104983,0.541591564149039,0.431950783783733
1979-01-01,1.61346726614546,2.02778964114801,2.47665191303845,1.59303150853256,1.55015771547642,0.47838544482064,0.706946353104321,0.706946353104321,0.906907612993389,0.465638810099885,0.438356677675053,3.95696696000095,0.480548226404145,0.096789757742297,0.101993114742354,0.104214224816293,4.3854891281737,0.909070394576894,0.525311925915046,0.530515282915103,0.532736392989042,0.41928762200182
1979-04-01,1.61593189617134,2.03439653919566,2.48710652368289,1.59786601943787,1.54422661331851,0.479911815752515,0.710199233981806,0.710199233981806,0.911119996104596,0.468669001174442,0.434523211116889,3.95756195527185,0.47965000611413,0.102337197427369,0.106677491091435,0.0998998759774782,4.38877013562393,0.910858186466211,0.53354537777945,0.537885671443516,0.531108056329559,0.422549313206193
1979-07-01,1.61296620205815,2.03503610205554,2.49005999638279,1.5938347355741,1.53395498910689,0.478074845456806,0.710513559305031,0.710513559305031,0.912306805119184,0.466142895930304,0.427849360341752,3.95550487150642,0.477882124085159,0.100898971920348,0.105531806320413,0.103038898671779,4.3897368311688,0.912114083747538,0.535130931582727,0.539763765982791,0.537270858334158,0.419553702352137
1979-10-01,1.60069671483451,2.02265093234552,2.47564560463634,1.58285168108892,1.52827899754007,0.470438981237874,0.704408993789332,0.704408993789332,0.906501212363232,0.45922808168228,0.424142264089936,3.94576405276898,0.467671620746886,0.0967341889630154,0.10067614478724,0.0967204813274962,4.38182628389434,0.903733851872244,0.532796420088373,0.536738375912598,0.532782712452854,0.410896032946276
1980-01-01,1.59770410530169,2.01819572741582,2.47177047729758,1.58639308453988,1.52482009478711,0.468567664555308,0.702203908018905,0.702203908018905,0.90493468629506,0.461462938998037,0.421876432468888,3.95056159938053,0.463575677520784,0.0977805231380875,0.101141781310221,0.088397064309519,4.38692862112028,0.899942699260536,0.534147544877839,0.537508803049973,0.524764086049271,0.410355812594481
1980-04-01,1.57405884837189,1.98749470597417,2.44139757580366,1.57204926049557,1.50958677490402,0.453657537080224,0.686874903882008,0.686874903882008,0.892570652299705,0.452380029709156,0.411835954371417,3.9250116918567,0.435233411598516,0.0984683481843188,0.0973141176355055,0.0843927711304192,4.36392480707618,0.874146526817997,0.5373814634038,0.536227232854987,0.5233058863499,0.397609975255957
1980-07-01,1.57351765863242,1.99172467923694,2.44957483951788,1.56343925616941,1.52730444817945,0.453313659977575,0.689000936375609,0.689000936375609,0.895914474607052,0.446888045974211,0.42350438303646,3.92601744646085,0.438945455494057,0.102129168560621,0.0999888629476628,0.0907855085484877,4.36861826109033,0.881546270123533,0.544729983190098,0.542589677577139,0.533386323177964,0.39756567965426
1980-10-01,1.58901735841221,2.00922118704813,2.47156291936607,1.57190157549714,1.54711275976019,0.463115811605806,0.697747177855139,0.697747177855139,0.904850711408085,0.452286081039955,0.436390458243095,3.94561978791907,0.461289849030522,0.10499381546994,0.105155016574405,0.101804682174119,4.38735468772135,0.903024748832801,0.54672871527222,0.546889916376684,0.543539581976398,0.406262443211872
1981-01-01,1.62206937699919,2.05551842721808,2.52909706672358,1.60537016930122,1.5567971381231,0.483702727281086,0.720528092150486,0.720528092150486,0.927862348415721,0.47335436506844,0.442630594140554,3.98497693627496,0.490351844722222,0.118209123610351,0.120871441407222,0.114828191350351,4.42913655740959,0.934511465856858,0.562368744744987,0.565031062541857,0.558987812484987,0.426594829717307
1981-04-01,1.60839913387069,2.03250178235116,2.50264388027588,1.58944945635931,1.56468483944233,0.475239357537161,0.709267439364984,0.709267439364984,0.917347725170223,0.463387702410363,0.4476844231643,3.96750198075223,0.473862511605504,0.117431736924125,0.118011262225571,0.114728094408104,4.40961034838529,0.915970879238566,0.559540104557187,0.560119629858633,0.556836462041166,0.418941130574544
1981-07-01,1.6246504513515,2.05086692019245,2.52698415456108,1.60228948053074,1.58191486412497,0.485292685782288,0.718262591657189,0.718262591657189,0.92702655793174,0.47143353177938,0.458636052552847,3.99146340544389,0.485030633761147,0.124563962057526,0.126217145410658,0.1181019452102,4.43319727759334,0.926764505910599,0.566297834206978,0.567951017560111,0.559835817359653,0.429518047876172
