"birthpl","nin","recp","ch71","en71","wsppc","dens71","moldyed","birthlat","birthlong","schools73new","schools74new","schools75new","schools76new","schools77new","schools78new","pop71new","ch71new","totinnew","ninnew","nch71new","atsc71new","en71newish","en71new","ldpop","recpnew","lch71","len71new","lch71new","ldens71","lninnew","java","nin_lch71new","nen71new","nen71newish","poor"
1302,1.46998584270477,0,82994,0.173399955034256,0.511482834815979,41.6993217468262,6.55724477767944,-1.19300484249111,101.043262810309,12,12,22,22,27,27,295398,82994,122,1.46998584270477,267388,51222,0.173399955034256,0.191564321517944,0.283604850019119,0,11.3265235950091,-1.65253164415714,11.3265235950091,3.73048486360836,0.385252769931189,0,2.22100162506104,0.808435678482056,0.826600074768066,0
1303,1.79521131515503,0,44563,0.142928913235664,0.673900783061981,26.4697093963623,6.24663209915161,-0.904816640400717,101.306329274858,9,9,14,14,17,17,161227,44563,80,1.79521119594574,136225,23044,0.142928913235664,0.169161319732666,0.353062466427921,0,10.7046591972901,-1.77690246472546,10.7046591972901,3.27600103757513,0.585122672927583,0,2.56518793106079,0.830838680267334,0.857071101665497,0
1304,1.39954578876495,0,81455,0.190455123782158,0.439097911119461,218.256729125977,8.38141822814941,-0.463492214213796,100.591124341229,10,10,22,22,25,25,291591,81455,114,1.39954578876495,249560,55535,0.190455123782158,0.222531661391258,-0.00171656940531514,0,11.3078059995003,-1.50268588911162,11.3078059995003,5.38567202643674,0.336147747383813,0,2.23136138916016,0.777468323707581,0.809544861316681,0
1305,1.39712715148926,0,160329,0.173948675394058,0.380282759666443,74.9021987915039,7.1586971282959,-1.59308735845041,99.5424840265144,15,15,45,45,52,52,555250,160329,224,1.39712715148926,455770,96585,0.173948675394058,0.211916103959084,-0.215815492631562,0,11.9849832330275,-1.55156481867636,11.9849832330275,4.31618324645415,0.334418093662872,0,1.85656070709229,0.788083910942078,0.826051354408264,0
1306,1.43469071388245,0,97582,0.190341860055923,0.414881110191345,155.485656738281,7.70893621444702,-0.252822486866239,100.160944907064,10,10,28,28,32,32,347044,97582,140,1.43469083309174,296154,66057,0.190341860055923,0.223049491643906,0.114204628597353,0,11.4884483291631,-1.50036159652319,11.4884483291631,5.04655348773975,0.360949378676644,0,2.13138031959534,0.776950478553772,0.809658169746399,0
1307,1.86537039279938,0,55753,0.230915486812592,0.520325303077698,66.802619934082,7.31144952774048,-0.000599386648984743,100.579733715574,7,7,20,20,25,25,224056,55753,104,1.86537039279938,244419,51738,0.230915486812592,0.211677491664886,0.199108620316534,0,10.9286864995338,-1.55269142834138,10.9286864995338,4.20174230034358,0.623459635414205,0,2.44119453430176,0.788322508335114,0.769084513187408,0
1308,0.779560446739197,0,79532,0.164700135588646,0.459723770618439,35.0039558410645,7.00725221633911,0.300491193168314,99.8859325003532,7,7,10,10,14,14,274256,79532,62,0.779560446739197,227563,45170,0.164700135588646,0.198494479060173,0.272473476922327,0,11.283914735378,-1.61699399254057,11.283914735378,3.55546107913309,-0.24902504796265,0,2.24458456039429,0.801505506038666,0.835299849510193,0
1371,1.1695693731308,0,54721,0.288735300302505,0.372116595506668,282.502166748047,9.75908184051514,-0.978327225380166,100.446363932672,3,3,13,13,16,16,196339,54721,64,1.1695693731308,163501,56690,0.288735300302505,0.346725702285767,0.895183808552469,0,10.9100028269833,-1.05922129495829,10.9100028269833,5.64368622046167,0.156635623906843,0,2.45153546333313,0.653274297714233,0.711264729499817,0
1372,2.32052230834961,0,6895,,1.2941746711731,434.578948974609,8.69758319854736,-0.765174839368654,100.621033996756,2,2,2,2,4,4,24771,6895,16,2.32052230834961,267388,51222,0.173399955034256,0.191564321517944,0.283604850019119,0,8.8385517902274,-1.65253164415714,8.8385517902274,6.07437762894695,0.841792293248922,0,3.59803175926208,0.808435678482056,0.826600074768066,0
1373,4.21496343612671,0,3796,0.262975782155991,2.3495614528656,45.5201454162598,9.19707107543945,-0.603366529581656,100.75949421309,2,2,2,2,4,4,12427,3796,16,4.21496295928955,10117,3268,0.262975782155991,0.323020666837692,0.353062466427921,0,8.24170315972982,-1.13003897378875,8.24170315972982,3.81815498437052,1.43864080358354,0,3.92837262153625,0.676979303359985,0.737024188041687,0
1374,2.40529155731201,0,8315,0.295105993747711,1.04653060436249,1335.26086425781,8.64254188537598,-0.457674464373692,100.429020988975,2,2,3,3,5,5,30711,8315,20,2.40529155731201,25929,9063,0.295105993747711,0.349531412124634,0.114684444171851,0,9.02581639162703,-1.0511618440233,9.02581639162703,7.19688195568392,0.877671125861568,0,3.49438548088074,0.650468587875366,0.704894006252289,0
1375,1.30216038227081,0,16895,0.340556293725967,0.475004762411118,2525.28002929688,9.90524101257324,-0.273077111924362,100.373990149581,2,2,3,3,6,6,63132,16895,22,1.30216038227081,53291,21500,0.340556293725967,0.403445243835449,0.0136658786572787,0,9.73477299914839,-0.907714503490659,9.73477299914839,7.83410723825204,0.264024717667762,0,3.10199570655823,0.596554756164551,0.659443736076355,0
1376,1.35600876808167,0,17699,,0.543951511383057,792.349975585938,9.09304523468018,-0.236659708167297,100.636597877224,2,2,4,4,6,6,63388,17699,24,1.35600876808167,244419,51738,0.230915486812592,0.211677491664886,0.199108620316534,0,9.78126341979075,-1.55269142834138,9.78126341979075,6.6750031825766,0.30454565563422,0,3.07626438140869,0.788322508335114,0.769084513187408,0
1401,2.30332803726196,1,59045,0.153989315032959,0.593239426612854,15.7283458709717,7.07278871536255,-0.528480158873886,101.993038574107,10,10,23,23,35,35,197202,59045,136,2.30332779884338,164733,30367,0.153989315032959,0.184340715408325,0.144377762386707,1,10.9860551440354,-1.69096951950669,10.9860551440354,2.75546455394199,0.834354946290948,0,2.40944242477417,0.815659284591675,0.846010684967041,0
1402,2.69235301017761,1,76513,0.115208998322487,0.523826360702515,23.2071399688721,6.6324667930603,-0.260843879984184,103.159408806127,14,14,37,37,52,52,286028,76513,206,2.69235301017761,236729,32953,0.115208998322487,0.139201357960701,0.330885084522606,1,11.2452159400179,-1.9718337756646,11.2452159400179,3.14445998860368,0.990415536237899,0,2.26600337028503,0.86079865694046,0.884791016578674,0
1403,2.1274516582489,1,92129,0.100351519882679,0.523365020751953,44.9851913452148,6.95720338821411,1.56352965283818,105.592959375057,17,17,32,32,49,49,331136,92129,196,2.12745189666748,277403,33230,0.100351519882679,0.119789622724056,0.243980226882427,1,11.4309450478163,-2.12201821872164,11.4309450478163,3.80633335439377,0.754924970947722,0,2.16320705413818,0.880210399627686,0.899648487567902,0
1404,2.29963493347168,1,79143,0.145099192857742,0.519923329353333,8.51604843139648,6.73691606521606,0.404490705391351,101.459183056248,15,15,30,30,46,46,258692,79143,182,2.2996346950531,216566,37536,0.145099192857742,0.173323601484299,0.337166357524634,1,11.2790116217266,-1.75259490293387,11.2790116217266,2.14195243412127,0.832750282082781,0,2.24729824066162,0.826676368713379,0.85490083694458,0
1405,1.88019526004791,1,121264,0.141746342182159,0.474872678518295,13.9076881408691,6.92777538299561,1.32329809245167,101.556104932654,18,18,40,40,56,56,423503,121264,228,1.88019526004791,354729,60030,0.141746342182159,0.169227778911591,0.291100875925985,0,11.7057252660518,-1.77650966732126,11.7057252660518,2.63244179089085,0.631375633176215,0,2.01112294197083,0.830772221088409,0.858253657817841,0
