"date","g_us","g_ca","g_ea","z_us","z_ca","z_ea","rstar_us","rstar_ca","rstar_ea","gap_us","gap_ca","gap_ea"
1977-04-01,3.05863362897027,4.11897112444257,2.56452133944701,-0.0286178247153947,0.0241918258924716,-0.0543741244079606,3.37522389827803,4.69330730636373,2.41814939141481,2.36135986660645,4.70676007525361,1.8789406032306
1977-07-01,3.15575947666955,4.0859963896721,2.51962385952336,-0.0013825866472397,0.00589900369255633,-0.0997097200645566,3.51054694707598,4.63763552715497,2.32952693625548,3.04381725105929,4.37401480373666,1.5403917440392
1977-10-01,2.9360636700361,4.1588081423405,2.69938014435006,-0.097935218505688,0.0331372574284639,-0.156205524450004,3.169502871096,4.74741052884884,2.44633896694805,2.94417809626987,4.62716446121038,0.998070712816116
1978-01-01,2.86262937371302,4.10389664931595,2.73327280344913,-0.105018518979922,0.020047889222186,-0.278281165883004,3.08069722265709,4.67207549433642,2.35694014334738,2.81889100723004,4.70126110807826,0.673148263611893
1978-04-01,3.47021024707051,4.04181521311172,2.77863952821614,-0.0208642351019233,0.00944051680197685,-0.208439442456382,3.84100608328421,4.59109486945251,2.47052113776267,3.55972203520957,4.65720723914319,0.889866969330797
1978-07-01,3.38477681420237,4.02525626585465,2.73355364971508,-0.0378126073331038,0.0186468965678555,-0.256289443869882,3.72898196200588,4.58153063038121,2.37920263674626,4.00957735212455,4.70234769430266,0.917710958482985
1978-10-01,3.46417591709003,4.02183328872739,2.81809451667193,-0.0124452928595525,-3.75441424762361e-05,-0.249371479869422,3.8427096399494,4.55896602760823,2.46762870847178,4.22619354445897,4.58777162209191,0.871734732542564
1979-01-01,3.38112996936067,4.00012261125541,2.76210790045905,-0.184519643259196,0.00433046110155416,-0.207430710225869,3.57821648556835,4.53872360048617,2.45559128615085,3.49153558046942,4.51382723231114,1.07640876619007
1979-04-01,3.27366788402423,4.06580652455356,2.87979088932618,0.0354453867742638,0.0224178379083831,-0.111249595808977,3.67859088328695,4.63126786643661,2.66523371317628,3.70125929701339,4.53517119400919,1.23787839874126
1979-07-01,3.37920714606364,4.05383662502235,2.78745055136876,-0.0459080097143483,-0.0194234905560275,-0.00641079811756666,3.7146882792506,4.57585789631088,2.68104472484507,2.99920461932948,4.16001168121613,1.73060750903119
1979-10-01,3.32385281593228,4.02688417350975,2.81164527438485,0.0272999833840452,0.0212193634281561,0.0809203183729505,3.72629445882518,4.58594843400245,2.79170261998076,2.79939733018909,4.11458070918042,1.86306100363231
1980-01-01,3.30660082347189,4.04124507296223,2.82241851838787,0.168166022500119,0.00571463557955768,0.222804362939229,3.84796138524426,4.58672269814512,2.9439734368189,2.66951701643393,3.66339565826217,2.10922051181456
1980-04-01,2.89102681620504,3.95452753054873,2.71582683257391,0.087204656989261,0.0154101203551977,0.0569442380791112,3.30452287584522,4.49811833874156,2.67534542084697,1.3114276709498,3.12518706199268,1.60536329028218
1980-07-01,2.94593189842015,3.87538324078615,2.69983341164026,0.0874476215429325,0.0412991132547913,-0.00187437485748591,3.36586770231463,4.43429225053062,2.60110712364079,0.241645717912661,2.58552930923724,0.95183985661788
1980-10-01,3.23866218698316,3.9737750588183,2.68390362747609,0.189373626261251,0.0708194434198245,-0.00707857329033968,3.79356256027417,4.57534595804794,2.58054459484738,0.358400637769819,2.55170241747766,0.439322024176818
1981-01-01,3.46763881467922,4.11430380505871,2.64871219235768,0.137112654814535,0.122767219623605,0.0649346875248487,3.99612131995184,4.78659199702143,2.61862885318269,0.421340836202035,3.09650312193395,0.171839254220913
1981-04-01,3.20551378013528,4.13144033237066,2.66082955530429,-0.0202696612603147,0.0827097844110187,0.0215120271212497,3.5470296207162,4.76595990433648,2.58688886602279,-0.441092227149852,2.91847844170582,-0.308606509803667
1981-07-01,3.45037968474699,3.91330624612774,2.64925598469749,-0.06792933217809,0.0833857603377048,0.0428319217215767,3.77187227723032,4.51936703371763,2.59705037209767,-1.17488150541828,2.19308003888932,-0.597018599928788
1981-10-01,3.1928242754856,3.85978913925754,2.63821525715442,-0.141871360848267,0.0559044125348826,0.0456388432788976,3.41130623458116,4.43122064491103,2.5892126333583,-2.22048190895077,0.954048010018255,-0.937570185533332
1982-01-01,2.92087636431729,3.68771229558553,2.68534287478841,-0.296389911062889,0.030286369491316,-0.149017806945363,2.95414678035371,4.21054256615809,2.43999297796515,-3.78450164402432,-0.297977791921312,-1.66389288858227
1982-04-01,3.03623193279566,3.49576978913178,2.64480126980595,-0.348954190119711,0.0418309908241738,-0.143492272098481,3.02995750288165,4.00450816079532,2.40643126867549,-4.65218111985212,-1.27498959387839,-1.87710774545576
1982-07-01,2.87427090245655,3.36018910162345,2.5523613495807,-0.272951460309467,-0.0165597846672581,-0.280180236611413,2.92571971374068,3.79242806149642,2.18061950821591,-4.95826569694771,-2.48946802604502,-2.41214904650656
1982-10-01,2.81661441418916,3.20366306402602,2.54448981224603,-0.312207906350681,-0.0656456638029324,-0.354518673949784,2.82229946641677,3.565909973403,2.09869191150254,-5.48009775869446,-3.55744078559849,-2.98513083068519
1983-01-01,2.93740542739878,3.39367252300612,2.59282223266194,-0.30417917558759,-0.170340306090536,-0.427346259694617,2.96475210680776,3.67660312567781,2.07246290312838,-5.36082996920868,-4.14487919025521,-3.38830897076468
1983-04-01,3.1845780049314,3.49000688941391,2.59502639453042,-0.479912055303253,-0.181555740596868,-0.440855577193111,3.06408856662218,3.77458881638133,2.06107867695538,-5.24329316362787,-3.61101274429029,-3.40960447506973
1983-07-01,3.22851102699923,3.44392608268315,2.53259866197938,-0.21695080857082,-0.158082405673943,-0.41665847250351,3.37594127002182,3.74582662899568,2.02508753739149,-3.69237372533053,-3.03240786170267,-3.27482560011163
1983-10-01,3.39679063588118,3.46936702556391,2.58165706095197,-0.41867991916925,-0.180973596965179,-0.394569655792705,3.36148439380154,3.75177436292474,2.09447486678868,-3.55578776547577,-2.87510133701096,-3.21213948425816
1984-01-01,3.49715092793943,3.56230832739267,2.59269666326565,-0.349315063770962,-0.171620550944411,-0.465699168543455,3.54253655499679,3.86648227986671,2.03398892947091,-2.74254184854942,-2.50884082592029,-3.13154240040694
1984-04-01,3.57190191760809,3.67768258586907,2.46162621279059,-0.255953426713706,-0.179456210963004,-0.623055086143848,3.71908583998261,3.98943067247314,1.75026448997748,-2.02161205838649,-2.14203133903351,-3.24782134546626
1984-07-01,3.55768639737206,3.59339990057352,2.53493509043723,-0.331228794893787,-0.221231850085262,-0.666859893343793,3.62799053821023,3.85211525442067,1.77713872962804,-2.05127618614415,-2.30291753043986,-3.47291275990119
1984-10-01,3.57344190352597,3.72702470330432,2.50123297286007,-0.414540304565579,-0.232286611679293,-0.64478415527988,3.56221275624797,3.99253269696591,1.76672135602983,-2.36000252461827,-2.42856955403829,-3.3019258109166
1985-01-01,3.57050935442407,3.8160342534082,2.43909742852782,-0.166506946103897,-0.20187611238027,-0.604891475269381,3.80698258785465,4.12384117679061,1.74670749825225,-1.7690293074827,-2.22964066289802,-3.15873134066737
