"year","school_id","student_id","treated","pair","m_ahim","boy","ole5","educav","educem","zakaibag","lagscore","semrel","semarab","att18","att20","att22","att24","awr18","awr20","awr22","awr24","achv_math","achv_eng","achv_hib"
2001,30,1605,0,20,5,1,0,13,11,0,39,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,28,1606,0,5,1,1,0,13,8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,31,1607,0,4,2,1,0,3,3,0,56,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,6,1608,0,18,5,0,0,8,5,0,64,0,1,0,0,0,0,0,0,0,0,1,1,1
2001,30,1609,0,20,1,0,0,10,12,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,22,1611,1,18,2,0,0,10,11,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,37,1612,1,16,1,1,0,10,12,0,77.25,0,0,1,1,0,0,1,1,0,0,0,1,1
2001,28,1613,0,5,2,0,0,10,10,0,62.25,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,30,1614,0,20,2,0,0,8,8,0,25.6000003814697,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,33,1615,0,19,1,1,0,16,14,1,75.625,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,30,1616,0,20,3,0,0,11,10,0,50.6666679382324,0,0,1,1,1,1,1,1,1,0,0,0,1
2001,29,1617,0,17,3,0,0,11,11,0,75.8333358764648,1,0,1,0,0,0,0,0,0,0,0,0,1
2001,28,1618,0,5,2,0,0,10,10,0,100,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,30,1619,0,20,1,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,30,1620,0,20,2,0,0,8,9,1,73,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,28,1621,0,5,3,0,0,8,8,0,52.75,0,0,1,1,0,0,1,0,0,0,0,0,0
2001,28,1622,0,5,2,1,0,10,10,0,63.1666679382324,0,0,1,0,0,0,0,0,0,0,0,0,0
2001,28,1623,0,5,1,0,0,10,11,0,57.6666679382324,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,28,1625,0,5,3,1,0,12,12,0,55.3333320617676,0,0,1,1,0,0,1,0,0,0,0,1,1
2001,28,1626,0,5,3,1,0,9,11,0,62.75,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,30,1627,0,20,2,1,0,11,14,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,28,1628,0,5,3,0,0,8,12,1,73.25,0,0,1,1,0,0,1,1,0,0,1,1,1
2001,30,1629,0,20,4,0,0,8,8,0,58.25,0,0,1,1,1,1,1,1,1,1,0,1,1
2001,28,1630,0,5,2,1,0,10,12,0,50.6666679382324,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,31,1631,0,4,2,1,0,10,12,0,80.7777786254883,0,0,1,1,1,1,1,1,1,1,0,1,1
2001,27,1632,0,10,2,1,0,8,11,1,68.625,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,27,1633,0,10,1,1,0,12,10,1,70.6666641235352,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,31,1634,0,4,4,1,0,12,12,0,78.6666641235352,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,27,1635,0,10,1,1,0,12,12,1,37,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,28,1636,0,5,2,0,0,12,12,0,58.25,0,0,1,1,0,0,1,1,0,0,0,1,1
2001,28,1637,0,5,1,1,0,18,15,0,60.5999984741211,0,0,0,0,0,0,0,0,0,0,1,1,1
2001,33,1638,0,19,2,0,0,12,12,1,79.5,0,0,1,1,1,0,1,1,1,1,1,1,1
2001,33,1640,0,19,2,1,0,12,13,1,85.625,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,28,1641,0,5,1,0,0,10,12,0,42.7999992370605,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,30,1642,0,20,2,0,0,14,10,0,66,0,0,1,1,1,1,1,1,1,1,1,1,0
2001,30,1643,0,20,2,0,0,12,12,1,73.4000015258789,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,31,1644,0,4,1,1,0,12,12,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,32,1647,0,13,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,28,1648,0,5,2,0,0,12,11,0,75.6666641235352,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,28,1649,0,5,3,1,0,12,12,0,44.5,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,23,1650,0,11,1,1,0,10,12,0,61,0,0,1,1,1,1,1,1,1,0,0,1,0
2001,31,1651,0,4,3,1,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,23,1652,0,11,2,0,0,12,11,1,86.4285736083984,0,0,1,1,1,1,1,1,1,1,0,1,1
2001,23,1655,0,11,1,1,0,9,9,0,59.75,0,0,1,1,0,0,1,0,0,0,0,1,1
2001,15,1656,0,7,4,0,0,12,12,1,85.0999984741211,1,0,1,1,1,1,1,1,1,1,0,1,1
2001,23,1657,0,11,2,0,0,10,10,0,57,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,28,1658,0,5,4,0,0,11,12,0,80,0,0,1,0,0,0,0,0,0,0,1,1,0
2001,32,1659,0,13,1,0,0,12,12,0,63,0,0,1,1,0,0,0,0,0,0,0,1,0
2001,23,1660,0,11,3,0,0,10,9,1,68.7142868041992,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,23,1661,0,11,2,1,0,12,12,0,49.2857131958008,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,24,1662,1,7,2,1,0,16,17,1,85.4444427490234,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,28,1663,0,5,2,1,0,12,12,0,29,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,23,1664,0,11,2,1,0,8,8,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,31,1666,0,4,1,1,0,10,8,0,71.6666641235352,0,0,1,1,1,1,1,1,1,1,0,0,1
2001,31,1667,0,4,3,1,0,12,12,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,31,1668,0,4,2,1,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,23,1669,0,11,2,0,0,8,10,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,23,1670,0,11,2,0,0,11,11,1,73.2857131958008,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,18,1671,0,8,6,0,0,12,12,0,69.1428604125977,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,23,1674,0,11,2,1,0,12,12,0,55.7999992370605,0,0,1,1,1,1,1,1,1,1,0,1,1
2001,25,1675,1,4,2,1,0,9,8,1,89.5,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,23,1676,0,11,2,0,0,10,10,1,76.8333358764648,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,25,1677,1,4,6,0,0,8,8,0,82,0,1,1,1,0,0,1,1,1,1,1,0,1
2001,23,1679,0,11,1,0,0,12,10,0,44.4000015258789,0,0,1,1,0,0,1,1,0,0,0,1,0
2001,23,1681,0,11,2,0,0,8,12,0,60.2000007629395,0,0,1,0,0,0,0,0,0,0,0,0,1
2001,23,1682,0,11,4,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,23,1684,0,11,1,0,0,11,12,0,56.5714302062988,0,0,1,1,1,0,1,1,1,0,0,0,1
2001,31,1686,0,4,2,0,0,12,15,0,28,0,0,1,1,1,0,1,1,1,0,0,1,1
2001,23,1687,0,11,2,0,0,12,11,0,54.5714302062988,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,23,1688,0,11,2,0,0,8,8,1,51.5,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,23,1689,0,11,1,1,0,11,9,0,59.8571434020996,0,0,1,1,0,0,1,1,0,0,1,1,0
2001,18,1693,0,8,1,0,0,12,12,1,80,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,23,1694,0,11,3,1,0,8,10,0,53.1428565979004,0,0,1,1,1,0,1,1,1,0,0,1,0
2001,18,1705,0,8,6,0,0,9,9,0,80.5,1,0,1,1,1,1,1,1,1,1,1,0,1
2001,36,1706,1,8,2,1,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,28,1707,0,5,1,1,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,25,1709,1,4,8,1,0,12,8,0,89.7857131958008,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,19,1710,0,14,2,0,0,15,12,0,50.6666679382324,0,0,1,1,1,1,1,1,1,1,0,1,1
2001,19,1713,0,14,3,0,0,10,10,0,63.6666679382324,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,19,1714,0,14,2,0,0,11,10,0,63.5999984741211,0,0,1,1,1,0,1,1,0,0,1,1,1
2001,21,1715,1,10,4,0,0,14,12,0,42.8333320617676,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,21,1716,1,10,3,0,0,12,12,0,76,0,0,1,1,1,0,1,1,1,0,1,0,1
2001,19,1718,0,14,4,0,0,10,11,0,56,0,0,1,1,0,0,1,1,0,0,1,1,1
2001,19,1719,0,14,2,1,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,21,1720,1,10,3,0,0,12,10,1,74.5999984741211,0,0,1,1,1,0,1,1,1,0,1,1,1
2001,21,1721,1,10,5,0,0,8,8,0,76.1428604125977,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,19,1723,0,14,3,0,0,8,8,0,49.3333320617676,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,19,1725,0,14,2,0,0,8,12,0,66.75,0,0,0,0,0,0,0,0,0,0,1,0,0
2001,21,1726,1,10,3,0,0,8,11,1,73.5555572509766,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,21,1727,1,10,2,0,0,8,8,0,60,0,0,1,1,0,0,1,1,0,0,0,0,0
2001,19,1728,0,14,3,0,0,8,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,19,1729,0,14,4,0,0,9,9,0,65.5,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,21,1730,1,10,3,1,0,12,12,1,87.25,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,19,1731,0,14,5,1,0,9,10,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,19,1732,0,14,4,1,0,8,8,0,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,21,1734,1,10,4,0,0,8,10,0,57.4000015258789,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,3,1743,0,3,2,1,0,10,10,0,86.3333358764648,0,0,1,1,1,0,1,1,1,0,1,1,1
2001,3,1744,0,3,5,1,0,8,8,0,73.5,0,0,1,1,1,0,1,1,1,0,0,1,0
2001,3,1746,0,3,2,0,0,8,9,0,88,0,0,1,1,1,0,1,1,0,0,1,0,1
2001,3,1747,0,3,2,0,0,10,10,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,36,1749,1,8,2,0,0,11,12,0,33.2000007629395,0,0,1,1,1,0,1,1,1,0,0,1,1
2001,2,1751,1,11,6,0,0,10,10,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,3,1752,0,3,2,1,0,10,10,0,88.3333358764648,0,0,1,1,1,0,1,1,1,0,0,1,1
2001,2,1753,1,11,4,0,0,12,12,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,2,1755,1,11,3,1,0,10,12,0,67.5,0,0,1,0,0,0,0,0,0,0,0,0,1
2001,2,1756,1,11,4,1,0,11,12,0,55.1428565979004,0,0,1,1,0,0,1,1,0,0,0,1,1
2001,2,1757,1,11,2,1,0,10,10,0,89,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,2,1758,1,11,3,1,0,10,11,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,32,1759,0,13,2,1,0,10,11,0,36.6666679382324,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,2,1760,1,11,5,1,0,13,12,1,69.5,0,0,1,1,1,1,1,1,1,1,1,0,1
2001,2,1761,1,11,2,1,0,12,12,0,62.9090919494629,0,0,1,1,1,1,1,1,1,0,0,1,1
2001,2,1762,1,11,4,1,0,10,10,0,63,0,0,1,0,0,0,1,0,0,0,0,1,1
2001,37,1764,1,16,1,1,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,2,1766,1,11,4,0,0,11,12,0,52.5999984741211,0,0,1,1,1,0,1,1,1,0,0,0,1
2001,35,1767,1,7,1,0,0,1,1,0,43.6666679382324,0,0,1,1,1,0,1,1,0,0,0,1,1
2001,2,1768,1,11,3,1,0,12,12,0,76.2857131958008,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,2,1769,1,11,3,1,0,11,11,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,2,1770,1,11,5,1,0,11,12,0,58.8333320617676,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,2,1771,1,11,3,1,0,12,10,0,82.6666641235352,0,0,1,1,1,0,1,1,1,0,1,0,1
2001,3,1772,0,3,1,1,0,8,8,0,83.6666641235352,0,0,1,0,0,0,1,0,0,0,1,1,1
2001,3,1773,0,3,2,0,0,10,10,0,71.4000015258789,0,0,1,0,0,0,1,0,0,0,1,0,0
2001,2,1774,1,11,3,1,0,12,12,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,2,1775,1,11,4,0,0,12,11,0,64.5714263916016,0,0,1,1,1,1,1,1,1,1,1,0,0
2001,3,1778,0,3,3,1,0,10,10,1,86,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,2,1779,1,11,4,0,0,11,12,0,44.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,3,1780,0,3,2,1,0,8,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,7,1781,0,12,3,1,0,16,12,0,83.25,0,1,1,0,0,0,1,1,1,0,1,0,1
2001,18,1783,0,8,8,0,0,12,12,0,83,1,0,1,1,1,1,1,1,1,1,1,0,1
2001,30,1784,0,20,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,30,1785,0,20,2,1,0,12,12,0,47,0,0,1,0,0,0,0,0,0,0,0,1,1
2001,33,1786,0,19,2,0,0,12,11,1,90.8571395874023,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,29,1787,0,17,3,0,0,11,11,0,59,1,0,0,0,0,0,0,0,0,0,0,0,1
2001,30,1788,0,20,2,0,0,10,10,0,70.3333358764648,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,19,1789,0,14,1,0,0,13,16,0,81,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,30,1790,0,20,2,0,0,12,10,0,64,0,0,1,0,0,0,0,0,0,0,0,1,1
2001,23,1791,0,11,2,1,0,10,12,0,62,0,0,1,1,1,0,1,1,1,0,0,1,0
2001,33,1792,0,19,1,0,0,12,12,1,90.75,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,29,1793,0,17,3,0,0,11,11,0,70.5714263916016,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,20,1796,1,5,4,1,0,11,11,0,66.5,1,0,1,1,1,0,1,0,0,0,0,1,0
2001,18,1800,0,8,5,0,0,12,12,0,52.375,1,0,1,1,1,0,1,1,0,0,0,0,1
2001,18,1801,0,8,7,0,0,12,12,0,79,1,0,1,1,1,1,1,1,1,0,0,0,1
2001,32,1802,0,13,3,0,0,10,11,0,75,0,0,1,1,1,0,1,1,0,0,0,1,1
2001,36,1803,1,8,3,0,0,12,11,0,49.875,0,0,1,1,1,1,1,1,1,1,0,0,1
2001,36,1804,1,8,2,1,0,12,12,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,36,1805,1,8,2,1,0,10,11,1,69.75,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,27,1806,0,10,3,1,0,11,12,0,30,1,0,1,1,1,0,0,0,0,0,0,0,0
2001,33,1807,0,19,2,0,0,17,17,1,69.375,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,37,1808,1,16,1,1,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,18,1809,0,8,4,0,0,12,12,0,68.875,1,0,1,1,1,1,1,1,1,1,1,0,1
2001,23,1810,0,11,2,0,0,11,10,1,67.7142868041992,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,23,1813,0,11,2,0,0,12,11,0,61.5999984741211,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,23,1814,0,11,3,1,0,10,12,1,72.2857131958008,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,25,1815,1,4,4,1,0,12,12,1,92.125,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,18,1817,0,8,5,0,0,13,12,1,78,1,0,1,1,1,1,1,1,1,1,0,1,1
2001,23,1818,0,11,2,0,0,8,12,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,37,1819,1,16,1,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,23,1820,0,11,4,1,0,10,11,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,23,1821,0,11,2,1,0,12,12,0,82.8000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,23,1822,0,11,2,0,0,10,10,1,60.2857131958008,0,0,1,1,1,1,1,1,1,1,0,1,1
2001,23,1823,0,11,3,0,0,12,12,1,62.6666679382324,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,23,1824,0,11,2,0,0,11,12,0,45.3333320617676,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,23,1825,0,11,1,0,0,12,11,0,65.3333358764648,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,23,1826,0,11,2,1,0,12,12,0,62.5714302062988,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,31,1827,0,4,2,0,0,10,3,0,48.5,0,0,0,0,0,0,0,0,0,0,1,0,1
2001,23,1828,0,11,2,0,0,12,12,1,56.8571434020996,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,23,1829,0,11,1,0,0,10,12,0,54.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,23,1830,0,11,2,0,0,12,12,0,81.8000030517578,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,23,1831,0,11,2,1,0,12,12,0,51.6666679382324,0,0,1,0,0,0,0,0,0,0,0,1,0
2001,27,1832,0,10,3,1,0,11,11,1,85.8571395874023,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,23,1833,0,11,3,0,0,12,10,0,47.2000007629395,0,0,1,1,1,1,1,1,1,1,1,0,1
2001,23,1834,0,11,1,1,0,12,12,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,30,1836,0,20,2,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,23,1837,0,11,2,0,0,8,8,0,49.6666679382324,0,0,1,1,0,0,1,1,0,0,0,1,1
2001,25,1838,1,4,6,1,0,16,11,0,66,0,1,0,0,0,0,0,0,0,0,0,0,1
2001,25,1839,1,4,6,0,0,16,11,1,77.4000015258789,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,24,1840,1,7,4,1,0,10,10,0,50.3333320617676,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,24,1841,1,7,2,1,0,11,11,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,18,1842,0,8,2,0,0,12,12,1,81.8000030517578,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,24,1843,1,7,2,1,0,12,8,0,73,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,28,1844,0,5,2,1,0,12,12,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,31,1846,0,4,3,0,0,10,11,0,57.375,0,0,1,1,1,1,1,1,1,1,0,1,0
2001,28,1847,0,5,3,1,0,8,10,0,57.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,27,1848,0,10,2,1,0,8,12,1,78.8571395874023,1,0,1,1,1,1,1,1,1,1,1,0,1
2001,31,1849,0,4,2,1,0,8,8,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,32,1850,0,13,3,1,0,10,10,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0
2001,31,1851,0,4,2,1,0,12,10,0,65,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,31,1852,0,4,1,0,0,12,12,0,27,0,0,1,1,1,1,1,1,1,0,0,0,0
2001,17,1853,1,2,2,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,17,1854,1,2,1,1,0,10,17,0,31,0,0,1,1,1,0,1,1,0,0,0,1,0
2001,14,1857,1,3,2,0,0,6,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,10,1858,1,15,1,0,0,12,12,0,74.3333358764648,0,0,1,1,1,1,1,1,1,0,0,1,1
2001,6,1859,0,18,5,0,0,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,10,1860,1,15,2,1,0,10,11,0,69.8571395874023,0,0,1,1,1,0,1,1,1,0,1,1,1
2001,6,1861,0,18,4,1,0,16,13,0,64.5,0,1,1,1,0,0,1,1,0,0,0,1,1
2001,17,1863,1,2,2,1,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,17,1864,1,2,2,1,0,12,12,1,77.8333358764648,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,17,1865,1,2,1,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,17,1866,1,2,3,0,0,8,9,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,8,1867,0,15,4,1,0,12,10,0,68,0,1,1,1,0,0,1,0,0,0,0,0,1
2001,17,1868,1,2,1,1,0,12,12,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,17,1869,1,2,1,1,0,8,8,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,17,1870,1,2,1,1,0,10,10,0,59,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,36,1872,1,8,2,0,0,10,10,0,54.4285697937012,0,0,1,1,1,1,1,1,1,0,0,1,1
2001,22,1874,1,18,6,0,0,12,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,36,1875,1,8,3,1,0,11,12,0,32.5,0,0,1,1,0,0,1,1,0,0,0,1,0
2001,36,1877,1,8,2,1,0,12,12,0,32.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,36,1879,1,8,2,1,0,10,10,1,66.1666641235352,0,0,1,1,1,1,1,1,1,1,0,1,0
2001,23,1880,0,11,2,1,0,14,12,0,66.5,0,0,1,1,0,0,1,1,0,0,0,1,1
2001,36,1881,1,8,3,1,0,8,11,0,62.25,0,0,1,1,1,1,1,1,1,1,0,1,0
2001,37,1882,1,16,2,0,0,10,11,0,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,37,1883,1,16,6,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,17,1885,1,2,3,0,0,12,12,1,65,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,16,1886,0,9,2,0,0,12,10,0,70,0,0,1,0,0,0,1,0,0,0,0,1,1
2001,17,1892,1,2,2,1,0,9,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,10,1894,1,15,3,1,0,14,11,1,66.5999984741211,0,0,1,1,1,1,1,1,1,1,0,1,1
2001,10,1895,1,15,1,1,0,10,11,1,84.1666641235352,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,6,1896,0,18,3,1,0,8,8,0,75,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,8,1897,0,15,3,0,0,12,9,0,85,0,1,0,0,0,0,0,0,0,0,0,0,1
2001,16,1898,0,9,1,0,0,12,12,0,80.1666641235352,0,0,1,1,1,1,1,1,1,1,0,1,1
2001,17,1899,1,2,2,1,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,10,1902,1,15,2,1,0,16,16,1,79,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,17,1903,1,2,1,1,0,10,10,0,81.5,0,0,1,1,1,1,1,1,1,1,0,1,1
2001,17,1904,1,2,1,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,17,1905,1,2,1,1,0,15,10,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,17,1907,1,2,1,1,0,10,10,0,58,0,0,1,1,1,1,1,1,1,0,0,0,1
2001,17,1908,1,2,2,1,0,13,13,1,80.1666641235352,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,17,1909,1,2,2,1,0,11,13,0,69.25,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,17,1910,1,2,1,1,0,12,10,0,71,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,13,1911,1,1,5,1,0,12,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,14,1912,1,3,3,0,0,10,10,0,51.5,0,1,1,1,1,1,1,1,1,1,0,1,0
2001,17,1916,1,2,2,1,0,16,14,0,77,0,0,1,1,1,1,1,1,1,1,0,1,1
2001,17,1917,1,2,1,1,0,12,12,0,34,0,0,1,0,0,0,1,0,0,0,0,1,0
2001,17,1919,1,2,5,1,0,15,14,0,77,0,0,1,1,1,1,1,1,1,1,0,1,1
2001,10,1922,1,15,4,1,0,12,16,1,60.8571434020996,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,10,1923,1,15,2,0,0,12,14,0,56.25,0,0,1,1,0,0,1,0,0,0,0,1,0
2001,6,1924,0,18,3,0,0,8,8,0,63.5,0,1,1,1,1,1,1,1,1,1,0,1,1
2001,14,1925,1,3,3,0,0,12,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,14,1926,1,3,9,1,0,9,7,0,48,0,1,1,1,1,0,1,1,0,0,0,0,0
2001,32,1930,0,13,2,1,0,8,11,0,75.3333358764648,0,0,1,0,0,0,1,0,0,0,0,1,0
2001,9,1935,0,16,8,0,0,2,7,0,54,0,1,1,1,1,0,1,1,1,0,1,1,1
2001,9,1936,0,16,10,1,0,7,7,1,72.5,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,9,1937,0,16,4,0,0,5,7,1,54.5,0,1,1,1,1,0,1,1,1,1,1,1,1
2001,39,1938,1,12,6,0,0,12,10,1,79,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,9,1940,0,16,4,1,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,1941,0,16,5,0,0,9,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,1943,0,16,10,1,0,6,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,39,1944,1,12,6,0,0,10,11,1,84.1333312988281,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,14,1945,1,3,5,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,1946,0,16,9,1,0,10,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,1948,0,16,6,0,0,6,7,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,1949,0,16,3,1,0,9,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,1950,0,16,2,1,0,8,7,1,78,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,9,1951,0,16,9,1,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,1952,0,16,10,0,0,9,7,1,74,0,1,1,1,1,0,1,1,1,1,1,1,1
2001,9,1953,0,16,8,0,0,10,3,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0
