"byr","race","interval","year","vmn1","vsd1","vnu1","vnms1","vfin1","ltax","xltax","ctr1"
1945,2,73,1968,1513.18994140625,2091.90991210938,70,0,0.5,0.0140000004321337,0,5
1945,2,1,1969,2081.21997070312,2711.22998046875,45,1.5,0.421999990940094,0.0670000016689301,0.0439999997615814,6
1945,2,2,1969,2247.07006835938,2561.93994140625,45,0,0.400000005960464,0.0439999997615814,0.0439999997615814,6
1945,2,3,1969,2864.19995117188,3377.28002929688,40,0,0.349999994039536,0.0750000029802322,0.025000000372529,6
1945,2,4,1969,2313.90991210938,2539.05004882812,46,0,0.34799998998642,0.0219999998807907,0,6
1945,2,5,1969,2307.59008789062,2595.92993164062,44,1.5,0.386000007390976,0.0450000017881393,0.0230000000447035,6
1945,2,6,1969,2269.21997070312,2560.580078125,37,0,0.351000010967255,0.0270000007003546,0.0270000007003546,6
1945,2,7,1969,1853.90002441406,2307.48999023438,41,0,0.41499999165535,0.0240000002086163,0.0240000002086163,6
1945,2,8,1969,2733.09008789062,3101.53002929688,34,0,0.470999985933304,0.028999999165535,0.028999999165535,6
1945,2,9,1969,2446.97998046875,2618.40991210938,54,1.5,0.333000004291534,0.0740000009536743,0.0370000004768372,6
1945,2,10,1969,2278.61010742188,2588.11010742188,66,1.5,0.393999993801117,0.0450000017881393,0.0299999993294477,6
1945,2,11,1969,2381.8701171875,2944.94995117188,31,0,0.354999989271164,0.0320000015199184,0.0320000015199184,6
1945,2,12,1969,2956,2929.169921875,29,0,0.344999998807907,0.0689999982714653,0.034000001847744,6
1945,2,13,1969,2272.56005859375,2512.18994140625,52,0,0.345999985933304,0.0189999993890524,0,6
1945,2,14,1969,2500.93994140625,2510.8701171875,54,1.5,0.333000004291534,0.0740000009536743,0.0370000004768372,6
1945,2,15,1969,2790.31005859375,2709.2900390625,36,0,0.333000004291534,0.0280000008642673,0,6
1945,2,16,1969,2700.61010742188,2557.46997070312,49,0,0.305999994277954,0.0410000011324883,0.0199999995529652,6
1945,2,17,1969,2315.64990234375,2627.88989257812,55,1.5,0.344999998807907,0.090999998152256,0.0729999989271164,6
1945,2,18,1969,2464.2900390625,2907.7900390625,59,0,0.407000005245209,0.0850000008940697,0.034000001847744,6
1945,2,19,1969,2475.10009765625,2416.03002929688,49,0,0.28600001335144,0.0610000006854534,0.0610000006854534,6
1945,2,20,1969,2228.97998046875,2660.34008789062,51,0,0.372999995946884,0.0390000008046627,0.0199999995529652,6
1945,2,21,1969,2755.64990234375,2808.84008789062,54,0,0.370000004768372,0.0560000017285347,0.0189999993890524,6
1945,2,22,1969,2196,2474.07006835938,47,0,0.404000014066696,0.0640000030398369,0.0430000014603138,6
1945,2,23,1969,2418.52001953125,2665.81005859375,56,1.5,0.35699999332428,0.0710000023245811,0.0710000023245811,6
1945,2,24,1969,2918.75,3191.57006835938,56,0,0.33899998664856,0.160999998450279,0.10700000077486,6
1945,2,25,1969,2706.96997070312,2807.1298828125,33,1.5,0.333000004291534,0.0610000006854534,0.0299999993294477,6
1945,2,26,1969,2609.1201171875,2606.68994140625,33,0,0.333000004291534,0.0299999993294477,0.0299999993294477,6
1945,2,27,1969,3140.07006835938,2955.51000976562,43,1.5,0.279000014066696,0.0700000002980232,0.0230000000447035,6
1945,2,28,1969,2178.46997070312,2622.830078125,43,0,0.418999999761581,0.0700000002980232,0.0230000000447035,6
1945,2,29,1969,2908.69995117188,2990.580078125,50,0,0.319999992847443,0.100000001490116,0.0799999982118607,6
1945,2,30,1969,2701.13989257812,3214.19995117188,42,1.5,0.428999990224838,0.14300000667572,0.0949999988079071,6
1945,2,31,1969,2915.35009765625,2481.1298828125,37,0,0.243000000715256,0.0270000007003546,0.0270000007003546,6
1945,2,32,1969,2979.06005859375,3100.48999023438,33,0,0.363999992609024,0.090999998152256,0.0299999993294477,6
1945,2,33,1969,2870.19995117188,2820.28002929688,44,0,0.226999998092651,0.090999998152256,0,6
1945,2,34,1969,2896.86010742188,2638.3701171875,49,1.5,0.326999992132187,0.0199999995529652,0.0199999995529652,6
1945,2,35,1969,3166.3701171875,2968.3701171875,41,0,0.293000012636185,0.122000001370907,0.0729999989271164,6
1945,2,36,1969,2452.8798828125,2530.02001953125,49,1.5,0.347000002861023,0.0820000022649765,0.0610000006854534,6
1945,2,37,1969,2281.46997070312,2568.080078125,49,0,0.347000002861023,0.0610000006854534,0.0410000011324883,6
1945,2,38,1969,3061.86010742188,2919.63989257812,43,0,0.32600000500679,0.11599999666214,0.0700000002980232,6
1945,2,39,1969,2794.53002929688,3049.84008789062,32,0,0.375,0.125,0.063000001013279,6
1945,2,40,1969,1922.81005859375,2118.60009765625,62,1.5,0.370999991893768,0.0160000007599592,0,6
1945,2,41,1969,2153.65991210938,2718.69995117188,41,0,0.462999999523163,0.0489999987185001,0.0240000002086163,6
1945,2,42,1969,1797.78002929688,2657.3798828125,36,0,0.527999997138977,0.0560000017285347,0.0280000008642673,6
1945,2,43,1969,2862.57006835938,2651.03002929688,54,1.5,0.333000004291534,0.0370000004768372,0.0189999993890524,6
1945,2,44,1969,2159.669921875,2597.96997070312,52,1.5,0.481000006198883,0.0579999983310699,0.0379999987781048,6
1945,2,45,1969,2464.51000976562,2432.86010742188,39,0,0.256000012159348,0,0,6
1945,2,46,1969,2603.40991210938,3132.71997070312,37,0,0.405000001192093,0.0810000002384186,0.0540000014007092,6
1945,2,47,1969,2326.94995117188,2869.4599609375,42,1.5,0.451999992132187,0.0240000002086163,0,6
1945,2,48,1969,3447.92993164062,2709.11010742188,42,0,0.14300000667572,0.0710000023245811,0.0240000002086163,6
1945,2,49,1969,2477.94995117188,2858.2900390625,42,0,0.405000001192093,0.0710000023245811,0.0480000004172325,6
1945,2,50,1969,1982.16003417969,2599.38989257812,51,0,0.490000009536743,0.0390000008046627,0.0390000008046627,6
1945,2,51,1969,2530.3701171875,2914.6298828125,46,0,0.412999987602234,0.108999997377396,0.0869999974966049,6
1945,2,52,1969,3271.330078125,3335.88989257812,42,1.5,0.381000012159348,0.214000001549721,0.119000002741814,6
1945,2,53,1969,2698.94995117188,3060.63989257812,40,1.5,0.349999994039536,0.100000001490116,0.0500000007450581,6
1945,2,54,1969,2827.42993164062,2739.31005859375,42,1.5,0.28600001335144,0.0480000004172325,0.0480000004172325,6
1945,2,55,1969,2876.77001953125,2681.42993164062,48,0,0.270999997854233,0.0419999994337559,0.0419999994337559,6
1945,2,56,1969,2612.75,2933.13989257812,55,0,0.326999992132187,0.0729999989271164,0.0359999984502792,6
1945,2,57,1969,2034.81994628906,2620.8798828125,34,0,0.381999999284744,0.0590000003576279,0.0590000003576279,6
1945,2,58,1969,2219.07006835938,2623.97998046875,42,0,0.451999992132187,0.0240000002086163,0.0240000002086163,6
1945,2,59,1969,2810.89990234375,2898.30004882812,50,0,0.340000003576279,0.100000001490116,0.100000001490116,6
1945,2,60,1969,1634.13000488281,2595.39990234375,46,0,0.564999997615814,0.0649999976158142,0.0219999998807907,6
1945,2,61,1969,2143.35009765625,2751.7900390625,62,1.5,0.515999972820282,0.0320000015199184,0.0320000015199184,6
1945,2,62,1969,1955.21997070312,2426.97998046875,45,0,0.356000006198883,0.0439999997615814,0.0439999997615814,6
1945,2,63,1969,3496.11010742188,3240.32006835938,46,1.5,0.261000007390976,0.195999994874001,0.129999995231628,6
1945,2,64,1969,2319.51000976562,2624.81005859375,53,0,0.358000010251999,0.0750000029802322,0.0570000000298023,6
1945,2,65,1969,2022.88000488281,2477.88989257812,40,0,0.474999994039536,0.025000000372529,0.025000000372529,6
1945,2,66,1969,3249.28002929688,2753.67993164062,47,1.5,0.233999997377396,0.0850000008940697,0.0640000030398369,6
1945,2,67,1969,3274.02001953125,2626.09008789062,41,1.5,0.171000003814697,0.122000001370907,0.0489999987185001,6
1945,2,68,1969,2534.17993164062,2571.75,39,0,0.358999997377396,0.0509999990463257,0.0260000005364418,6
1945,2,69,1969,2106.3798828125,2333.669921875,63,0,0.428999990224838,0.0160000007599592,0.0160000007599592,6
1945,2,70,1969,3092,3003.2099609375,47,0,0.319000005722046,0.105999998748302,0.0850000008940697,6
1945,2,71,1969,3179.65991210938,3606.9599609375,50,0,0.319999992847443,0.100000001490116,0.0199999995529652,6
1945,2,72,1969,2696.07006835938,2571.3798828125,44,0,0.340999990701675,0.0230000000447035,0,6
1945,2,73,1969,1716.14001464844,2416.56005859375,70,0,0.470999985933304,0.028999999165535,0.0140000004321337,6
1945,2,1,1970,2158.92993164062,2690.8798828125,45,1.5,0.488999992609024,0.0670000016689301,0.0670000016689301,7
1945,2,2,1970,2494.669921875,2613.06005859375,45,0,0.377999991178513,0.0439999997615814,0.0439999997615814,7
1945,2,3,1970,2923.21997070312,3344.07006835938,40,0,0.400000005960464,0.125,0.0500000007450581,7
1945,2,4,1970,3073.02001953125,2946.22998046875,46,0,0.303999990224838,0.129999995231628,0.0869999974966049,7
1945,2,5,1970,2223.42993164062,2525.05004882812,44,1.5,0.386000007390976,0.0230000000447035,0,7
1945,2,6,1970,2443.94995117188,2794.830078125,37,0,0.405000001192093,0.0810000002384186,0.0810000002384186,7
1945,2,7,1970,2341.76000976562,2641.51000976562,41,0,0.41499999165535,0.0729999989271164,0.0729999989271164,7
1945,2,8,1970,2640.64990234375,3165.85009765625,34,0,0.441000014543533,0.146999999880791,0.118000000715256,7
1945,2,9,1970,2864.73999023438,2877.17993164062,54,1.5,0.333000004291534,0.0930000022053719,0.0740000009536743,7
1945,2,10,1970,2737.93994140625,3042.32006835938,66,1.5,0.439000010490417,0.090999998152256,0.0610000006854534,7
1945,2,11,1970,2852.77001953125,3285.80004882812,31,0,0.451999992132187,0.12899999320507,0.0970000028610229,7
1945,2,12,1970,2817.59008789062,2899.68994140625,29,0,0.310000002384186,0.0689999982714653,0.0689999982714653,7
1945,2,13,1970,2687.7900390625,2949.28002929688,52,0,0.345999985933304,0.0769999995827675,0.0379999987781048,7
1945,2,14,1970,2432.4599609375,2670.7099609375,54,1.5,0.333000004291534,0.0930000022053719,0.0740000009536743,7
1945,2,15,1970,3008.81005859375,3247.03002929688,36,0,0.444000005722046,0.111000001430511,0.0560000017285347,7
1945,2,16,1970,3081.23999023438,2971.59008789062,49,0,0.28600001335144,0.101999998092651,0.0610000006854534,7
1945,2,17,1970,2615.64990234375,3003.3701171875,54,3,0.388999998569489,0.111000001430511,0.0740000009536743,7
1945,2,18,1970,2450.25,2883.64990234375,59,0,0.389999985694885,0.101999998092651,0.0509999990463257,7
1945,2,19,1970,2883.38989257812,2812.28002929688,49,0,0.264999985694885,0.0610000006854534,0.0410000011324883,7
1945,2,20,1970,2489.72998046875,2759.01000976562,51,0,0.333000004291534,0.118000000715256,0.0390000008046627,7
1945,2,21,1970,2856.080078125,3125.69995117188,53,1.5,0.41499999165535,0.0939999967813492,0.0189999993890524,7
1945,2,22,1970,2700.18994140625,2949.13989257812,47,0,0.382999986410141,0.0640000030398369,0.0430000014603138,7
1945,2,23,1970,2373.80004882812,2681.5400390625,56,1.5,0.33899998664856,0.0890000015497208,0.0710000023245811,7
1945,2,24,1970,2996,3309.43994140625,56,0,0.321000009775162,0.14300000667572,0.0540000014007092,7
1945,2,25,1970,2671.82006835938,3023.94995117188,33,1.5,0.393999993801117,0.0610000006854534,0.0610000006854534,7
1945,2,26,1970,2616.93994140625,2816.169921875,33,0,0.363999992609024,0.090999998152256,0.090999998152256,7
1945,2,27,1970,3443.07006835938,3104.27001953125,42,1.5,0.189999997615814,0.119000002741814,0.0480000004172325,7
1945,2,28,1970,2728.97998046875,2893.68994140625,43,0,0.349000006914139,0.11599999666214,0.0700000002980232,7
1945,2,29,1970,2937.59008789062,2973.89990234375,49,1.5,0.264999985694885,0.122000001370907,0.122000001370907,7
1945,2,30,1970,2656.42993164062,3133.63989257812,42,1.5,0.381000012159348,0.119000002741814,0.0949999988079071,7
1945,2,31,1970,3006.76000976562,3068.07006835938,37,0,0.324000000953674,0.108000002801418,0.0810000002384186,7
1945,2,32,1970,2822.330078125,3020.01000976562,33,0,0.333000004291534,0.120999999344349,0.120999999344349,7
1945,2,33,1970,3104.39990234375,3027.8701171875,43,1.5,0.256000012159348,0.11599999666214,0.0230000000447035,7
1945,2,34,1970,2976.919921875,2948.580078125,49,1.5,0.367000013589859,0.122000001370907,0.101999998092651,7
1945,2,35,1970,3767.3701171875,3219.30004882812,41,0,0.340999990701675,0.122000001370907,0.0729999989271164,7
1945,2,36,1970,2404.68994140625,2606.669921875,49,1.5,0.326999992132187,0.0820000022649765,0.0410000011324883,7
1945,2,37,1970,2569.7099609375,2549.13989257812,49,0,0.347000002861023,0.0199999995529652,0.0199999995529652,7
1945,2,38,1970,3048.94995117188,3130.90991210938,43,0,0.349000006914139,0.163000002503395,0.163000002503395,7
1945,2,39,1970,2634.6298828125,3093.5,32,0,0.40599998831749,0.125,0.063000001013279,7
1945,2,40,1970,2490.580078125,2782.06005859375,62,1.5,0.418999999761581,0.0160000007599592,0,7
1945,2,41,1970,2803.85009765625,3101.10009765625,41,0,0.439000010490417,0.145999997854233,0.0729999989271164,7
1945,2,42,1970,2082.71997070312,3001.39990234375,36,0,0.472000002861023,0.0829999968409538,0,7
1945,2,43,1970,2779.21997070312,2663.27001953125,54,1.5,0.370000004768372,0.0370000004768372,0.0189999993890524,7
1945,2,44,1970,2609.669921875,3016.36010742188,52,1.5,0.462000012397766,0.0769999995827675,0.0579999983310699,7
1945,2,45,1970,3243.10009765625,2947.69995117188,39,0,0.282000005245209,0.0509999990463257,0.0260000005364418,7
1945,2,46,1970,3022.76000976562,3135.01000976562,37,0,0.377999991178513,0.188999995589256,0.0810000002384186,7
1945,2,47,1970,2870.7099609375,3274.10009765625,42,1.5,0.451999992132187,0.0710000023245811,0.0480000004172325,7
1945,2,48,1970,3738.18994140625,3041.40991210938,42,0,0.238000005483627,0.166999995708466,0.14300000667572,7
1945,2,49,1970,2994.169921875,3260.02001953125,42,0,0.451999992132187,0.14300000667572,0.119000002741814,7
1945,2,50,1970,2166.53002929688,2996.07006835938,51,0,0.549000024795532,0.0590000003576279,0.0590000003576279,7
1945,2,51,1970,2669.69995117188,3211.42993164062,46,0,0.391000002622604,0.17399999499321,0.151999995112419,7
1945,2,52,1970,3647.830078125,3453.7900390625,42,1.5,0.381000012159348,0.214000001549721,0.166999995708466,7
1945,2,53,1970,3200.80004882812,3769.36010742188,40,1.5,0.375,0.174999997019768,0.0750000029802322,7
1945,2,54,1970,2920.63989257812,2820.1298828125,42,1.5,0.310000002384186,0.0949999988079071,0.0949999988079071,7
1945,2,55,1970,2830.77001953125,3154.98999023438,48,0,0.354000002145767,0.145999997854233,0.125,7
1945,2,56,1970,2531.21997070312,2907.93994140625,55,0,0.381999999284744,0.090999998152256,0.0179999992251396,7
1945,2,57,1970,2389,2872.67993164062,34,0,0.381999999284744,0.0879999995231628,0.0879999995231628,7
1945,2,58,1970,2409.169921875,2964.96997070312,41,1.5,0.488000005483627,0.0729999989271164,0.0489999987185001,7
1945,2,59,1970,2952.84008789062,3053.69995117188,49,1.5,0.367000013589859,0.101999998092651,0.101999998092651,7
1945,2,60,1970,1674.02001953125,2721.25,46,0,0.542999982833862,0.0430000014603138,0,7
1945,2,61,1970,2435.02001953125,3047.23999023438,62,1.5,0.467999994754791,0.0649999976158142,0.0320000015199184,7
1945,2,62,1970,2087.15991210938,2504.46997070312,45,0,0.400000005960464,0.0219999998807907,0.0219999998807907,7
1945,2,63,1970,3597.92993164062,3355.88989257812,46,1.5,0.34799998998642,0.216999992728233,0.129999995231628,7
1945,2,64,1970,2736.25,2911.30004882812,53,0,0.301999986171722,0.0750000029802322,0.0750000029802322,7
1945,2,65,1970,2235.07006835938,2693.48999023438,40,0,0.474999994039536,0.025000000372529,0.025000000372529,7
1945,2,66,1970,2840.39990234375,2867.43994140625,47,1.5,0.298000007867813,0.128000006079674,0.0850000008940697,7
1945,2,67,1970,3168.44995117188,2982.330078125,40,1.5,0.200000002980232,0.125,0.0750000029802322,7
1945,2,68,1970,3070.68994140625,2753.2099609375,39,0,0.30799999833107,0.0769999995827675,0.0260000005364418,7
1945,2,69,1970,2346.69995117188,2612.53002929688,63,0,0.412999987602234,0.0320000015199184,0.0320000015199184,7
1945,2,70,1970,3136.77001953125,3188.88989257812,47,0,0.319000005722046,0.149000003933907,0.128000006079674,7
1945,2,71,1970,3407.9599609375,3417.7900390625,50,0,0.280000001192093,0.119999997317791,0.0799999982118607,7
1945,2,72,1970,2904.05004882812,2873.01000976562,44,0,0.363999992609024,0.068000003695488,0.0450000017881393,7
1945,2,73,1970,1908.43005371094,2673.830078125,70,0,0.486000001430511,0.0570000000298023,0.028999999165535,7
1945,2,1,1971,2298.60009765625,3142.330078125,45,1.5,0.510999977588654,0.111000001430511,0.0670000016689301,8
1945,2,2,1971,2854.15991210938,3101.47998046875,45,0,0.356000006198883,0.111000001430511,0.0219999998807907,8
1945,2,3,1971,3091.30004882812,3573.25,40,0,0.375,0.200000002980232,0.100000001490116,8
1945,2,4,1971,3515.30004882812,3367.72998046875,46,0,0.370000004768372,0.17399999499321,0.129999995231628,8
1945,2,5,1971,3078.52001953125,3107.42993164062,44,1.5,0.363999992609024,0.090999998152256,0.0230000000447035,8
1945,2,6,1971,3111.76000976562,3051.18994140625,37,0,0.432000011205673,0.0540000014007092,0.0540000014007092,8
1945,2,7,1971,2339.94995117188,2979.88989257812,41,0,0.439000010490417,0.122000001370907,0.122000001370907,8
1945,2,8,1971,3728.40991210938,3586.69995117188,34,0,0.352999985218048,0.175999999046326,0.118000000715256,8
1945,2,9,1971,3183.42993164062,3059.06005859375,54,1.5,0.351999998092651,0.111000001430511,0.111000001430511,8
1945,2,10,1971,2872.17993164062,3260.48999023438,66,1.5,0.42399999499321,0.151999995112419,0.105999998748302,8
1945,2,11,1971,2728.580078125,3144,31,0,0.418999999761581,0.0970000028610229,0.0320000015199184,8
1945,2,12,1971,2680.44995117188,3323.7099609375,29,0,0.310000002384186,0.137999996542931,0.103000000119209,8
1945,2,13,1971,2649.89990234375,3148.669921875,52,0,0.404000014066696,0.096000000834465,0.0579999983310699,8
1945,2,14,1971,2445.38989257812,2790.51000976562,54,1.5,0.351999998092651,0.0740000009536743,0.0560000017285347,8
1945,2,15,1971,3056.46997070312,3355.5,36,0,0.472000002861023,0.0829999968409538,0.0829999968409538,8
1945,2,16,1971,3764.97998046875,3493.3701171875,49,0,0.326999992132187,0.224000006914139,0.122000001370907,8
1945,2,17,1971,2765.80004882812,3110.60009765625,54,3,0.425999999046326,0.148000001907349,0.0740000009536743,8
1945,2,18,1971,2460.68994140625,2852.05004882812,59,0,0.441000014543533,0.0850000008940697,0.068000003695488,8
1945,2,19,1971,3049.55004882812,3150.55004882812,49,0,0.347000002861023,0.14300000667572,0.122000001370907,8
1945,2,20,1971,2708.10009765625,2987.88989257812,51,0,0.352999985218048,0.136999994516373,0.118000000715256,8
1945,2,21,1971,3312.6201171875,3446.5,53,1.5,0.433999985456467,0.208000004291534,0.150999993085861,8
1945,2,22,1971,2900.46997070312,3073.88989257812,47,0,0.382999986410141,0.128000006079674,0.0850000008940697,8
1945,2,23,1971,2596.8701171875,2829.72998046875,55,1.5,0.363999992609024,0.090999998152256,0.090999998152256,8
1945,2,24,1971,3080.86010742188,3332.0400390625,56,0,0.375,0.179000005125999,0.0710000023245811,8
1945,2,25,1971,3195.61010742188,3143.63989257812,33,1.5,0.393999993801117,0.151999995112419,0.090999998152256,8
1945,2,26,1971,2860.03002929688,2953.2900390625,33,0,0.303000003099442,0.0610000006854534,0.0610000006854534,8
1945,2,27,1971,3059.13989257812,3045.57006835938,42,1.5,0.28600001335144,0.14300000667572,0.0480000004172325,8
1945,2,28,1971,2776.6298828125,3070.080078125,43,0,0.372000008821487,0.0930000022053719,0.0700000002980232,8
1945,2,29,1971,3282.669921875,3123.07006835938,49,1.5,0.305999994277954,0.122000001370907,0.101999998092651,8
1945,2,30,1971,2928.72998046875,3157.6298828125,41,1.5,0.41499999165535,0.145999997854233,0.0979999974370003,8
1945,2,31,1971,3010.64990234375,3518.42993164062,37,0,0.351000010967255,0.162000000476837,0.135000005364418,8
1945,2,32,1971,3509.669921875,3713.57006835938,33,0,0.333000004291534,0.181999996304512,0.0610000006854534,8
1945,2,33,1971,2908.26000976562,2917.72998046875,43,1.5,0.232999995350838,0.0930000022053719,0.0230000000447035,8
1945,2,34,1971,3239.68994140625,3088.71997070312,49,1.5,0.367000013589859,0.122000001370907,0.101999998092651,8
1945,2,35,1971,3758.89990234375,3422.88989257812,41,0,0.31700000166893,0.194999992847443,0.171000003814697,8
1945,2,36,1971,3015.78002929688,3069.43994140625,49,1.5,0.326999992132187,0.14300000667572,0.0820000022649765,8
1945,2,37,1971,2534.51000976562,2980.9599609375,49,0,0.388000011444092,0.0820000022649765,0.0610000006854534,8
1945,2,38,1971,3667.669921875,3809.63989257812,43,0,0.418999999761581,0.232999995350838,0.186000004410744,8
1945,2,39,1971,3005.90991210938,3360.8701171875,32,0,0.375,0.156000003218651,0.125,8
1945,2,40,1971,2992.53002929688,2981.7099609375,62,1.5,0.370999991893768,0.0480000004172325,0.0160000007599592,8
1945,2,41,1971,2553.14990234375,3214.36010742188,41,0,0.462999999523163,0.122000001370907,0.122000001370907,8
1945,2,42,1971,2438.03002929688,3160.46997070312,36,0,0.388999998569489,0.111000001430511,0.0560000017285347,8
1945,2,43,1971,3125.19995117188,3035.14990234375,54,1.5,0.333000004291534,0.148000001907349,0.129999995231628,8
1945,2,44,1971,2915.76000976562,3429.19995117188,51,1.5,0.45100000500679,0.195999994874001,0.0979999974370003,8
1945,2,45,1971,3404.17993164062,3039.84008789062,39,0,0.333000004291534,0.153999999165535,0.128000006079674,8
1945,2,46,1971,3189.94995117188,3028.6298828125,37,0,0.377999991178513,0.108000002801418,0.0810000002384186,8
1945,2,47,1971,2946.97998046875,3662.1298828125,42,1.5,0.451999992132187,0.14300000667572,0.0480000004172325,8
1945,2,48,1971,3861.2900390625,3177.89990234375,42,0,0.119000002741814,0.14300000667572,0.119000002741814,8
1945,2,49,1971,3300.68994140625,3279.17993164062,42,0,0.428999990224838,0.214000001549721,0.166999995708466,8
1945,2,50,1971,2296.93994140625,2902.44995117188,51,0,0.470999985933304,0.0590000003576279,0.0590000003576279,8
1945,2,51,1971,3031.30004882812,3060.1201171875,46,0,0.370000004768372,0.129999995231628,0.108999997377396,8
1945,2,52,1971,3707.18994140625,3490.23999023438,42,1.5,0.333000004291534,0.238000005483627,0.14300000667572,8
1945,2,53,1971,2762,3244.78002929688,40,1.5,0.474999994039536,0.200000002980232,0.174999997019768,8
1945,2,54,1971,2497.32006835938,2811.4599609375,41,3,0.41499999165535,0.0729999989271164,0.0489999987185001,8
1945,2,55,1971,3022.35009765625,3252.69995117188,48,0,0.333000004291534,0.187999993562698,0.104000002145767,8
1945,2,56,1971,2432,2926.89990234375,55,0,0.381999999284744,0.090999998152256,0.0179999992251396,8
1945,2,57,1971,2763.93994140625,3397.2099609375,34,0,0.412000000476837,0.0590000003576279,0.028999999165535,8
1945,2,58,1971,2274.94995117188,3115.65991210938,41,1.5,0.560999989509583,0.122000001370907,0.0489999987185001,8
1945,2,59,1971,2931.330078125,3275.77001953125,49,1.5,0.407999992370605,0.163000002503395,0.122000001370907,8
1945,2,60,1971,1804.86999511719,2910.67993164062,46,0,0.522000014781952,0.0430000014603138,0,8
1945,2,61,1971,2406.92993164062,3017.55004882812,61,1.5,0.508000016212463,0.0820000022649765,0.0820000022649765,8
1945,2,62,1971,2107.1298828125,2749.43994140625,45,0,0.444000005722046,0.0890000015497208,0.0890000015497208,8
1945,2,63,1971,3551.19995117188,3427.35009765625,46,1.5,0.303999990224838,0.261000007390976,0.216999992728233,8
1945,2,64,1971,2638.09008789062,2918.580078125,53,0,0.358000010251999,0.0939999967813492,0.0939999967813492,8
1945,2,65,1971,2385.8701171875,3039.68994140625,39,1.5,0.486999988555908,0.0260000005364418,0.0260000005364418,8
1945,2,66,1971,2721.63989257812,3076.77001953125,47,1.5,0.319000005722046,0.170000001788139,0.105999998748302,8
1945,2,67,1971,2955.57006835938,2978.5,40,1.5,0.224999994039536,0.100000001490116,0.0750000029802322,8
1945,2,68,1971,3324.73999023438,3082.23999023438,39,0,0.333000004291534,0.153999999165535,0.0769999995827675,8
1945,2,69,1971,2569.2099609375,3049.30004882812,62,1.5,0.451999992132187,0.12899999320507,0.0810000002384186,8
1945,2,70,1971,3478.14990234375,3316.5,47,0,0.298000007867813,0.212999999523163,0.149000003933907,8
1945,2,71,1971,3481.60009765625,3289.64990234375,50,0,0.280000001192093,0.259999990463257,0.200000002980232,8
1945,2,72,1971,3035,3414.21997070312,44,0,0.409000009298325,0.090999998152256,0.0450000017881393,8
1945,2,73,1971,2286.169921875,3026.35009765625,70,0,0.486000001430511,0.0570000000298023,0.0430000014603138,8
1945,2,1,1972,2858.11010742188,3745.3701171875,45,1.5,0.488999992609024,0.0890000015497208,0.0439999997615814,9
1945,2,2,1972,3572.3798828125,3569.68994140625,45,0,0.333000004291534,0.156000003218651,0.0890000015497208,9
1945,2,3,1972,3635,4026.51000976562,40,0,0.425000011920929,0.224999994039536,0.150000005960464,9
1945,2,4,1972,3502.92993164062,3762.85009765625,46,0,0.370000004768372,0.129999995231628,0.0869999974966049,9
1945,2,5,1972,3370.63989257812,3518.42993164062,44,1.5,0.386000007390976,0.0450000017881393,0.0450000017881393,9
1945,2,6,1972,3238.69995117188,3506.36010742188,37,0,0.432000011205673,0.108000002801418,0.0810000002384186,9
1945,2,7,1972,2821.3701171875,3270.85009765625,41,0,0.389999985694885,0.122000001370907,0.0979999974370003,9
1945,2,8,1972,3935.43994140625,3813.60009765625,34,0,0.264999985694885,0.206000000238419,0.146999999880791,9
1945,2,9,1972,3136.11010742188,3386.88989257812,54,1.5,0.333000004291534,0.0930000022053719,0.0740000009536743,9
1945,2,10,1972,3344.080078125,3870.73999023438,66,1.5,0.439000010490417,0.166999995708466,0.136000007390976,9
1945,2,11,1972,3612.18994140625,4261.240234375,31,0,0.354999989271164,0.160999998450279,0.0649999976158142,9
1945,2,12,1972,3511.52001953125,4336.39013671875,29,0,0.379000008106232,0.137999996542931,0.103000000119209,9
1945,2,13,1972,3034.64990234375,3284.31005859375,52,0,0.384999990463257,0.0769999995827675,0.0769999995827675,9
1945,2,14,1972,3179.28002929688,3272.85009765625,53,1.5,0.321000009775162,0.0750000029802322,0.0570000000298023,9
1945,2,15,1972,3581.71997070312,3713.06005859375,36,0,0.416999995708466,0.111000001430511,0.0829999968409538,9
1945,2,16,1972,4213.60986328125,3736.6201171875,49,0,0.224000006914139,0.224000006914139,0.14300000667572,9
1945,2,17,1972,2665.80004882812,3477.9599609375,54,3,0.407000005245209,0.129999995231628,0.0930000022053719,9
1945,2,18,1972,3016.169921875,3496.89990234375,59,0,0.42399999499321,0.119000002741814,0.101999998092651,9
1945,2,19,1972,3808.3798828125,3841.44995117188,48,1.5,0.354000002145767,0.166999995708466,0.104000002145767,9
1945,2,20,1972,3280.06005859375,3566.1201171875,51,0,0.333000004291534,0.0979999974370003,0.0780000016093254,9
1945,2,21,1972,3657.51000976562,3766.7900390625,53,1.5,0.358000010251999,0.150999993085861,0.0379999987781048,9
1945,2,22,1972,3324.02001953125,3590.669921875,47,0,0.361999988555908,0.190999999642372,0.149000003933907,9
1945,2,23,1972,3131.6201171875,3479.32006835938,55,1.5,0.400000005960464,0.127000004053116,0.090999998152256,9
1945,2,24,1972,3614.7900390625,3446.47998046875,56,0,0.33899998664856,0.179000005125999,0.10700000077486,9
1945,2,25,1972,4032.93994140625,4103.60986328125,33,1.5,0.333000004291534,0.273000001907349,0.211999997496605,9
