"GPA_year1","GPA_year2","age","chooseUTM","compsurv","control","credits_earned1","credits_earned2","dad1","dad2","dad_edn","english","female","finish4","goodstanding_year1","goodstanding_year2","gpa0","graddeg","grade_20059_fall","hcom","hsgroup","lastmin","lm_never","lm_rarely","mathsci","mom1","mom2","mom_edn","mtongue","noshow","numcourses_nov1","prob_year1","prob_year2","sex","sfp","sfp_p","sfpany","sfpany_p","sfsp","sfsp_p","signup","ssp","ssp_p","totcredits_year1","used_adv","used_fsg","used_ssp","work1"
0.810000002384186,1.5900000333786,19,0,1,1,2.5,4,0,0,1,1,1,1,0,0,83.5,1,67.5,1,3,3,0,0,0,1,0,2,"English",0,6,1,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.990000009536743,,18,0,1,1,3,0,1,0,4,1,0,1,0,0,74.3000030517578,1,65,1,1,3,0,0,3.5,1,0,2,"English",0,4,1,1,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.32000005245209,1.49000000953674,18,1,1,0,2.5,3,0,0,1,1,0,1,0,0,76.8000030517578,0,62,1,2,3,0,0,0,0,0,1,"English",0,6,1,0,"M",1,0,1,0,0,0,0,0,0,4.5,0,0,0,1
1.38999998569489,1.49000000953674,18,1,1,1,2.5,3.5,1,0,4,0,1,1,0,1,78.6999969482422,1,52,1,2,4,0,1,0,1,1,7,"Other",0,5,1,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.26999998092651,0,19,1,1,1,3,0,1,0,4,1,1,1,0,0,75,1,62,1,1,4,0,1,0,1,0,4,"English",0,5,1,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
,,19,0,1,1,0.5,0,1,0,2,1,0,1,0,0,81,1,55,1,3,2,0,0,0,1,1,7,"English",0,4,0,1,"M",0,0,0,0,0,0,0,0,0,0.5,0,0,0,1
0.850000023841858,,18,0,1,0,1,0,1,0,2,1,1,1,0,0,72.6999969482422,0,,1,1,2,0,0,0,1,0,2,"English",0,3,0,1,"F",1,0,1,0,0,0,0,0,0,2,0,0,0,1
2.58999991416931,2.30999994277954,18,1,1,1,2.5,3,0,0,9,1,1,1,1,1,85.3000030517578,1,77,1,3,1,0,0,0,1,0,4,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.23000001907349,2.32999992370605,19,0,1,0,3.5,3.5,1,0,5,1,1,1,1,1,72.1999969482422,1,77.5,1,1,3,0,0,1,1,0,4,"English",0,6,0,0,"F",0,0,0,0,0,0,1,1,1,5,0,0,0,1
0.670000016689301,0.519999980926514,19,0,1,1,1,0.5,0,0,1,1,1,0,0,0,74.6999969482422,0,,1,1,2,0,0,0,1,0,2,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
0.670000016689301,0.200000002980232,20,0,1,0,0.5,0.5,1,1,6,0,1,0,0,0,78,1,,1,2,4,0,1,2,1,1,6,"Other",0,6,0,1,"F",0,0,0,0,0,0,0,1,0,3,0,0,0,1
2.53999996185303,,18,0,1,1,3,0,1,0,5,1,1,1,0,0,85,1,69,1,3,5,1,0,1,1,1,6,"English",0,5,0,1,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.82999992370605,,19,0,1,1,2,0,1,0,4,1,1,1,0,0,86.3000030517578,0,72,0,3,2,0,0,1,1,0,2,"English",0,4,0,1,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.46000003814697,1.37999999523163,18,0,1,1,2,4,1,0,2,0,1,1,0,0,73.8000030517578,1,60,1,1,2,0,0,0,1,0,3,"Other",0,6,1,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.970000028610229,1.5900000333786,18,1,1,0,2,3,0,0,9,0,0,1,0,0,78.1999969482422,0,,1,2,3,0,0,3,0,0,9,"Other",0,5,1,0,"M",1,1,1,1,0,0,1,0,0,5,0,0,0,1
3,3.16000008583069,18,1,1,0,2.5,4,1,1,7,1,1,1,1,1,76.1999969482422,1,,1,1,5,1,0,0.5,1,1,7,"English",0,5,0,0,"F",1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
1.89999997615814,0,19,0,1,0,2,0,1,1,6,0,0,1,0,0,79.6999969482422,0,65,1,2,2,0,0,0,1,1,6,"Other",0,4,0,1,"M",0,0,0,0,0,0,1,1,1,3,0,0,0,1
1.5900000333786,2.13000011444092,18,0,1,1,2.5,4,0,0,1,0,1,1,1,1,72.3000030517578,1,60.5,1,1,2,0,0,1,0,0,1,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.589999973773956,,17,1,1,0,1.5,0,1,1,8,0,1,1,0,0,76.3000030517578,1,51.3333320617676,1,2,3,0,0,0,1,1,7,"Other",0,5,1,1,"F",0,0,0,0,0,0,1,1,1,4,1,0,1,1
1.04999995231628,2.36999988555908,18,1,1,1,2.5,3.25,1,0,2,1,1,1,0,1,74.6999969482422,0,63.5,0,1,3,0,0,1,1,0,2,"English",0,5,1,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.990000009536743,2,19,0,1,1,2.5,3.5,0,0,9,0,0,0,0,0,80.5999984741211,1,57,0,2,3,0,0,3,0,0,9,"Other",0,5,1,1,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
0.430000007152557,,18,0,1,1,1,1.5,1,0,4,0,0,1,0,0,73.6999969482422,0,58.5,0,1,4,0,1,0.5,1,0,4,"Other",0,5,0,1,"M",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.29999995231628,3.00999999046326,18,0,1,0,3.5,2.5,1,1,6,0,1,1,1,1,81.5,1,71.3333358764648,1,3,1,0,0,2,1,1,7,"Other",0,6,0,0,"F",0,0,0,0,0,0,1,1,1,4,1,1,1,1
2.16000008583069,1.73000001907349,18,0,1,0,3,2,1,0,4,1,0,1,1,1,76.5,0,72.5,1,2,4,0,1,1,1,0,4,"English",0,5,0,0,"M",0,0,1,1,1,1,1,0,0,5,1,0,1,1
2.07999992370605,1.48000001907349,17,0,1,1,4,2.5,1,1,6,1,0,0,1,1,81.3000030517578,1,61.25,1,3,3,0,0,0,1,0,4,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
3.10999989509583,2.71000003814697,19,0,1,0,2.5,3,1,1,7,0,0,1,1,1,82,0,58,1,3,1,0,0,1.5,1,1,7,"Other",0,5,0,0,"M",0,0,0,0,0,0,0,1,0,4,0,0,0,1
1.29999995231628,2.09999990463257,18,0,1,0,2.5,3,1,1,8,1,1,1,0,1,85,1,63,1,3,1,0,0,0,1,1,8,"English",0,5,0,0,"F",0,0,1,1,1,1,1,0,0,3.5,0,0,0,1
0.899999976158142,0.730000019073486,20,0,1,1,1,2.5,1,0,2,1,1,0,0,0,72.8000030517578,0,,1,1,4,0,1,0,1,1,6,"English",0,4,0,1,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
0.25,0.280000001192093,18,0,1,0,0.5,0.5,1,1,8,0,1,1,0,0,72.5,1,45,0,1,3,0,0,0,1,1,7,"Other",0,4,1,0,"F",0,0,0,0,0,0,0,1,0,4,0,0,0,1
0.409999996423721,0,18,0,1,1,1,0,1,1,7,1,0,1,0,0,74.1999969482422,1,49,1,1,2,0,0,1.5,1,1,6,"English",0,6,1,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.60000002384186,2.36999988555908,18,0,1,1,2.5,2,1,1,7,1,1,1,1,1,83.6999969482422,1,60,0,3,2,0,0,2,1,1,6,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.41999995708466,2.36999988555908,19,0,1,0,2.5,3,1,1,7,1,1,1,0,1,86.3000030517578,0,55.5,1,3,3,0,0,1,1,1,7,"English",0,5,1,0,"F",1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
1.39999997615814,2.03999996185303,18,0,1,1,1.5,2.5,0,0,9,0,0,1,0,1,76.8000030517578,1,73,1,2,2,0,0,0,0,0,9,"Other",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
,2.96000003814697,18,0,1,1,3,3,1,0,2,1,0,0,0,1,86,0,,0,3,4,0,1,0,1,1,6,"English",0,3,,,"M",0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.879999995231628,1.76999998092651,18,0,1,1,1.5,3.5,1,0,2,1,0,1,0,0,77.6999969482422,0,47.3333320617676,1,2,3,0,0,1.5,1,0,4,"English",0,3,0,1,"M",0,0,0,0,0,0,0,0,0,2.5,0,0,0,1
1.5,2.17000007629395,18,0,1,0,3,4.5,1,1,7,1,1,1,1,1,72.6999969482422,1,59,1,1,2,0,0,1,1,1,6,"English",0,5,0,0,"F",0,0,0,0,0,0,0,1,0,4,0,0,0,1
1,,19,0,1,1,1.5,0,1,0,2,1,0,0,0,0,74,0,53,1,1,1,0,0,0,1,0,2,"English",0,4,0,1,"M",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.5900000333786,1.75,19,0,1,1,3,4,1,1,7,0,1,0,1,1,79.1999969482422,0,63.5,1,2,2,0,0,3,1,0,4,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0,,19,1,1,0,0,0,1,1,6,0,1,1,0,0,72.1999969482422,0,,1,1,3,0,0,0,1,0,4,"Other",0,4,1,1,"F",0,0,0,0,0,0,1,1,1,4,0,0,0,1
0,,18,1,1,0,0,0,1,1,7,1,0,0,0,0,74,0,,0,1,4,0,1,0,1,1,8,"English",0,3,0,1,"M",0,0,0,0,0,0,0,1,0,3,0,0,0,1
1.74000000953674,2.73000001907349,18,0,1,0,2.5,2.5,0,0,1,1,1,1,1,1,84,1,67.5,1,3,2,0,0,0,1,0,5,"English",0,6,0,0,"F",0,0,0,0,0,0,1,1,1,4,1,0,1,1
2.07999992370605,1.25999999046326,19,0,1,1,3,3.5,1,1,6,0,0,0,1,1,75.6999969482422,1,65,0,1,1,0,0,3,1,0,2,"Other",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.01999998092651,2.65000009536743,19,0,1,0,2.5,2.5,1,1,8,1,1,0,0,1,76.6999969482422,1,69.5,1,2,3,0,0,0,1,1,8,"English",0,6,0,0,"F",1,1,1,1,0,0,1,0,0,3,0,0,0,1
3.01999998092651,1.71000003814697,20,1,1,0,2,2.5,1,1,6,1,0,0,0,1,76.8000030517578,1,79,1,2,1,0,0,0.5,1,0,5,"English",0,5,0,0,"M",0,0,1,1,1,1,1,0,0,3.5,1,0,1,1
1.79999995231628,0.850000023841858,19,1,1,1,1.25,0.25,0,0,9,1,0,1,0,1,74,0,41,0,1,3,0,0,0,0,0,1,"English",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,3,0,0,0,1
,,18,0,1,1,,,1,1,8,1,0,1,0,0,80.1999969482422,1,,1,2,5,1,0,0,1,1,7,"English",1,1,,,"M",0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.41000008583069,3.13000011444092,18,0,1,0,3.5,2.5,1,1,6,0,1,1,1,1,82.8000030517578,1,66.3333358764648,0,3,4,0,1,0,1,0,4,"Other",0,6,0,0,"F",0,0,0,0,0,0,1,1,1,4,1,1,1,1
0.400000005960464,,19,0,1,1,0.5,0,1,0,4,1,1,1,0,0,80.8000030517578,0,65,1,3,5,1,0,2,1,0,2,"English",0,4,0,1,"F",0,0,0,0,0,0,0,0,0,2.5,0,0,0,1
1.67999994754791,2.00999999046326,19,0,1,1,2.5,2.5,1,1,7,0,1,0,1,1,81.3000030517578,1,57,1,3,3,0,0,2,1,1,7,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.38000011444092,2.35999989509583,18,1,1,1,2.5,4,1,1,6,1,0,0,1,1,75.5,1,68,1,1,1,0,0,0.5,1,1,6,"English",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.730000019073486,0.829999983310699,18,0,1,1,1.5,1.5,1,0,3,1,1,1,0,0,72,1,60,1,1,2,0,0,1.5,1,0,2,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
,0,19,0,1,0,,,0,0,1,1,1,0,0,0,78.6999969482422,0,,1,2,3,0,0,0,1,1,6,"English",0,5,,,"F",0,0,1,1,1,1,1,0,0,4,1,0,1,1
0.629999995231628,,19,0,1,1,1,0,0,0,1,1,1,1,0,0,73,1,53,0,1,2,0,0,1.5,1,0,2,"English",0,6,0,1,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.45000004768372,2.63000011444092,18,0,1,0,2,3.5,1,1,7,0,0,1,0,1,73.6999969482422,0,,1,1,3,0,0,3,1,1,6,"Other",0,5,1,0,"M",0,0,1,1,1,1,1,0,0,4,0,1,1,1
1.03999996185303,1.76999998092651,18,,1,1,2.5,3.5,1,1,6,1,1,1,0,0,81,1,68,1,3,3,0,0,0,1,1,6,"English",0,5,1,1,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.54999995231628,2.52999997138977,18,0,1,0,4,4,1,0,5,1,0,1,1,1,78.5,1,69,1,2,2,0,0,1,1,1,7,"English",0,5,0,0,"M",0,0,0,0,0,0,0,1,0,4,0,0,0,1
2,1.70000004768372,19,0,1,0,3,4,1,1,6,0,1,1,1,1,76.1999969482422,1,62,1,1,3,0,0,4,1,1,6,"Other",0,6,0,0,"F",1,1,1,1,0,0,1,0,0,5,0,0,0,1
2.23000001907349,2.15000009536743,18,0,1,1,2.5,1.5,0,0,9,0,0,1,0,1,68,1,64.5,1,1,4,0,1,1,0,0,9,"Other",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.91999995708466,1.53999996185303,18,1,1,1,3,3,1,1,6,1,0,1,1,1,85.8000030517578,0,75,1,3,3,0,0,1,1,1,6,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.90000009536743,3.52999997138977,18,0,1,1,2.5,3,1,0,4,0,1,0,1,1,77,1,68,1,2,2,0,0,2.5,1,0,4,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.12999999523163,,19,0,1,0,2.5,1.5,1,0,3,1,1,1,0,0,74.8000030517578,1,64,1,1,2,0,0,1,1,0,4,"English",0,4,1,0,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,1
2.1800000667572,2.14000010490417,18,0,1,0,2,3,1,0,2,1,0,1,1,1,84.1999969482422,1,,1,3,3,0,0,0,1,1,6,"English",0,6,0,0,"M",1,1,1,1,0,0,1,0,0,4,0,0,0,1
3.50999999046326,3.07999992370605,18,0,1,1,2.5,3.5,1,0,5,1,1,1,1,1,82.3000030517578,0,80,1,3,2,0,0,1,1,1,6,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0,0.340000003576279,18,0,1,1,0,0.75,1,1,6,1,1,1,0,0,76.6999969482422,1,39,1,2,3,0,0,0.5,1,1,6,"English",0,5,0,1,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.63999998569489,2.46000003814697,18,0,1,1,2,2.5,1,1,6,0,0,1,0,1,80.5,0,71,1,2,2,0,0,1,1,0,5,"Other",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.5,0,18,0,1,1,3,0,1,0,2,1,0,1,1,1,81.6999969482422,0,67,1,3,4,0,1,1,1,0,4,"English",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.77999997138977,0.600000023841858,18,0,1,1,3,0.5,1,1,7,1,1,1,0,1,81.6999969482422,0,74,1,3,3,0,0,0,1,0,4,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.30999994277954,1.50999999046326,18,1,1,1,2.5,3.5,1,0,2,1,0,1,0,0,82.3000030517578,0,64.5,1,3,4,0,1,3,1,1,6,"English",0,6,1,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.66000008583069,2.36999988555908,18,0,1,1,3.5,3.5,1,0,4,1,0,1,1,1,80.6999969482422,1,65,1,2,4,0,1,1,1,0,2,"English",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.930000007152557,1.12999999523163,19,0,1,1,1.5,3,1,0,4,0,1,1,0,0,76.6999969482422,1,,1,2,1,0,0,0,0,0,1,"Other",0,6,1,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.39000010490417,1.42999994754791,20,0,1,0,2.5,2.5,1,0,4,1,0,0,1,1,75.1999969482422,1,70,1,1,3,0,0,0,1,0,2,"English",0,4,0,0,"M",0,0,1,1,1,1,1,0,0,4,1,1,1,1
3.21000003814697,3.14000010490417,18,0,1,0,3.5,5,1,1,6,0,1,1,1,1,86,0,72,1,3,3,0,0,3,1,0,3,"Other",0,6,0,0,"F",0,0,0,0,0,0,0,1,0,5,0,0,0,1
2.09999990463257,,18,1,1,1,3,0,0,0,9,0,1,0,1,0,77.5,1,67.5,1,2,4,0,1,1,0,0,9,"Other",0,5,0,1,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.79999995231628,1.44000005722046,18,0,1,1,2.5,3,1,0,3,1,0,0,1,1,77.5,1,,1,2,3,0,0,0,1,0,2,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.74000000953674,3.32999992370605,18,0,1,1,3,4,1,1,6,1,0,1,1,1,81.8000030517578,0,71,0,3,3,0,0,1.5,1,1,6,"English",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.92999994754791,2.34999990463257,18,1,1,0,2.5,2,1,0,2,1,1,1,0,1,74.8000030517578,1,67,1,1,4,0,1,0,1,0,4,"English",0,2,0,0,"F",0,0,1,1,1,1,1,0,0,3,0,0,0,1
2.67000007629395,2.11999988555908,20,0,1,1,3,4,1,1,6,0,0,1,0,1,82.1999969482422,1,59.5,1,3,3,0,0,3.5,1,1,7,"Other",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
3.09999990463257,2.77999997138977,18,1,1,0,3,3,0,0,9,1,0,1,1,1,79.1999969482422,0,83,1,2,2,0,0,1,0,0,9,"English",0,4,0,0,"M",0,0,1,1,1,1,1,0,0,4,0,0,0,1
0,1.89999997615814,19,1,1,1,0,3.5,1,0,2,0,1,1,0,0,73.5,0,20.6666660308838,1,1,4,0,1,0,0,0,9,"Other",0,5,1,1,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.70000004768372,1.48000001907349,19,0,1,1,3.5,3,1,1,7,1,1,1,1,1,79.5,1,68,1,2,2,0,0,0,1,1,7,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.53999996185303,0.490000009536743,19,0,1,1,4,1.5,1,1,6,1,0,1,1,0,77,0,61.3333320617676,1,2,2,0,0,1,1,1,6,"English",0,5,0,1,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.24000000953674,1.64999997615814,18,0,1,1,3,1.5,1,0,2,0,1,1,1,1,81.5,0,67,1,3,2,0,0,0,1,0,2,"Other",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
3.03999996185303,2.20000004768372,18,0,1,1,2,4,1,0,2,0,1,1,0,1,79.5,0,,1,2,3,0,0,3.5,1,0,2,"Other",0,3,0,0,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.16000008583069,2.3199999332428,18,0,1,1,2.5,3,1,1,6,1,0,1,0,1,86.1999969482422,1,66.5,1,3,4,0,1,0.5,1,0,4,"English",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.51999998092651,2.36999988555908,18,0,1,0,3,2,1,1,6,1,1,1,1,1,74.8000030517578,1,61.5,1,1,3,0,0,1,0,0,9,"English",0,5,0,0,"F",0,0,1,1,1,1,1,0,0,4.5,1,0,1,1
2.04999995231628,1.67999994754791,17,1,1,0,3.5,3.5,1,0,4,0,1,1,1,1,80.3000030517578,0,64,1,2,5,1,0,0,1,0,4,"Other",0,6,0,0,"F",1,1,1,1,0,0,1,0,0,5,0,0,0,1
3.63000011444092,3.33999991416931,18,0,1,0,3,4.5,1,1,7,0,0,1,1,1,87.3000030517578,1,78,0,3,4,0,1,4,1,1,8,"Other",0,4,0,0,"M",1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
1.08000004291534,2.32999992370605,18,0,1,1,1,3.5,1,1,6,1,1,1,0,1,82.3000030517578,0,63,1,3,4,0,1,1,1,0,2,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.70000004768372,3.02999997138977,18,0,1,0,3,2.5,1,0,4,1,1,0,1,1,76.3000030517578,1,73.5,1,2,3,0,0,1,1,0,4,"English",0,5,0,0,"F",0,0,0,0,0,0,1,1,1,4,0,0,0,1
0.959999978542328,0.970000028610229,19,0,1,1,1.5,2,1,0,2,1,1,1,0,0,80,0,58,0,2,4,0,1,2,1,0,2,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.00999999046326,1.79999995231628,18,1,1,1,2.5,4,1,1,6,0,0,1,0,0,80.8000030517578,1,60,1,3,2,0,0,4,1,0,2,"Other",0,5,1,1,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.96000003814697,2.13000011444092,18,0,1,0,3.5,3,1,0,4,1,1,1,1,1,72.8000030517578,1,69.6666641235352,1,1,2,0,0,2,1,0,4,"English",0,6,0,0,"F",1,0,1,0,0,0,0,0,0,5,0,0,0,1
2.04999995231628,1.87999999523163,18,1,1,0,2.5,3.5,1,0,5,1,0,1,1,1,78.6999969482422,1,69,1,2,1,0,0,1,1,0,2,"English",0,5,0,0,"M",0,0,0,0,0,0,0,1,0,4,0,0,0,1
0.930000007152557,0.430000007152557,19,0,1,0,2,1,1,1,7,1,0,1,0,0,76.5,1,72,1,2,4,0,1,1,1,1,6,"English",0,6,0,0,"M",0,0,0,0,0,0,0,1,0,4,0,0,0,1
0.819999992847443,0,19,0,1,0,1.5,0,1,0,4,1,0,0,0,0,75.8000030517578,1,49.5,1,1,2,0,0,1.5,1,1,6,"English",0,4,0,1,"M",1,1,1,1,0,0,1,0,0,3,0,0,0,1
2.27999997138977,1.05999994277954,18,0,1,1,2.5,2.5,1,1,6,0,0,1,0,1,79.6999969482422,1,71,1,2,2,0,0,1,1,1,7,"Other",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.1800000667572,2.02999997138977,19,1,1,0,2,3,1,0,2,1,1,1,0,1,77.3000030517578,0,70,0,2,3,0,0,1,0,0,1,"English",0,4,0,0,"F",0,0,0,0,0,0,0,1,0,3.5,0,0,0,1
1.79999995231628,2.47000002861023,18,0,1,0,3,5,1,1,7,1,0,1,1,1,75,1,63.5,1,1,2,0,0,0,1,0,4,"English",0,5,0,0,"M",0,0,0,0,0,0,1,1,1,5,1,0,1,1
2.76999998092651,2.38000011444092,18,0,1,0,2.5,3.5,1,1,7,0,1,1,1,1,82.3000030517578,0,50,1,3,4,0,1,4.5,1,1,6,"Other",0,5,0,0,"F",1,1,1,1,0,0,1,0,0,5,0,0,0,1
,,18,0,1,1,,,0,0,1,1,1,1,0,0,73,1,,1,1,4,0,1,0,1,0,2,"English",1,0,,,"F",0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.35000002384186,2.11999988555908,18,0,1,0,2,3.5,0,0,9,1,1,1,0,1,81.3000030517578,1,70,1,3,2,0,0,1,0,0,9,"English",0,4,0,0,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,1
,,18,0,1,1,,,1,0,2,1,1,1,0,0,82.8000030517578,0,,1,3,3,0,0,0,1,0,2,"English",1,0,,,"F",0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.03999996185303,1.60000002384186,18,0,1,1,2.5,2.5,1,0,2,0,1,1,0,1,75.3000030517578,1,74,1,1,2,0,0,1,1,0,2,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.80999994277954,,19,1,1,1,2.5,0,1,1,6,0,0,1,0,0,78.8000030517578,0,66.5,1,2,2,0,0,1,0,0,9,"Other",0,4,0,1,"M",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.74000000953674,2.50999999046326,18,1,1,0,3.5,3,1,0,3,1,1,0,1,1,83.3000030517578,1,76.5,1,3,3,0,0,1,1,0,2,"English",0,4,0,0,"F",0,0,0,0,0,0,0,1,0,4.5,0,0,0,1
0,1.23000001907349,18,0,1,1,0,1.5,1,0,4,1,1,0,0,0,74.8000030517578,0,33.5,1,1,4,0,1,1.5,1,0,4,"English",0,6,0,1,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.29999995231628,0.300000011920929,19,0,1,1,2,1.5,1,1,6,1,0,0,0,0,77.5,0,,1,2,1,0,0,0,1,1,6,"English",0,4,0,1,"M",0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.62000000476837,1.71000003814697,18,0,1,0,3.5,2,1,0,4,1,1,1,1,1,76.5,0,65.5,1,2,2,0,0,0,1,0,4,"English",0,6,0,0,"F",0,0,0,0,0,0,1,1,1,5,0,0,0,1
1.76999998092651,2.0699999332428,18,1,1,0,2.5,2.5,1,1,7,0,0,1,0,1,72.1999969482422,0,62,1,1,4,0,1,0,0,0,9,"Other",0,6,0,0,"M",0,0,0,0,0,0,0,1,0,3.5,0,0,0,1
1.87000000476837,1.30999994277954,19,0,1,1,3,2.5,1,0,2,1,0,0,1,1,74.1999969482422,0,57,1,1,3,0,0,0,1,0,2,"English",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.230000004172325,0,18,0,1,0,0.5,0,1,0,2,1,0,0,0,0,80.3000030517578,0,,1,2,4,0,1,0,1,0,2,"English",0,6,0,1,"M",0,0,1,0,1,0,0,0,0,3,0,0,0,1
1.00999999046326,1.5,18,0,1,1,2.5,3,1,1,6,1,1,1,0,0,75.5,0,61.3333320617676,1,1,3,0,0,2,1,1,7,"English",0,5,1,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.88999998569489,2.50999999046326,18,0,1,0,1.5,3.5,1,0,4,0,1,0,0,1,82.5999984741211,1,49,0,3,3,0,0,2.5,1,0,4,"Other",0,6,0,0,"F",1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
1.54999995231628,2.60999989509583,18,1,1,1,3,3.5,1,1,8,1,0,1,1,1,86.1999969482422,1,70.3333358764648,0,3,2,0,0,1.5,1,0,2,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.79999995231628,,18,0,1,0,1.5,0,1,0,5,1,0,1,0,0,80.6999969482422,1,,1,2,3,0,0,0,1,0,4,"English",0,5,0,1,"M",0,0,1,1,1,1,1,0,0,3.5,1,0,1,1
2.28999996185303,2.0699999332428,19,1,1,0,2.5,3.5,1,1,6,1,0,0,1,1,81.3000030517578,1,63,1,3,4,0,1,1,1,0,4,"English",0,4,0,0,"M",0,0,1,1,1,1,1,0,0,4,0,0,0,1
0.159999996423721,0.310000002384186,18,0,1,0,0.5,1.5,1,1,6,1,1,1,0,0,77,1,24,1,2,2,0,0,1,1,1,6,"English",0,5,1,0,"F",0,0,0,0,0,0,1,1,1,5,0,0,0,1
2.00999999046326,1.98000001907349,19,0,1,0,3,1.5,1,1,6,1,0,1,1,1,79.5,1,72,1,2,3,0,0,0,0,0,9,"English",0,4,0,0,"M",0,0,1,0,1,0,0,0,0,4,0,0,0,1
