"date","tothrs","avgwkhrs","avgwkhrs_adj","effhrsvw","effhrstorn","civnipop16","nipop16","nipop16_17","nipop18_21","nipop22_24","nipop25_34","nipop35_44","nipop45_54","nipop55_64","nipop65","gengovhrs","nprofhrs","bushrs","effhrs70","effhrs80","effhrs7080","rgdp","xbus","hrsbusindex","fisherdlp","dlp","ffr"
1976-04-01,165.189,20.0902502753524,20.613117473733,145.313815517956,146.635695230385,155765,158122.049,8544.064,16463.834,11884.075,32503.894,22952.336,23475.334,20206.26,22092.252,27.039,8.668,128.063,153.035393613688,142.818143598065,147.926768605873,4530.3,77.140998840332,77.5719985961914,0.012877,0.462474458750535,5.1966667175293
1976-07-01,165.894,20.0827921027681,20.6048290129991,145.669609756641,147.18048037335,156525,158855.861,8544.924,16515.71,11960.071,32811.396,23069.352,23414.062,20305.35,22234.996,26.856,8.678,128.66,153.68876513234,143.376648018241,148.532706575288,4552,77.1620025634766,77.9329986572266,0.014641,0.590075746568601,5.28333330154419
1976-10-01,167.084,20.133845540369,20.6549906956208,146.45140769602,148.153071026514,157235,159589.674,8545.784,16567.587,12036.067,33118.9,23186.366,23352.792,20404.44,22377.738,27.681,8.706,128.939,154.793583700399,144.358460017893,149.576021859144,4584.6,77.6559982299805,78.1029968261719,0.01464,0.785414152865684,4.87333345413208
1977-01-01,167.938,20.1441286217849,20.6643222233997,146.938491566356,148.825190501767,157913,160323.486,8546.645,16619.464,12112.063,33426.402,23303.38,23291.52,20503.532,22520.48,27.234,8.763,130.231,155.589054111576,145.054025009185,150.321539560379,4640,78.0469970703125,78.8850021362305,0.012439,0.706049175985697,4.65999984741211
1977-04-01,171.236,20.4461396092712,20.9653227191724,149.606348658353,151.705567041527,158657,161057.298,8547.505,16671.34,12188.059,33733.904,23420.396,23230.248,20602.622,22663.224,27.527,8.826,133.154,158.650683050657,147.864137193781,153.257410122219,4731.1,78.2259979248047,80.6559982299805,0.012918,0.62413787604703,5.15666675567627
1977-07-01,172.793,20.5379760519105,21.052961789696,150.751758733164,153.041922144136,159430,161795.023,8543.368,16711.655,12254.182,33973.32,23638.264,23182.616,20686.638,22804.98,27.936,8.903,134.196,160.10110183864,149.174375172798,154.637738505719,4815.8,79.2330017089844,81.2870025634766,0.0065411,0.525325687515988,5.82000017166138
1977-10-01,174.386,20.6332376778047,21.1440032225141,151.929292656887,154.408989861402,160129,162532.753,8539.231,16751.97,12320.306,34212.74,23856.134,23134.984,20770.652,22946.736,28.054,8.992,135.559,161.586651433129,150.519684613735,156.053168023433,4815.3,78.3059997558594,82.1129989624023,0.0060392,0.936004929503156,6.51333332061768
1978-01-01,175.035,20.6164490199092,21.1229725207431,152.286097939008,154.939250715673,160831,163270.488,8535.094,16792.284,12386.43,34452.16,24074.004,23087.354,20854.668,23088.494,28.101,8.972,136.248,162.199321430372,151.054524978722,156.626923204548,4830.8,77.9929962158203,82.5299987792969,0.0076168,0.641939993600062,6.75666666030884
1978-04-01,180.028,21.1091678803168,21.6114281355535,156.32584141189,159.217322513349,161518,164008.214,8530.957,16832.6,12452.553,34691.576,24291.872,23039.722,20938.684,23230.25,29.159,9.03,140.127,166.839782622996,155.342493585314,161.091138104156,5021.2,79.5510025024414,84.879997253418,0.012601,0.789067855693304,7.28333330154419
1978-07-01,180.766,21.1010567998412,21.5981936845281,156.664656202653,159.726947258466,162259,164743.845,8521.856,16858.43,12504.379,34999.128,24476.188,22983.412,21023.502,23376.95,28.664,9.092,141.274,167.539769596189,155.963769287963,161.751769442078,5070.7,79.7160034179688,85.5739974975586,0.012182,0.713758159239376,8.10000038146973
1978-10-01,182.823,21.2463022639105,21.7382934103451,158.145386672415,161.399061239539,163017,165479.474,8512.754,16884.26,12556.204,35306.68,24660.504,22927.102,21108.32,23523.65,29.197,9.104,142.808,169.465411296584,157.728939224807,163.597175260698,5137.4,79.9660034179688,86.5039978027344,0.015542,0.909486989318594,9.58333301544189
1979-01-01,183.289,21.2061870669442,21.6930110473309,158.249000625172,161.663830766488,163726,166215.098,8503.652,16910.092,12608.03,35614.228,24844.818,22870.792,21193.136,23670.35,28.658,9.169,143.802,169.920007225662,158.128008714974,164.024007970321,5147.4,79.4759979248047,87.1050033569336,0.015572,0.758592289211322,10.0733337402344
1979-04-01,183.097,21.0906306006376,21.5722661053861,157.972969002394,161.536906331013,164459,166950.729,8494.551,16935.922,12659.856,35921.78,25029.134,22814.482,21277.954,23817.05,28.022,9.275,144.23,169.768540554453,157.966489058849,163.867514806654,5152.3,79.3219985961914,87.3649978637695,0.018852,1.05919805760811,10.1800003051758
1979-07-01,185.591,21.287411617412,21.7592870742865,160.016840346125,163.780079855704,165198,167660.482,8471.323,16941.968,12703.167,36269.216,25201.586,22767.824,21355.53,23949.868,29.169,9.352,145.425,172.112174639418,160.129808270612,166.120991455018,5189.4,79.302001953125,88.088996887207,0.022795,0.925789581058211,10.9466667175293
1979-10-01,186.112,21.2571827752416,21.7193026208681,160.361548250428,164.282675537622,166051,168370.238,8448.096,16948.012,12746.478,36616.656,25374.036,22721.168,21433.104,24082.688,29.086,9.445,145.921,172.631119479849,160.598557629484,166.61483855467,5204.7,79.1289978027344,88.3889999389648,0.022538,0.859762294328078,13.5766668319702
1980-01-01,185.496,21.0978880820676,21.5502570011275,159.730164976572,163.781457514016,166759,169079.993,8424.868,16954.058,12789.789,36964.092,25546.488,22674.51,21510.68,24215.508,29.15,9.571,145.228,172.099997154368,160.093654754592,166.096825954484,5221.3,79.5820007324219,87.9700012207031,0.018048,0.906354428444331,15.046667098999
1980-04-01,183.232,20.7532692091565,21.1959090837257,157.507002524407,161.832387386183,167407,169789.746,8401.64,16960.104,12833.1,37311.528,25718.94,22627.852,21588.256,24348.326,29.274,9.624,142.775,170.043799381353,158.173234286888,164.108516834124,5115.9,78.6650009155273,86.484001159668,0.01102,0.949738128502162,12.6866664886475
1980-07-01,182.669,20.6194043744136,21.0475404522925,156.761262475718,161.384944790484,168103,170366.967,8344.53,16930.248,12873.149,37670.824,25863.062,22586.574,21628.304,24470.276,29.208,9.713,142.243,169.569920368612,157.727549440502,163.648734904561,5107.4,78.7590026855469,86.161003112793,0.0091868,0.974807844186444,9.83666610717773
1980-10-01,184.628,20.7701616623441,21.1838235301908,158.188391284192,163.166079027674,168695,170944.19,8287.42,16900.392,12913.198,38030.12,26007.184,22545.296,21668.352,24592.228,29.315,9.8,144.045,171.441871913965,159.466343147519,165.454107530746,5202.1,79.5899963378906,87.2519989013672,0.014577,1.18639399576367,15.8533334732056
1981-01-01,185.265,20.7716835533979,21.170900596303,158.489345143377,163.779660308943,169280,171521.4105,8230.3105,16870.534,12953.248,38389.412,26151.306,22504.02,21708.4,24714.18,29.033,9.867,144.825,172.091072799507,160.069962284021,166.080517541768,5307.5,81.1019973754883,87.7249984741211,0.00546,1.10579242141191,16.5699996948242
1981-04-01,184.287,20.5927306820611,20.9775318685673,157.5201127139,163.070070152588,169829,172098.6315,8173.2005,16840.678,12993.297,38748.708,26295.428,22462.742,21748.448,24836.13,28.265,9.935,144.587,171.243754180112,159.283416786622,165.26358548337,5266.1,80.3529968261719,87.5810012817383,-0.0034133,0.808656760769907,17.7800006866455
1981-07-01,183.531,20.4435373527391,20.8130003112841,156.752153421706,162.556352124656,170399,172643.425,8114.973,16785.198,12996.626,38873.088,26701.27,22423.882,21777.66,24970.728,27.477,9.972,144.646,170.605498278732,158.69270759819,164.649102938464,5329.8,81.4130020141602,87.6159973144531,0.0017106,0.766212322499399,17.5766677856445
1981-10-01,184.493,20.4860488688052,20.8401689775096,157.461215539857,163.565334002971,170996,173188.2185,8056.7455,16729.718,12999.955,38997.464,27107.112,22385.024,21806.872,25105.328,28.66,10.164,144.16,171.567240895485,159.591227238193,165.579234066843,5263.4,80.2440032958984,87.322998046875,0.0014918,0.785121317613772,13.5866670608521
