"czone","statefip","city","yr","t2","timepwt48","reg_midatl","reg_encen","reg_wncen","reg_satl","reg_escen","reg_wscen","reg_mount","reg_pacif","l_popcount","l_shind_manuf_cbp","l_sh_popedu_c","l_sh_popfborn","l_sh_empl_f","l_sh_routine33","l_task_outsource","d_sh_empl","d_sh_empl_mfg","d_sh_empl_nmfg","d_sh_unempl","d_sh_nilf","d_avg_lnwkwage","d_avg_lnwkwage_mfg","d_avg_lnwkwage_nmfg","d_tradeusch_pw","d_tradeotch_pw_lag"
8800,13,"undefined",1990,0,0.00145296123810112,0,0,0,1,0,0,0,0,358081.590468347,14.5303754806519,43.1295471191406,3.17306852340698,61.4330291748047,30.444278717041,-0.563003540039062,-1.43682956695557,-2.20563125610352,0.768798589706421,-0.783017635345459,2.21984672546387,12.6925945281982,16.7288780212402,13.8855934143066,0.187334152927265,0.421232143892874
8800,13,"undefined",2000,1,0.00154870457481593,0,0,0,1,0,0,0,0,432997.175634027,11.5345935821533,52.8107986450195,6.96710443496704,60.3528327941895,27.8671531677246,-0.857640027999878,4.89997863769531,-1.79558074474335,6.69556045532227,0.312545478343964,-5.21252822875977,4.97681760787964,6.48198795318604,2.28091645240784,0.945603882355636,0.642086105370124
8900,13,"undefined",1990,0,0.0013917334144935,0,0,0,1,0,0,0,0,342992.039929986,21.0183925628662,38.5441513061523,2.44978785514832,61.8793601989746,30.8440418243408,-0.206485465168953,-2.17655897140503,-2.28500080108643,0.108444690704346,-0.00173896551132202,2.17829656600952,10.862398147583,13.0581855773926,11.5265846252441,1.13204041269054,1.44269307503769
8900,13,"undefined",2000,1,0.00137814343906939,0,0,0,1,0,0,0,0,385310.565729499,15.9178791046143,44.2996559143066,4.19151735305786,60.996955871582,31.291934967041,-0.541616380214691,-2.08812093734741,-3.66445112228394,1.5763213634491,1.71267557144165,0.375453919172287,1.97737550735474,-10.2828569412231,3.55952119827271,1.77173361612398,1.75918191643305
9001,13,"undefined",1990,0,0.000400587246986106,0,0,0,1,0,0,0,0,98724.5314019918,39.0991058349609,30.742374420166,1.35236895084381,58.7959632873535,27.8600807189941,-0.397261261940002,-2.25241184234619,-4.38783740997314,2.13542890548706,-0.120741128921509,2.3731529712677,13.9211654663086,18.071985244751,12.428617477417,1.15885837412675,2.0851077175875
9001,13,"undefined",2000,1,0.000380518671590835,0,0,0,1,0,0,0,0,106387.951683879,27.8687000274658,35.2881736755371,5.1251049041748,57.8589859008789,26.7816600799561,-0.92669278383255,-3.90001726150513,-4.58796119689941,0.687939763069153,-1.05899202823639,4.95900869369507,-6.11448287963867,4.47348165512085,-7.942063331604,4.13063270145354,5.93912828408647
9002,13,"undefined",1990,0,0.000295953272143379,0,0,0,1,0,0,0,0,72937.5385475159,35.3749351501465,28.151834487915,1.61750257015228,62.7835807800293,24.8746852874756,-0.619932353496552,-3.87706160545349,-2.72703623771667,-1.15002989768982,-1.12812972068787,5.00518989562988,14.4654750823975,21.8499183654785,11.8668079376221,0.761961345764265,0.716833545476412
9002,13,"undefined",2000,1,0.000303872511722147,0,0,0,1,0,0,0,0,84958.7102752179,28.5737209320068,35.944709777832,2.76565551757812,59.7553672790527,28.8223476409912,-0.910901129245758,-1.4709575176239,-4.82756757736206,3.35660982131958,-0.371866464614868,1.84282660484314,-7.27871513366699,2.50673294067383,-9.82693290710449,2.52772557394386,3.41633663711152
9003,13,"undefined",1990,0,0.000274537858786061,0,0,0,1,0,0,0,0,67659.7268481255,33.0317306518555,27.5182342529297,1.1001250743866,61.8241729736328,28.381814956665,-0.369979500770569,-4.57524681091309,-4.86325645446777,0.288012623786926,0.0174332410097122,4.55781221389771,16.6725635528564,24.167013168335,13.6343955993652,0.85522619534498,3.75910828625786
9003,13,"undefined",2000,1,0.000268693052930757,0,0,0,1,0,0,0,0,75122.9974533319,24.1706676483154,34.1058158874512,2.81168699264526,58.7868766784668,27.6865043640137,-0.990521252155304,-1.72580981254578,-4.49167728424072,2.76585984230042,-0.114875718951225,1.84068942070007,-8.26099967956543,1.88044142723083,-10.9917774200439,3.02822521183323,3.84663796890943
9100,13,"Atlanta GA",1990,0,0.0110618285834789,0,0,0,1,0,0,0,0,2726182.45861802,13.5592088699341,54.6032562255859,5.98152160644531,69.5555801391602,34.4546737670898,0.643584847450256,-2.77646780014038,-1.71505808830261,-1.06140971183777,-0.218968465924263,2.99543738365173,14.3874645233154,15.9520626068115,14.4395351409912,0.60990381784217,0.516618895150863
9100,13,"Atlanta GA",2000,1,0.0135798742994666,0,0,0,1,0,0,0,0,3796752.04759163,9.70363903045654,59.7689552307129,14.5627813339233,67.0223922729492,32.6905860900879,0.500757098197937,-1.50138986110687,-2.83575797080994,1.33436918258667,2.41681385040283,-0.915425181388855,-1.28187453746796,8.13933753967285,-1.81947445869446,1.30634652775382,1.48954545423429
9200,13,"undefined",1990,0,0.000475624692626297,0,0,0,1,0,0,0,0,117217.480512619,43.7373085021973,25.9084968566895,1.33921265602112,63.2075843811035,33.248950958252,-0.112679332494736,-0.352782011032104,-7.8035831451416,7.45080423355103,-1.96000635623932,2.31278538703918,26.771068572998,22.4323749542236,28.6460876464844,0.812137218442507,2.33548059170634
9200,13,"undefined",2000,1,0.00048251188127324,0,0,0,1,0,0,0,0,134903.896451592,32.6104125976562,42.5546188354492,3.8387086391449,63.2918243408203,31.5691032409668,-0.570070803165436,-3.48873662948608,-6.25692749023438,2.76818442344666,3.6716456413269,-0.182905361056328,-1.05796539783478,9.77134704589844,-3.6266188621521,6.9747685854905,4.7460623675459
9301,13,"undefined",1990,0,0.0006724126287736,0,0,0,1,0,0,0,0,165715.775413632,29.8472881317139,46.4696006774902,3.78467488288879,62.5139656066895,30.1228904724121,-0.226886048913002,-0.269824266433716,-3.0459680557251,2.77614593505859,0.681119441986084,-0.411292910575867,15.8922672271729,23.9855289459229,14.6255493164062,1.64558815717839,2.79414037101201
9301,13,"undefined",2000,1,0.000757655710913241,0,0,0,1,0,0,0,0,211830.447990656,22.4158515930176,55.1145668029785,7.46728467941284,62.6606864929199,30.0909252166748,-0.393152981996536,-2.11280584335327,-5.39645957946777,3.28364562988281,-0.854759871959686,2.96757054328918,0.0435965396463871,8.16849327087402,0.68725860118866,2.11959405498634,3.63435449731812
9302,13,"undefined",1990,0,0.000319055136060342,0,0,0,1,0,0,0,0,78630.9845659435,48.4206504821777,31.6920318603516,2.84220027923584,65.2615356445312,30.7860527038574,-0.190593898296356,-2.92223691940308,-2.78669452667236,-0.135540962219238,-0.444197654724121,3.3664345741272,8.45165252685547,11.1695766448975,7.0746898651123,1.86103897720555,6.00800631358785
9302,13,"undefined",2000,1,0.000319762213621289,0,0,0,1,0,0,0,0,89401.257496953,41.3201370239258,34.4375877380371,2.53042793273926,63.6896324157715,31.3695869445801,-0.369538962841034,-5.41537141799927,-9.33483695983887,3.91946506500244,1.82548105716705,3.58988976478577,-3.74732685089111,1.44147872924805,-3.96565008163452,6.3147940119604,6.23508511999203
9400,13,"undefined",1990,0,0.000774725805968046,0,0,0,1,0,0,0,0,190930.79963696,38.0935173034668,35.8811531066895,3.4493613243103,65.2727279663086,30.534761428833,-0.229832500219345,-1.89183354377747,-2.22774291038513,0.335913896560669,-0.784496963024139,2.67632603645325,14.9551391601562,14.2910003662109,15.189790725708,0.815824229500489,2.59585576961452
9400,13,"undefined",2000,1,0.000973148096818477,0,0,0,1,0,0,0,0,272079.247441828,32.8693656921387,38.2702903747559,12.6845941543579,62.5477142333984,30.585506439209,-0.372436225414276,-0.94579803943634,-6.15831995010376,5.21251964569092,1.27520787715912,-0.329405069351196,-4.67763614654541,-6.50957679748535,-3.84930181503296,2.80914018373543,3.04960383329091
9500,1,"undefined",1990,0,0.000556314305868,0,0,0,0,1,0,0,0,137103.38851738,54.7771987915039,29.8758296966553,0.693523705005646,60.6793899536133,30.7875537872314,0.241882771253586,-2.88122892379761,-6.25036525726318,3.36913776397705,-0.978080570697784,3.85930824279785,12.8403186798096,13.8776779174805,12.3595237731934,0.716591896904743,1.99724659378993
9500,1,"undefined",2000,1,0.000535803905222565,0,0,0,0,1,0,0,0,149803.632661462,32.6138458251953,34.2146873474121,1.60909402370453,57.0531616210938,29.9753494262695,-0.510464906692505,-2.04661059379578,-6.4355583190918,4.38894987106323,4.02829933166504,-1.98168849945068,0.69086891412735,12.8016471862793,-3.80195903778076,3.89449717648329,3.03877532919845
9600,13,"undefined",1990,0,0.00160560780204833,0,0,0,1,0,0,0,0,395701.285556406,43.202091217041,33.8292274475098,1.49128139019012,60.1768798828125,32.5380592346191,-0.0590464472770691,0.924563407897949,-6.14368486404419,7.06824970245361,-1.31404888629913,0.38948655128479,20.1135635375977,19.1073894500732,21.3468074798584,1.77398577671897,2.46730809818142
9600,13,"undefined",2000,1,0.00163669022731483,0,0,0,1,0,0,0,0,457596.783692807,32.8834114074707,43.2161903381348,4.08944177627563,61.3709945678711,31.0274696350098,-0.541001081466675,-1.8849458694458,-5.32534837722778,3.44039726257324,3.37611770629883,-1.49117195606232,0.919273972511292,10.2017269134521,-1.40190124511719,4.88213392218293,5.16248282664362
9701,13,"undefined",1990,0,0.00118293112609535,0,0,0,1,0,0,0,0,291532.794135153,26.7401962280273,42.018871307373,5.27697563171387,57.9448394775391,32.1340980529785,-0.273642003536224,3.04877161979675,-0.551973283290863,3.60074329376221,-0.187379866838455,-2.86139249801636,14.0786170959473,10.1912975311279,14.043664932251,0.724736734117679,0.698507591085201
9701,13,"undefined",2000,1,0.00108698930125684,0,0,0,1,0,0,0,0,303907.746236265,21.1722259521484,47.0018043518066,5.72562599182129,60.7561950683594,31.9023876190186,-0.410564601421356,-1.48363626003265,-5.1584267616272,3.67479658126831,0.869512557983398,0.614123702049255,-0.0949587151408195,0.140258237719536,-1.27472198009491,6.21139128110618,1.63441462177481
9702,13,"undefined",1990,0,0.000246247684117407,0,0,0,1,0,0,0,0,60687.6252354309,41.8027153015137,34.4248199462891,1.73195242881775,57.867359161377,29.9267654418945,-0.16617938876152,-6.39487504959106,-0.0102534890174866,-6.38462018966675,-1.59107184410095,7.98594665527344,4.85892295837402,1.7463207244873,6.46438598632812,3.40734484452181,2.46943473001221
9702,13,"undefined",2000,1,0.000236159306950867,0,0,0,1,0,0,0,0,66026.9997743368,34.5750846862793,35.7106513977051,3.97955846786499,54.9608116149902,27.7369403839111,-0.858622491359711,-1.79245638847351,-4.12856912612915,2.33611464500427,2.60761594772339,-0.8151615858078,1.67117810249329,-15.0239124298096,-3.18806505203247,3.53201686274624,4.88962549739831
9800,1,"undefined",1990,0,0.000502969196531922,0,0,0,0,1,0,0,0,123956.522967458,30.051549911499,46.7031021118164,2.89773011207581,55.3012313842773,30.0361404418945,-0.375865340232849,2.68783569335938,-3.87765097618103,6.56548118591309,-1.83008909225464,-0.857743620872498,13.411283493042,18.6357021331787,13.1144523620605,2.68590456919739,3.34716205992275
9800,1,"undefined",2000,1,0.000542502268217504,0,0,0,0,1,0,0,0,151676.40784508,20.3169593811035,58.1047515869141,4.42557001113892,59.5116424560547,30.0645942687988,-0.51492303609848,0.879083395004272,-3.69840121269226,4.57749176025391,0.741472721099854,-1.62055659294128,9.58626651763916,6.20726156234741,10.8356475830078,3.9190089236303,4.86291571758718
9900,12,"undefined",1990,0,0.00140905252192169,0,0,0,1,0,0,0,0,347260.310991824,10.0242443084717,55.3015594482422,3.91362619400024,66.1701889038086,32.0955238342285,0.0147172808647156,-3.22636365890503,-1.45202505588531,-1.77434086799622,1.85659635066986,1.36977136135101,13.1510257720947,14.6170139312744,13.1425380706787,0.332129983213885,0.510467060389908
9900,12,"undefined",2000,1,0.00152823247481138,0,0,0,1,0,0,0,0,427273.471138597,6.78454732894897,60.6005859375,5.86817979812622,63.4323654174805,30.7962265014648,-0.00554472208023071,0.158752709627151,-1.1277095079422,1.28646409511566,-0.961455881595612,0.802704215049744,4.66728210449219,21.6476573944092,3.90945148468018,1.50704375090199,1.03240750173316
10000,12,"undefined",1990,0,0.000600547704380006,0,0,0,1,0,0,0,0,148004.69001627,9.97498321533203,41.4495658874512,4.69962882995605,57.3413429260254,29.151948928833,-0.55189061164856,5.27468299865723,-1.11421799659729,6.38890266418457,-1.45548176765442,-3.81920337677002,18.2426929473877,23.9021301269531,17.9624557495117,0.142695588847894,0.361715950281789
10000,12,"undefined",2000,1,0.000609220820479095,0,0,0,1,0,0,0,0,170330.028986752,7.1388258934021,49.11328125,5.46411275863647,62.701099395752,29.8585891723633,-0.672969460487366,0.3039411008358,-1.27813327312469,1.58207750320435,1.72108840942383,-2.02502512931824,11.3011083602905,15.3728885650635,13.0212650299072,0.585054271698238,0.791137158204031
10101,13,"undefined",1990,0,0.000163899108883925,0,0,0,1,0,0,0,0,40392.8566160798,41.8708648681641,25.9369697570801,2.37198925018311,59.2266426086426,27.0064392089844,-0.06216711550951,-1.08501315116882,-5.3199200630188,4.23490715026855,0.129378959536552,0.95563530921936,17.9842948913574,25.8710861206055,15.7897472381592,1.66470257296594,0.965081367501802
10101,13,"undefined",2000,1,0.00015531200915575,0,0,0,1,0,0,0,0,43423.1698139906,28.8854656219482,37.4009132385254,3.33231735229492,60.0633010864258,28.4223136901855,-0.741954147815704,-6.13000583648682,-4.8136944770813,-1.31630051136017,-0.49478667974472,6.62478828430176,0.455379486083984,-4.4905800819397,2.40244174003601,2.27869144805896,3.41552732107264
10102,13,"undefined",1990,0,0.00023915889323689,0,0,0,1,0,0,0,0,58940.5939486623,38.2394828796387,25.9369697570801,2.37198925018311,59.2266426086426,27.0064392089844,-0.0621671043336391,-1.08501315116882,-5.3199200630188,4.23490715026855,0.129378959536552,0.95563530921936,17.9842948913574,25.8710861206055,15.7897472381592,0.950832287138041,1.22189389345886
10102,13,"undefined",2000,1,0.000233941143960692,0,0,0,1,0,0,0,0,65406.8296284676,24.8291931152344,37.4009132385254,3.33231735229492,60.0633010864258,28.4223136901855,-0.741954147815704,-6.13000583648682,-4.8136944770813,-1.31630051136017,-0.49478667974472,6.62478828430176,0.455379486083984,-4.4905800819397,2.40244174003601,3.23956716936781,2.38892576626586
10200,13,"undefined",1990,0,0.000674629351124167,0,0,0,1,0,0,0,0,166262.076598108,25.09130859375,31.2350215911865,1.60673487186432,58.2834777832031,28.7961330413818,-0.127362534403801,-2.11968421936035,-4.08645629882812,1.96676850318909,-0.246952101588249,2.3666353225708,17.0290946960449,24.3081569671631,16.2681579589844,0.71582349613117,1.11541227292025
10200,13,"undefined",2000,1,0.000649445399176329,0,0,0,1,0,0,0,0,181576.287877321,22.2554626464844,41.2522506713867,3.24011564254761,59.0923767089844,27.0682926177979,-0.621872782707214,2.18675827980042,-2.14369916915894,4.33045625686646,1.66185688972473,-3.8486123085022,-3.56708240509033,-6.24016332626343,-3.00652647018433,2.6423649256055,2.49160354400607
10301,13,"undefined",1990,0,0.000226206713705324,0,0,0,1,0,0,0,0,55748.5344662666,47.4925727844238,36.5393104553223,3.46413707733154,59.3886985778809,28.9964027404785,-0.320755392313004,-3.31026911735535,-2.2016019821167,-1.10866725444794,0.414406508207321,2.89586186408997,6.13665580749512,6.42304420471191,5.66277503967285,2.42792904579291,2.97474394083906
10301,13,"undefined",2000,1,0.000217880646232516,0,0,0,1,0,0,0,0,60916.5281803608,40.1126251220703,34.9449043273926,3.60901498794556,55.1383514404297,26.8273143768311,-0.626306414604187,0.354647636413574,-2.02959990501404,2.38425397872925,2.04625725746155,-2.40091347694397,-0.788892984390259,-0.395774841308594,-1.21355056762695,4.59321885166397,4.86497683746579
10302,1,"undefined",1990,0,0.000864232948515564,0,0,0,0,1,0,0,0,212989.800584078,31.3489856719971,39.0062446594238,2.62325811386108,59.767765045166,28.1344470977783,-0.355404675006866,-1.77955031394958,-5.83364200592041,4.05409336090088,0.344046950340271,1.43550336360931,13.2924556732178,18.7732696533203,10.3404998779297,0.744049178329508,3.01226237473757
10302,1,"undefined",2000,1,0.000800933630671352,0,0,0,0,1,0,0,0,223930.387356564,22.3038501739502,46.7615280151367,3.79462575912476,58.663158416748,28.4619960784912,-1.0411411523819,0.565196812152863,-3.60947203636169,4.17466688156128,-0.982307434082031,0.417109072208405,3.25890970230103,1.54638290405273,4.77313995361328,4.86976639781411,3.17231025579891
10400,28,"undefined",1990,0,0.000601289968471974,0,0,0,0,1,0,0,0,148187.624439716,34.0239486694336,38.0179977416992,0.804594874382019,57.6777381896973,31.0787258148193,-0.271208316087723,-0.29224157333374,-4.04130983352661,3.74907255172729,-0.370960295200348,0.663197040557861,11.8054389953613,9.8975658416748,12.0073795318604,10.0308227262654,2.74663812414797
10400,28,"undefined",2000,1,0.000566500355489552,0,0,0,0,1,0,0,0,158385.964915872,26.5364017486572,42.8089828491211,2.02550172805786,57.6762313842773,31.1322898864746,-0.913572609424591,-2.07753682136536,-3.93531131744385,1.85776615142822,2.24495363235474,-0.167416676878929,8.10555076599121,4.95011472702026,9.27434635162354,13.4903383264089,12.3627844678503
10501,28,"undefined",1990,0,0.000371658650692552,0,0,0,0,1,0,0,0,91595.0993549526,37.7574615478516,39.585563659668,1.88854968547821,55.7478675842285,29.1783447265625,0.0107884174212813,-1.5272319316864,-1.24701261520386,-0.280216336250305,-0.521131217479706,2.04836130142212,17.606258392334,15.0787830352783,18.1957721710205,1.60645691613348,2.57329408121359
10501,28,"undefined",2000,1,0.000339680875185877,0,0,0,0,1,0,0,0,94970.2489675879,27.9868488311768,40.6215362548828,1.68928146362305,55.1901741027832,30.3063545227051,-0.609144568443298,2.52264738082886,-4.97857999801636,7.50122308731079,2.99512052536011,-5.51776790618896,-1.98139452934265,10.057653427124,-3.62988901138306,3.7025121447,3.53198353986137
10502,28,"undefined",1990,0,0.000394706672523171,0,0,0,0,1,0,0,0,97275.273396492,52.1209373474121,43.322380065918,2.31137228012085,56.425422668457,29.6372203826904,-0.0271692499518394,0.0531435012817383,-1.05002522468567,1.10317170619965,0.55290013551712,-0.606048107147217,11.4644050598145,4.89768981933594,16.1667823791504,4.571128428279,3.68195520118326
10502,28,"undefined",2000,1,0.000371056201402098,0,0,0,0,1,0,0,0,103742.3752563,36.8646583557129,48.6588516235352,2.10145545005798,58.2858428955078,30.1109008789062,-0.280058920383453,-0.203907489776611,-5.98732471466064,5.78341722488403,0.549249351024628,-0.34534078836441,-4.48683309555054,5.38921356201172,-7.14717578887939,13.6783387722301,8.72707471265057
10600,1,"undefined",1990,0,0.000617812213022262,0,0,0,0,1,0,0,0,152259.524614334,45.4493179321289,26.0484008789062,0.477421432733536,52.5988883972168,26.317834854126,-0.250599533319473,0.334644317626953,-3.7987813949585,4.13342428207397,-0.532649457454681,0.198006629943848,18.0356979370117,27.261209487915,13.2143020629883,2.14886599999923,3.28481314902048
10600,1,"undefined",2000,1,0.000579232117161155,0,0,0,0,1,0,0,0,161945.587740868,38.8682250976562,36.4196014404297,2.66786336898804,54.3970413208008,28.344934463501,-0.877427756786346,2.35745739936829,-2.95381259918213,5.31127214431763,0.397929131984711,-2.75539064407349,-0.351769596338272,2.56899428367615,-1.09277451038361,4.73828672365061,4.60470653162032
10700,1,"Birmingham AL",1990,0,0.00381521857343614,0,0,0,0,1,0,0,0,940258.760262012,15.8813800811768,47.0091819763184,1.61987507343292,60.8528137207031,32.6694145202637,0.076921284198761,-0.603234767913818,-1.33553445339203,0.732302665710449,-0.276386737823486,0.879621505737305,15.8248424530029,17.3324584960938,15.5811309814453,0.37806647938054,0.427913259260434
10700,1,"Birmingham AL",2000,1,0.00370792020112276,0,0,0,0,1,0,0,0,1036685.1074931,13.2568464279175,53.3947334289551,3.49016833305359,61.5242195129395,32.2344017028809,-0.146032720804214,1.44529342651367,-2.13907670974731,3.5843677520752,0.901273846626282,-2.34656667709351,4.43444919586182,8.32217121124268,4.03765249252319,1.121801051159,1.36802543011059
10801,1,"undefined",1990,0,0.000986440340057015,0,0,0,0,1,0,0,0,243107.735770047,25.6448307037354,44.3976974487305,1.89551544189453,54.5645713806152,29.6719665527344,-0.440110921859741,-1.57555341720581,-1.32836627960205,-0.2471923828125,0.207256153225899,1.3683021068573,15.3264045715332,28.9462089538574,11.4985942840576,1.1945385265175,1.55576125631595
10801,1,"undefined",2000,1,0.000931406393647194,0,0,0,0,1,0,0,0,260408.829493761,23.5425720214844,48.1131362915039,2.55566453933716,54.941837310791,29.567590713501,-0.56862884759903,3.03902792930603,-0.4931560754776,3.53218841552734,-1.04683268070221,-1.99220013618469,5.08655834197998,0.0993183702230453,7.22258472442627,3.88153756813411,2.75838788333409
10802,1,"undefined",1990,0,0.000264819653239101,0,0,0,0,1,0,0,0,65264.6745863706,48.9732360839844,29.9243564605713,0.764311671257019,48.6568870544434,26.7575588226318,0.0203838367015123,-1.65674090385437,-3.04439353942871,1.38764977455139,-0.991058349609375,2.64780235290527,17.5634860992432,19.9258327484131,17.0804023742676,0.854290804775001,2.01447307933587
10802,1,"undefined",2000,1,0.000226092626689933,0,0,0,0,1,0,0,0,63212.4882102013,35.0081520080566,33.5973167419434,1.51994240283966,49.8065948486328,27.4024963378906,-0.786632418632507,4.44665145874023,-2.95859360694885,7.40524673461914,-0.454157590866089,-3.99249792098999,-1.95005965232849,1.0749272108078,-1.75516939163208,2.70216706930654,3.25520811070484
10900,12,"undefined",1990,0,0.0020919619128108,0,0,0,1,0,0,0,0,515563,11.5280227661133,50.9740905761719,5.1267991065979,58.5755157470703,29.3585777282715,-0.612348318099976,0.909066200256348,-1.9681636095047,2.87723541259766,-0.754399955272675,-0.1546710729599,13.5965347290039,16.6338920593262,14.7566318511963,0.247691888509627,0.479280797876653
10900,12,"undefined",2000,1,0.00222976179793477,0,0,0,1,0,0,0,0,623411.720203876,6.55841588973999,56.0713424682617,6.58059930801392,59.888500213623,27.7905426025391,-0.772937655448914,1.97083616256714,-0.541407108306885,2.51224207878113,1.15391457080841,-3.12474799156189,5.99479675292969,6.26468658447266,7.00896167755127,0.482237104498558,0.720291329297442
11001,1,"undefined",1990,0,0.00214984128251672,0,0,0,0,1,0,0,0,529827.365101933,19.2489147186279,39.4476890563965,2.08683466911316,55.2176361083984,28.3003234863281,-0.355760812759399,0.206929445266724,-2.16142988204956,2.36836075782776,-1.46963334083557,1.26270353794098,12.8252506256104,11.5596294403076,14.4649982452393,0.773093072473928,0.564485814825473
11001,1,"undefined",2000,1,0.00214422564022243,0,0,0,0,1,0,0,0,599496.946005583,15.062840461731,45.3876686096191,3.42332911491394,57.4492378234863,28.3702278137207,-0.654407978057861,1.79148578643799,-3.6995644569397,5.49104404449463,-0.113926291465759,-1.67756414413452,4.95828914642334,2.38806867599487,7.57115268707275,1.96934300529758,1.90751449194854
11002,1,"undefined",1990,0,0.000295529462164268,0,0,0,0,1,0,0,0,72833.0961239338,42.550163269043,33.251033782959,0.834266364574432,52.6218299865723,25.9687728881836,-0.0860092639923096,-4.77954149246216,-1.24378502368927,-3.53575038909912,-0.521493315696716,5.30102825164795,12.5438213348389,14.9564266204834,11.4424228668213,0.767617691183682,1.52786966147997
11002,1,"undefined",2000,1,0.000276119710179046,0,0,0,0,1,0,0,0,77199.3919129372,32.0679740905762,33.5459136962891,1.44067120552063,50.2718734741211,26.41286277771,-0.774668514728546,-2.67129278182983,-5.49319791793823,2.82190537452698,-0.208296954631805,2.87958979606628,-3.5478048324585,3.44153833389282,-3.38050317764282,4.77955066469743,2.80865561279061
11101,1,"undefined",1990,0,0.00130829378031194,0,0,0,0,1,0,0,0,322428.360887289,18.754581451416,46.6563262939453,2.14325928688049,62.0505981445312,32.9373550415039,0.0715112686157227,-2.37761735916138,-1.93703472614288,-0.440585613250732,-0.51104611158371,2.8886616230011,14.9298191070557,19.945240020752,13.8681888580322,0.558182616000631,0.585961210738229
11101,1,"undefined",2000,1,0.00131603691261262,0,0,0,0,1,0,0,0,367946.402024359,14.0485315322876,53.4189529418945,3.2066478729248,61.7862167358398,33.071647644043,-0.173185616731644,1.46299600601196,1.33947277069092,0.123526364564896,1.18874287605286,-2.65173411369324,4.97034597396851,22.1624374389648,2.02090406417847,1.49115858242096,2.17563565154244
11102,1,"undefined",1990,0,0.000317798840114847,0,0,0,0,1,0,0,0,78321.3746702671,42.1878356933594,35.3352508544922,1.59812378883362,56.7699012756348,27.1601142883301,0.0232188235968351,-2.10684537887573,-4.05351972579956,1.94667875766754,-0.85158497095108,2.95842599868774,16.3743495941162,25.4648685455322,13.3402347564697,0.839692604782394,3.19444296083827
11102,1,"undefined",2000,1,0.000287654198473319,0,0,0,0,1,0,0,0,80424.288136363,26.8047695159912,41.7814407348633,3.05716371536255,54.5449447631836,29.0006847381592,-0.691279292106628,2.93307638168335,-2.23595762252808,5.16902542114258,-0.630436182022095,-2.30263376235962,2.25360059738159,-3.05373334884644,2.68370771408081,2.5254793256942,3.82118789841878
11201,51,"undefined",1990,0,0.000819341745227575,0,0,0,1,0,0,0,0,201926.378172576,15.4344606399536,27.9857006072998,0.722354054450989,43.6584243774414,24.9993953704834,-1.0098614692688,2.2915780544281,1.63705122470856,0.654527544975281,-1.14470613002777,-1.14687383174896,4.31547164916992,13.9962196350098,1.91035270690918,0.321510959907051,0.633979514559226
11201,51,"undefined",2000,1,0.000708933686837554,0,0,0,1,0,0,0,0,198208.423331082,14.5098791122437,34.7679557800293,1.53822088241577,50.5515518188477,28.23171043396,-1.16719615459442,2.14806628227234,-4.15499496459961,6.30305910110474,-1.3596293926239,-0.788437485694885,-2.16947293281555,7.95139598846436,-3.37042140960693,2.2029571027114,1.66512167747311
11202,54,"undefined",1990,0,0.000258952233707532,0,0,0,1,0,0,0,0,63818.6505104303,2.28323721885681,27.1868057250977,0.697079598903656,39.6767997741699,26.490837097168,-1.06128418445587,-0.953373312950134,-0.00319071114063263,-0.950178503990173,-1.1752188205719,2.12858915328979,3.63469123840332,10.0024223327637,2.77423858642578,0.00852800266324196,0.0143476644269451
11202,54,"undefined",2000,1,0.000190493505215272,0,0,0,1,0,0,0,0,53259.4462646246,2.84424757957458,32.0843544006348,0.987087845802307,41.3393783569336,26.0759315490723,-1.54619312286377,4.47483587265015,0.173314869403839,4.30151414871216,-5.20420598983765,0.729377806186676,-0.782557845115662,10.9893932342529,-1.87839770317078,0.16101593795487,0.0483200205138193
11203,51,"undefined",1990,0,0.000348148780176416,0,0,0,1,0,0,0,0,85801.1032180786,10.5352554321289,24.196756362915,0.464047402143478,40.3418960571289,23.9769039154053,-1.20940315723419,2.46185064315796,-2.3005518913269,4.76240539550781,-1.83891129493713,-0.622940063476562,8.17809104919434,5.92555999755859,7.76710510253906,0.452518923848664,0.559988137814097
11203,51,"undefined",2000,1,0.000296609447104856,0,0,0,1,0,0,0,0,82928.0542129278,9.466383934021,35.5402793884277,0.727128326892853,48.414249420166,25.4710922241211,-1.29951524734497,4.99028825759888,-3.02766442298889,8.0179443359375,-1.22545230388641,-3.76483392715454,-4.85365724563599,9.73163318634033,-7.09901523590088,0.841130925083381,2.46367377017953
11301,51,"undefined",1990,0,0.000700220465660095,0,0,0,1,0,0,0,0,172569,10.8391447067261,43.9397964477539,4.35139131546021,67.3962707519531,27.6656513214111,-0.212257653474808,-0.788122415542603,-0.59433913230896,-0.19378662109375,-0.0686457380652428,0.856772065162659,13.7421131134033,17.1020984649658,12.7350330352783,0.233897672674842,0.195691843134012
11301,51,"undefined",2000,1,0.000854877347592264,0,0,0,1,0,0,0,0,239012.33406049,7.76086902618408,53.0584754943848,6.15398120880127,68.4311828613281,28.3544979095459,0.00843837857246399,-2.42678618431091,-3.15431642532349,0.727534294128418,1.61283886432648,0.813946127891541,15.3314037322998,3.99603176116943,16.5211811065674,0.482292984848332,0.620060622154049
