"date","mps","mps_orth","nfp_surp","nfp_12m","sp500_3m","slope_3m","bcom_3m","tr_skew"
2009-01-01,-0.000632987722695271,0.0321153644634783,-0.044,-0.0259709228500782,-0.0586340587504344,-0.66,-0.113431202094216,0.41053447826087
2009-02-01,0,0,,,,,,
2009-03-01,-0.0581242585098967,-0.00699490787602772,-0.021,-0.0369059701828505,-0.144669208206192,0.45,0.00379911465187188,0.355876826086957
2009-04-01,0.0261152937003578,0.0421986841939132,-0.013,-0.0425696777169424,0.027516243070691,0.46,0.0518844667503648,0.561698304347826
2009-05-01,0,0,,,,,,
2009-06-01,0.0549194380758204,0.0714058925383901,0.155,-0.0473656857388445,0.152442832805793,0.98,0.12069321447188,0.169994086956522
2009-07-01,0,0,,,,,,
2009-08-01,-0.00597877631125462,0.020808341974346,0.083,-0.0509595507607941,0.0677329711431529,0.55,0.0843122011254485,0.226974173913044
2009-09-01,-0.0986309479891546,-0.0921424736241029,0.009,-0.0502853524952318,0.151254393510208,-0.1,0.0693313080592075,0.282394565217391
2009-10-01,0,0,,,,,,
2009-11-01,-0.0129899284588682,-0.00944798175701555,-0.09,-0.046810746020153,0.0417826053655252,-0.0800000000000001,0.0779040442159893,0.595481739130435
2009-12-01,0.0151298315063659,0.0111786303432645,0.103,-0.041322872450726,0.0543320143270236,0.21,0.10877838243095,0.578519434782609
2010-01-01,0.0380556953302125,0.0638855596928415,-0.085,-0.038099486244132,0.00991004489611491,0.17,0.0140677071668023,0.391210347826087
2010-02-01,0,0,,,,,,
2010-03-01,-0.0306177305109681,-0.0135092287850504,0.014,-0.0274677365223859,0.0522493915703741,0.02,-0.00837125454202248,0.31504552173913
2010-04-01,0.00109525438552766,-0.00178152638035235,-0.038,-0.0200419120397477,0.0808625010808131,-0.0300000000000002,0.0268366984293857,0.437060652173913
2010-05-01,0,0,,,,,,
2010-06-01,0.0155909519745099,0.0281844931372236,-0.069,-0.00629496766173787,-0.0572963662810642,-0.5,-0.00552639615839379,0.238872043478261
2010-07-01,0,0,,,,,,
2010-08-01,-0.0161836019026494,-0.0128537036900249,-0.076,-0.00184617086996575,-0.000319157427108863,-0.7,0.0473682115737892,-0.0345694782608696
2010-09-01,-0.00215759300405421,-0.0209163558897792,0.044,-0.000436944005295814,0.0236159287248237,-0.59,0.0864698600446125,0.220917217391304
2010-10-01,0,0,,,,,,
2010-11-01,0.0057897175201972,-0.0227249067442513,-0.1,0.00428877330402955,0.0584016280412412,-0.28,0.122574035972757,0.293478347826087
2010-12-01,0.0051707758790211,-0.0267360367255389,-0.111,0.00532950155889722,0.111527750847511,0.55,0.157341132329183,0.378128434782609
2011-01-01,-0.00251914663982181,-0.0190844479010483,-0.042,0.00789589857465245,0.0898217757568665,0.66,0.0865201876095218,0.341025956521739
2011-02-01,0,0,,,,,,
2011-03-01,0.0157738230300187,0.000562698197783509,0.017,0.0103699406008957,0.053968661823637,0.13,0.0693443787358721,0.231561173913043
2011-04-01,-0.00254659155716137,-0.0274720275802962,0.031,0.0108217627103926,0.0485842087163117,0.0800000000000001,0.121082738753924,0.241505565217391
2011-05-01,0,0,,,,,,
2011-06-01,0.0139601963506617,0.0114072800573089,-0.144,0.00807325929894631,0.0126694590627494,-0.28,-0.0336850478407129,0.377154
2011-07-01,0,0,,,,,,
2011-08-01,-0.0115449980737727,-0.00140689774739042,0.007,0.0119813027240863,-0.176159769232292,-0.79,-0.0573795855271353,0.414018782608696
2011-09-01,0.0699354300787473,0.0528438989226402,-0.12,0.0129502925876697,-0.0561355973620437,-1.02,-0.0243502208175812,0.507200826086956
2011-10-01,0,0,,,,,,
2011-11-01,0.0233083194106924,0.0312299763697866,0.047,0.0147203971263909,-0.0548272795549662,-0.6,-0.0860096384105589,0.256443652173913
2011-12-01,0.0174747158567736,0.021357730543943,-0.005,0.0147807818934833,0.0688270906690303,0.0900000000000001,-0.10848900165542,0.3502
2012-01-01,-0.0116294131737931,-0.0374117754520469,0.05,0.0156673840026755,0.0830492893702228,-0.0899999999999999,-0.0219838192213402,0.550181347826087
2012-02-01,0,0,,,,,,
2012-03-01,0.0215183860391624,-0.0176935368656218,0.017,0.0186493168353472,0.0857093465329868,-0.0700000000000001,0.0467252638135598,0.560563739130435
2012-04-01,0.0129820961085808,-0.0106780711201738,-0.09,0.0186177898470312,0.042122065906427,-0.13,-0.0190746419239032,0.589461347826087
2012-05-01,0,0,,,,,,
2012-06-01,0.0286596264023794,0.034554703118763,-0.089,0.0167976272915684,-0.0334480794072407,-0.73,-0.0929547624232256,0.234138347826087
2012-07-01,0,0,,,,,,
2012-08-01,0.0227430333121893,0.00719231446976457,-0.01,0.0162396249589047,-0.0172787371179721,-0.49,0.0101620477573876,0.351180130434783
2012-09-01,0.0239675583025727,-0.0248259532794063,-0.039,0.0165587077986213,0.0930413571894597,0.16,0.166398326080899,0.443470608695652
2012-10-01,0.00894926690065444,-0.0135604891199789,-0.006,0.0162337090703932,0.0453032457507812,0.34,0.0379804699699333,0.523110391304348
2012-11-01,0,0,,,,,,
2012-12-01,0.00408211890068587,-0.0162259192701045,0.036,0.0159236652607007,-0.00299305108822878,-0.02,-0.0350161920023,0.733837695652174
2013-01-01,0.00578732248533434,-0.0218032622393768,0,0.0162107618933387,0.0503359518747173,0.36,0.00146716380204381,0.756814652173913
2013-02-01,0,0,,,,,,
2013-03-01,0.0116599889979513,-0.0179200805471172,0.084,0.0150670522925473,0.0805724474028366,0.0700000000000001,-0.00951023095905335,0.648226043478261
2013-04-01,0,0,,,,,,
2013-05-01,0.00761191242179737,-0.0126314154075169,-0.097,0.015187311755648,0.0610472277989995,-0.31,-0.0402033468143221,0.528853739130435
2013-06-01,0.0108561915891361,-0.0058222395224707,0.005,0.0159618239349371,0.0567372178114782,0.3,-0.0635272483602387,0.719017695652174
2013-07-01,0.00583001477090141,-0.00103644005495493,0.03,0.0167313737010701,0.0634935699662753,0.94,-0.0850461054809921,0.771545304347826
2013-08-01,0,0,,,,,,
2013-09-01,-0.00391995917560111,-0.0193434860631585,-0.008,0.0170138033753631,0.0468524734989213,0.7,-0.0212021226054562,0.694468304347826
2013-10-01,0.00882786918993765,-0.0236417994772789,-0.032,0.01700547004023,0.0501192447541117,-0.0999999999999996,0.021720821811015,0.627490173913044
2013-11-01,0,0,,,,,,
2013-12-01,0.0118551532384436,-0.0246400511934054,0.023,0.0182335664436195,0.0479595154299428,-0.0700000000000003,-0.00300391928211319,0.786159782608696
2014-01-01,0.00836444932280231,-0.00110242153342018,-0.122,0.0168333998609462,0.0260662194337131,0.23,0.00578566224542776,0.396272565217391
2014-02-01,0,0,,,,,,
2014-03-01,0.0254877838369386,0.00195226474134467,0.03,0.0158242036062735,0.0492811379287614,-0.15,0.064270439447796,0.263567391304348
2014-04-01,0.0115855676839231,-0.0116297053188086,-0.003,0.0167866056634214,0.0480054662957068,-0.0300000000000002,0.088565488528479,0.210647
2014-05-01,0,0,,,,,,
2014-06-01,0.0167136107335255,0.0127373163141494,-0.003,0.0175538940551672,0.053333706970534,-0.00999999999999979,-0.0135697471732703,0.144557652173913
2014-07-01,0.00253447509575247,0.00819868505301334,0.073,0.0186408986130662,0.0556053856829539,-0.24,-0.0916060741672133,0.092728347826087
2014-08-01,0,0,,,,,,
2014-09-01,0.0247779392215007,0.0379067275558601,-0.078,0.0190153287746373,0.0319304203981066,-0.04,-0.089406471952759,0.0964744347826087
2014-10-01,0.0330593584641802,0.0627783484539157,0.033,0.0198643929822655,0.00309791466639542,-0.17,-0.0752516717900082,-0.327262695652174
2014-11-01,0,0,,,,,,
2014-12-01,-0.0530289139598691,-0.0146131936175369,0.096,0.0200150877604859,-0.00575709156947912,-0.54,-0.113336117035169,-0.504794652173913
2015-01-01,-0.00139648788080617,0.0393281272687309,0.009,0.0215971207536025,0.0517926222507574,-0.47,-0.14338834240956,-0.572083739130435
2015-02-01,0,0,,,,,,
2015-03-01,-0.0647725270938651,-0.0354221766654862,0.055,0.0224105652054956,0.0234816003993412,-0.0300000000000002,-0.0900464181059872,-0.314132869565217
2015-04-01,0.0056537272255055,0.016443762888032,-0.122,0.0210683561463565,0.030214126719426,0.17,0.0358616580521591,-0.242583913043478
2015-05-01,0,0,,,,,,
2015-06-01,-0.0380668423205076,-0.0470922926006034,0.06,0.0217049718546907,0.0206721597840005,0.3,0.050380236976646,0.141218826086957
2015-07-01,-0.00337783388331604,0.0334424365903971,-0.007,0.0204050882834519,-0.0116079898696757,0.23,-0.0909292817203031,-0.24090352173913
2015-08-01,0,0,,,,,,
2015-09-01,-0.0582450014363609,-0.0232536788932774,-0.042,0.020420984907167,-0.0436960098388557,-0.0699999999999998,-0.10786621335729,-0.149022913043478
2015-10-01,0.0532436907674137,0.0673309770877837,-0.058,0.0191682381863956,-0.000846733955992107,-0.19,-0.0436718456201888,-0.0621701304347826
2015-11-01,0,0,,,,,,
2015-12-01,0.0286748737706069,0.0508260267360163,0.011,0.0192442788952416,0.0452379682079895,-0.18,-0.0953906529702993,-0.191655434782609
2016-01-01,-0.0229588822363337,0.0151658199484794,0.091,0.0191715844392242,-0.058810031453099,-0.32,-0.114073051632906,-0.263633782608696
2016-02-01,0,0,,,,,,
2016-03-01,-0.082446650758401,-0.0748836036812827,0.047,0.0181540437867138,-0.0155975157022405,-0.4,0.0476414929304951,-0.301429434782609
2016-04-01,0.0180509652123826,0.00311186046775568,0.015,0.0192633270860032,0.0924982456192929,0,0.148653455996954,-0.334119869565217
2016-05-01,0,0,,,,,,
2016-06-01,-0.039576200233639,-0.0495439243003383,-0.117,0.0165502656574184,0.0259342761062857,-0.28,0.143306190323916,-0.264297086956522
2016-07-01,0.0155165306604817,0.0149763731468834,0.107,0.0171914381655398,0.0364294547249608,-0.44,0.00712262888547244,-0.137408869565217
2016-08-01,0,0,,,,,,
2016-09-01,-0.023141848927714,-0.0181734890618984,-0.038,0.0176716803317571,0.0325558675653221,-0.05,-0.0346532414648104,0.0774425217391304
2016-10-01,0,0,,,,,,
2016-11-01,0.011542875398356,0.016207584487727,-0.018,0.0172781915815428,-0.0276114081264378,0.22,0.0504432639489858,0.0319314347826087
2016-12-01,0.0468615708153146,0.0304341515296413,0.001,0.0165143788824995,0.0508735753707583,0.57,0.0858328004118363,0.278323086956522
2017-01-01,0,0,,,,,,
2017-02-01,-0.0139614451908361,-0.012532213945938,-0.019,0.0168960367723958,0.0631402676592883,0.45,0.0571864071938979,-0.0789376956521739
2017-03-01,-0.0509744765712087,-0.0348870330785052,0.039,0.0168503497699195,0.0538899157847892,-0.12,-0.0236094544224024,-0.296005652173913
2017-04-01,0,0,,,,,,
2017-05-01,0.0208208612554801,0.044746436246271,-0.08,0.0159780524955107,0.0411850277707151,-0.46,-0.0170318817863251,-0.526179
2017-06-01,0.0285303152536721,0.038315567021245,-0.044,0.0171418989527901,0.0281550713962861,-0.61,-0.0122212476709844,-0.282386304347826
2017-07-01,-0.00339308125154355,-0.0166299493199952,0.042,0.0167576322888898,0.0532429060558748,-0.38,-0.0076219740379706,0.19219052173913
2017-08-01,0,0,,,,,,
2017-09-01,0.058040020133451,0.0687555511013104,-0.027,0.0153859214254393,0.0297604861532683,0.05,0.0638071134826923,-0.330566434782609
2017-10-01,0,0,,,,,,
2017-11-01,0.0136370508893396,0.0196683274630667,-0.12,0.0142157998604713,0.0416108991378694,0.05,0.049013084296984,-0.163063869565217
2017-12-01,0.000810543745423164,0.00667188282593138,0.03,0.0149509045101937,0.0683466569987203,-0.0799999999999998,0.00381955351579233,-0.168724782608696
2018-01-01,0.0162459067552687,0.00108074598828687,-0.042,0.0144132000017798,0.0987048589419617,0.0600000000000001,0.0591271414492693,0.0837943043478261
2018-02-01,0,0,,,,,,
2018-03-01,0.00355526762340038,0.0138829291237717,0.108,0.0150120885808196,0.0201092692252951,-0.01,0.0349983144592745,-0.248641956521739
2018-04-01,0,0,,,,,,
2018-05-01,0.00182034636919305,0.0202760487563795,-0.075,0.0152956658055814,-0.07894220781498,-0.17,0.00614772644905681,-0.0606578260869565
2018-06-01,0.0288729921943432,0.0365336453573368,0.033,0.0160331952139057,0.000100476906544245,-0.0700000000000001,0.0315609900541247,-0.137950173913044
2018-07-01,0,0,,,,,,
2018-08-01,0.00445664715246168,0.0149205355500535,0.018,0.0152202941556876,0.0533756519690938,-0.19,-0.0456737814812307,-0.088449347826087
2018-09-01,0.0045267843553683,0.0173330236976192,0.009,0.0159838098571132,0.0566880266412984,-0.0599999999999999,-0.0140766112086146,-0.224624304347826
2018-10-01,0,0,,,,,,
2018-11-01,0.0168111928537717,0.0310261308984109,0.062,0.0160383117670566,-0.0157116522122784,-0.05,-0.00801883868225772,-0.0965357391304348
2018-12-01,0.0296543039405653,0.0735439468425439,-0.043,0.0151317546942824,-0.131840163761603,-0.45,-0.0328861351384973,-0.433986217391304
2019-01-01,-0.0196322683169762,0.0194390992608443,0.136,0.0153572344691391,-0.0374307963567251,-0.49,-0.0328633825368367,-0.653124391304348
2019-02-01,0,0,,,,,,
2019-03-01,-0.0270330738019495,-0.0111887359017238,-0.16,0.0135047889550801,0.066221094677168,-0.28,0.0460704616843781,-0.52390852173913
2019-04-01,0,0,,,,,,
2019-05-01,-0.0373801585112877,-0.0255740026202084,0.021,0.0145540779465865,0.100276613734897,-0.22,0.0207668302586983,-0.484500826086957
2019-06-01,-0.0792877561621964,-0.0343626566329875,-0.105,0.012592227042699,0.0331968402104916,-0.31,-0.0377769802404435,-0.776585434782609
2019-07-01,0.00575987756799479,0.0173311462209688,0.064,0.0125146724240377,0.0246272352944885,-0.1,-0.0167632633720007,-0.0838568695652174
2019-08-01,0,0,,,,,,
2019-09-01,0.04444570207353,0.0622219584218604,-0.03,0.0125222570352452,0.0402995129008996,-0.02,0.025298918126949,-0.355694869565217
2019-10-01,0.0283120307508133,0.0571210186312079,-0.009,0.013281697241565,-0.0185262919417895,0.03,-0.0230758731908667,-0.262246869565217
2019-11-01,0,0,,,,,,
2019-12-01,0.00506890964765337,0.0241562602296699,0.086,0.013568621116967,0.0504414763966778,0.52,0.0144224930991905,-0.232812913043478
2020-01-01,0.0136370508893396,0.0313352017946526,-0.015,0.0131833896542091,0.0865786019293608,-0.13,-0.0319651863565085,-0.323528869565217
2020-02-01,0,0,,,,,,
2020-03-01,-0.418983025655451,-0.377955421597166,0.06,0.0148294910117084,-0.013949746362524,-0.26,-0.0495336280406304,-0.587456173913044
2020-04-01,0.00290031284264162,0.0977943626255783,-0.601,0.00401073607308255,-0.140542560560247,0.43,-0.193595376115518,-0.302440347826087
2020-05-01,0,0,,,,,,
2020-06-01,0.00506890964765337,-0.0231286283840826,10.009,-0.124243049464225,0.0760324319616625,0.33,-0.010013473098776,-0.282571478260869
2020-07-01,0.00156963750976896,0.0156142768497432,1.57,-0.0914956352644136,0.126241264590214,-0.03,0.169747341226699,-0.0369536956521739
2020-08-01,0.00792421690865705,0.018323456522269,0.283,-0.0806435922290021,0.150802099150217,0.0499999999999999,0.18917731092733,0.166647304347826
2020-09-01,0.00836444932280231,0.0172559640604149,0.021,-0.0711500328190322,0.111839966878552,-0.01,0.1500688307833,0.367769347826087
2020-10-01,0,0,,,,,,
2020-11-01,0.00569641951107257,0.0335539917624543,-0.198,-0.0610154830968206,0.0405777192443981,0.23,0.0732519840648989,0.431091217391304
2020-12-01,0.00963166659875276,0.0161569966696039,-0.215,-0.0605088313081197,0.0879552087356608,0.27,0.084356548849108,0.737907521739131
2021-01-01,0.00637881920917089,0.0172224819544263,-0.19,-0.0630428551295097,0.113794502086472,0.29,0.102955327999247,0.543638
2021-02-01,0,0,,,,,,
2021-03-01,0.000459831084117964,0.00309907680712388,0.179,-0.0599736083024478,0.0759683752697686,0.76,0.133399653105322,0.722676608695652
2021-04-01,0.00576416167911634,0.0164303492518801,0.256,-0.0448898425102531,0.0860625052986812,0.64,0.117402364288876,0.301129826086956
2021-05-01,0,0,,,,,,
2021-06-01,0.0284022383969709,-0.0546944578017805,-0.116,0.0863873097806476,0.0740882279999155,-0.12,0.0772475360600655,0.494902869565217
2021-07-01,0.0101036546881312,-0.038883791322112,0.13,0.0576361448848477,0.0515843885004283,-0.42,0.0478454309278824,0.151256652173913
2021-08-01,0,0,,,,,,
2021-09-01,0.00818148263142199,-0.0229857198958515,-0.498,0.0448130535507953,0.0440742456061365,-0.14,0.0423817364784842,0.273177652173913
2021-10-01,0,0,,,,,,
2021-11-01,0.0147322647310157,-0.0240086379606343,-0.306,0.0417364282558985,0.0540151541016982,0.37,0.0924047713057039,0.394293869565217
2021-12-01,0.057506463063409,0.0427353191316735,-0.34,0.0440956769682366,0.0363355955618445,0.15,-0.0193872799210988,0.225955043478261
2022-01-01,0.00243689297550629,-0.0177315982737031,-0.251,0.0495857370589121,-0.0434213746253658,0.02,-0.00266173210293363,0.34585652173913
2022-02-01,0,0,,,,,,
2022-03-01,0.138072344666642,0.102086735988679,0.255,0.0505205636527215,-0.0907687716680154,0.3,0.231344955521483,-0.0963969565217391
2022-04-01,0,0,,,,,,
2022-05-01,-0.0230991566421469,-0.0460300384313185,-0.059,0.0475995805456773,-0.0595877823527449,0.44,0.157088633886592,-0.00998573913043477
2022-06-01,0.0936262196244538,0.0884247690935251,0.072,0.0463695797466226,-0.118233865208223,-0.03,0.0299287066965075,0.0356083043478261
2022-07-01,0.0101189020563587,0.00240416409684654,0.107,0.0437806778550591,-0.113803117647601,-1.68,-0.101210541137954,0.00051721739130437
2022-08-01,0,0,,,,,,
2022-09-01,0.134551337286289,0.108352811791073,0.017,0.0403040170773803,0.0503010575052087,-1.39,-0.0865047317986045,0.0862402608695652
2022-10-01,0,0,,,,,,
2022-11-01,-0.0788084341425809,-0.0807426219934717,0.008,0.0352542435264294,-0.0658642737691473,-0.35,-0.04506157361552,0.16000547826087
2022-12-01,0.0906897225549657,0.0836348960850402,0.063,0.0326910094162454,-0.0223279460598107,-0.98,-0.0564655077941234,-0.00490339130434782
2023-01-01,0,0,,,,,,
2023-02-01,0.0258708536641854,0.00257950638630222,0.018,0.0312309042639765,0.0622418587810696,-1.02,-0.0248304633286196,0.0264106956521739
2023-03-01,-0.0598828997187032,-0.0537186443144003,0.086,0.0273538313917676,0.00188792770427249,-0.53,-0.0736708524469867,-0.0677320869565217
2023-04-01,0,0,,,,,,
2023-05-01,0.0314001884518786,0.0543576778255173,0.006,0.0250203527413611,0.0119706342902841,-0.62,-0.0776264048935671,-0.418275608695652
2023-06-01,0.0978636347709855,0.096742624455839,0.144,0.0250829652352813,0.123457423059337,-0.28,-0.0407249694948941,-0.251850565217391
2023-07-01,0.0141242863469455,0.00530522139198271,-0.021,0.0238616915175385,0.10073069348314,0.12,0.0167962047321693,-0.0253432173913044
2023-08-01,0,0,,,,,,
2023-09-01,0.0868855268666031,0.0924360088630354,0.017,0.0202782519877776,0.00408352963614078,0.48,0.0443383085913833,-0.0120516956521739
2023-10-01,0,0,,,,,,
2023-11-01,-0.0062288303864261,0.0280822723317221,0.166,0.0188916212496864,-0.0900461747082311,0.78,-0.00414317062486358,-0.128096652173913
2023-12-01,-0.0818742984103777,-0.0435060984544674,0.014,0.0183763836020994,0.0342246221401581,0.03,-0.0936964390629873,-0.434474695652174
