"date","dY_prod","dY_inc","dY","dhours","dLP","dk","dLQ_BLS_interpolated","dLQ_Aaronson_Sullivan","dLQ","alpha","dtfp","dutil","dtfp_util","relativePrice","invShare","dtfp_I","dtfp_C","du_invest","du_consumption","dtfp_I_util","dtfp_C_util"
1966-01-01,10.9968555821585,9.79878331898369,10.3978194505711,3.93753291421781,6.46028653635327,5.03605852783486,-0.085078030777197,,-0.085078030777197,0.338213223151243,6.14505416362633,2.85854371602805,3.28651044759828,2.93586286295229,0.217377364539917,8.44272689477944,5.50686403182715,3.40886003484467,2.70569059675003,5.03386685993477,2.80117343507712
1966-04-01,0.36395855299407,2.00237719159286,1.18316787229347,2.86780287862918,-1.68463500633571,5.68101979687338,0.0301825374556586,,0.0301825374556586,0.336115124625838,-2.6502374915281,-0.598608811546409,-2.05162867998169,2.66945727502365,0.215000794533609,-0.554715651608056,-3.22417292663171,-2.91442589978218,0.0356625488550089,2.35971024817413,-3.25983547548672
1966-07-01,2.1958667934685,1.41206652667041,1.80396666006946,0.805525895364667,0.998440764704789,5.69846829375224,0.145417020787164,,0.145417020787164,0.333825490604066,-0.731821244415085,-1.69125318366564,0.959431939250554,2.28121450817452,0.217193861572189,1.05392747565451,-1.22728703252001,-4.14114119791988,-1.01151830153509,5.19506867357439,-0.215768730984924
1966-10-01,2.33535729231988,2.6322849560902,2.48382112420504,-0.826745866899614,3.31056699110466,5.81673937038509,0.260525893577324,,0.260525893577324,0.331344321085907,0.935083767267662,-2.81345219466345,3.74853596193111,1.5454498302714,0.216941829964512,2.14526088324164,0.59981105297024,-6.38303294185622,-1.82452007041655,8.52829382509787,2.42433112338679
1967-01-01,3.28056137467314,1.71277307332574,2.49666722399944,-0.233494014501545,2.73016123850098,5.9253100280878,0.375409991553965,,0.375409991553965,0.328671616071433,0.453913777815311,-7.3480829985376,7.80199677635292,1.01783718960532,0.209610983981693,1.2584011125743,0.240563922968979,-15.0201099842968,-5.31346321887478,16.2785110968711,5.55402714184375
1967-04-01,-0.582501570939087,1.94431499604129,0.680906712551099,-3.89032714968671,4.57123386223781,5.33607401470097,0.151074169408361,,0.151074169408361,0.326812270420676,1.45423147279021,-3.02571262361984,4.47994409641004,-0.092762899530205,0.216014614096514,1.3815067152045,1.4742696147347,-3.31004596312269,-2.94736912677429,4.69155267832718,4.42163874150899
1967-07-01,3.35184415729888,3.86832981755223,3.61008698742555,2.45808242174945,1.1520045656761,4.71116711922847,-0.0730075620062109,,-0.0730075620062109,0.32576628413371,0.467249695757625,2.0778451367021,-1.61059544094447,0.00719371331616392,0.212320574162679,0.472916035732139,0.465722322415975,7.70847938822542,0.560096344529904,-7.23556335249328,-0.0943740221139294
1967-10-01,2.7317813906409,3.99429635118533,3.36303887091312,1.81425490853826,1.54878396237486,4.5058630408849,-0.297212056387508,,-0.297212056387508,0.325533657210491,0.873034451979186,-2.71685385328183,3.58988830526102,0.105490912092522,0.213949381989405,0.955955648624013,0.850464736531492,-8.57885737268122,-1.12131788974632,9.53481302130523,1.97178262627781
1968-01-01,8.93728232574844,6.14398200409951,7.54063216492398,0.374581494425996,7.16605067049798,4.46312980515696,-0.521916856533977,,-0.521916856533977,0.326114389651049,6.18442849300193,0.295212547397084,5.88921594560484,2.43116634811191,0.218331910048392,8.0847936486852,5.65362730057328,9.45636173977251,-2.26363720881266,-1.37156809108732,7.91726450938594
1968-04-01,7.14400860595585,6.39132849314183,6.76766854954884,3.07523307768989,3.69243547185896,4.68756562454403,-0.276125855196341,,-0.276125855196341,0.325578653202112,3.35371958388749,0.866660627959189,2.4870589559283,2.08984794683481,0.214750242147502,4.99477217808806,2.90492423125325,2.56044593382761,0.403443924045922,2.43432624426045,2.50148030720733
